DLiP-ID,C001MS
ECIndex,6400000000
GATS1dv,0.46400349409618236
GATS1pe,0.5904698092385307
GATS1se,0.5765803035058842
GATS2dv,0.8867516954112017
GATS2pe,0.6693595593859664
GATS2se,0.6085977968931218
GATS3dv,1.1226263274271218
GATS3pe,0.8824505921425608
GATS3se,0.8440339043919116
GATS4dv,1.2832969885246712
GATS4pe,1.154693080260521
GATS4se,1.1406037663615467
GATS5dv,0.9228086960418863
GATS5pe,0.8153896022985108
GATS5se,0.7628293883262667
GATS6dv,0.7472814696466215
GATS6pe,0.5219216490001327
GATS6se,0.43243212502812944
GATS7dv,1.1674773658301492
GATS7pe,0.9339968430251683
GATS7se,0.8865799616164712
GATS8dv,1.2037451037163807
GATS8pe,1.254845635045757
GATS8se,1.151347710645394
MATS1dv,0.3573232584024691
MATS1pe,-0.0038343291971408866
MATS1se,-0.024892672785946226
MATS2dv,0.0820051177894821
MATS2pe,0.026092412009152303
MATS2se,0.014553499750905603
MATS3dv,-0.11753080374129206
MATS3pe,-0.03420078749145286
MATS3se,-0.0365311881050189
MATS4dv,-0.23476119779276672
MATS4pe,-0.17798814526170426
MATS4se,-0.15322303154436906
MATS5dv,-0.016454305899530855
MATS5pe,-0.021984528605609732
MATS5se,-0.0013045075504574456
MATS6dv,0.0885333030936909
MATS6pe,0.15600394208179885
MATS6se,0.14116701219271557
MATS7dv,-0.15618131815591282
MATS7pe,-0.04876801186219979
MATS7se,-0.06804695589906067
MATS8dv,-0.2220198752846176
MATS8pe,-0.19678819928058613
MATS8se,-0.11693447480810192
MAXaaCH,2.0414546666156514
MAXaasC,1.0912988170418936
MAXdssC,0.15284589478582977
MAXsCH3,1.9868250369860219
MAXsssN,2.329022633744856
MDEC-11,0.4999999999999999
MDEC-12,4.179916131552112
MDEC-13,2.513499625029443
MDEC-14,2.0
MDEC-22,18.53935112174181
MDEC-23,21.835057541856298
MDEC-24,2.5208393254380272
MDEC-33,4.418544810467108
MDEC-34,1.7169934312484405
MDEN-33,0.33333333333333337
MDEO-11,0.09999999999999998
MINaaCH,1.3420165714762784
MINaasC,-0.32168492943677784
MINdssC,0.10652559531618033
MINsCH3,1.9868250369860219
MINsssN,1.9078272778356722
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SddssSe,0
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,40.620000000000005
TpiPC10,7.895063498091573
VAdjMat,6.0
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.02795084971874737
Xch-6dv,0.2394569606389791
Xch-7dv,0.3694615346355752
Xpc-4dv,2.902348609205825
Xpc-5dv,3.8986569542713405
Xpc-6dv,5.173489111535511
Zagreb1,158.0
Zagreb2,190.0
fragCpx,154.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,1
n5aRing,0
n6ARing,1
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,2
nBondsA,12
nBondsD,2
nBondsM,14
nBondsO,32
nBondsS,46
nBondsT,0
nFARing,1
nFHRing,1
nFaRing,0
nHetero,6
naHRing,0
AATS0are,6.098081034482759
AATS1are,6.2046
AATS2are,6.123444444444444
AATS3are,6.062688079470199
AATS4are,6.005179190751446
AATS5are,5.8672327044025145
AATS6are,5.699313725490197
AATS7are,5.844400000000002
AATS8are,6.021401785714285
AATSC0dv,3.837891399128022
AATSC0pe,0.12897181926278234
AATSC0se,0.08303123929845418
AATSC1dv,1.371367860131236
AATSC1pe,-0.0004945204122076638
AATSC1se,-0.0020668694708680193
AATSC2dv,0.3147267362487337
AATSC2pe,0.0033651858457744424
AATSC2se,0.0012083951204474367
AATSC3dv,-0.45107046081130836
AATSC3pe,-0.004410937782992486
AATSC3se,-0.003033229821404668
AATSC4dv,-0.9009879818578518
AATSC4pe,-0.02295545490161037
AATSC4se,-0.012722298198195101
AATSC5dv,-0.06314983909043094
AATSC5pe,-0.002835384649900167
AATSC5se,-0.00010831487858867246
AATSC6dv,0.33978120247967064
AATSC6pe,0.020120112222455324
AATSC6se,0.011721271970421167
AATSC7dv,-0.599406937655055
AATSC7pe,-0.006289699211696856
AATSC7se,-0.005650023078786265
AATSC8dv,-0.8520881697903101
AATSC8pe,-0.025380132070664148
AATSC8se,-0.009709214360030572
ATSC0are,7.647512068965513
ATSC1are,0.038496135552918115
ATSC2are,0.3176361474435255
ATSC3are,-0.7224969381688405
ATSC4are,-4.045775653983347
ATSC5are,-0.27268653388823366
ATSC6are,3.1077060939357732
ATSC7are,-1.1847436087990544
ATSC8are,-2.566609512485132
BalabanJ,2.559995631607699e-06
Diameter,100000000
GATS1are,0.5798934947741625
GATS2are,0.7013239449596371
GATS3are,0.9276428122863543
GATS4are,1.2052865766664091
GATS5are,0.8234769612925729
GATS6are,0.5165939965706806
GATS7are,0.9812406874717201
GATS8are,1.304525447907187
HybRatio,0.4166666666666667
Lipinski,True
MATS1are,0.004866017954453694
MATS2are,0.022305603958596328
MATS3are,-0.036288321969439256
MATS4are,-0.17736320011557247
MATS5are,-0.013006917626873706
MATS6are,0.1540480946530864
MATS7are,-0.06655771880635446
MATS8are,-0.17379993087677578
MAXssCH2,0.8379677658100277
MAXsssCH,-0.009454485242724964
MAXssssC,-0.48098801738179664
MINssCH2,0.6625514759010431
MINsssCH,-0.009454485242724964
MINssssC,-0.48098801738179664
NsssssAs,0
RotRatio,0.15625
SMR_VSA1,13.979489415818463
SMR_VSA2,0.0
SMR_VSA3,4.899909730850478
SMR_VSA4,5.917906046161393
SMR_VSA5,32.10410811463005
SMR_VSA6,31.078935354500782
SMR_VSA7,65.47506037213277
SMR_VSA8,0.0
SMR_VSA9,0.0
SsssssAs,0
VMcGowan,327.7400000000011
mZagreb2,6.222222222222223
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,1
n9FHRing,1
n9FaRing,0
n9aHRing,0
nBondsKD,8
nBondsKS,52
nFAHRing,1
nFaHRing,0
nG12Ring,0
AATSC0are,0.13185365636147436
AATSC1are,0.0006416022592153019
AATSC2are,0.0029410754392919024
AATSC3are,-0.004784747934892984
AATSC4are,-0.0233859864392101
AATSC5are,-0.0017150096470958092
AATSC6are,0.02031180453552793
AATSC7are,-0.0087758785836967
AATSC8are,-0.022916156361474392
LabuteASA,183.01748058723174
PEOE_VSA1,9.799819461700956
PEOE_VSA2,9.589074368143644
PEOE_VSA3,4.39041504767482
PEOE_VSA4,0.0
PEOE_VSA5,12.407033161179976
PEOE_VSA6,18.19910120538483
PEOE_VSA7,75.67391729106347
PEOE_VSA8,30.2582566243671
PEOE_VSA9,5.41499046939678
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,1
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
PEOE_VSA10,5.817220841045895
PEOE_VSA11,5.783244946364939
PEOE_VSA12,5.907179729351506
PEOE_VSA13,0.0
SlogP_VSA1,4.899909730850478
SlogP_VSA2,42.76936003021722
SlogP_VSA3,10.209527653468601
SlogP_VSA4,11.735126887207288
SlogP_VSA5,42.61055781269908
SlogP_VSA6,48.53093654769288
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,30
EState_VSA1,5.41499046939678
EState_VSA2,35.83258472410371
EState_VSA3,12.10820789760957
EState_VSA4,43.7267502299703
EState_VSA5,12.13273413692322
EState_VSA6,12.13273413692322
EState_VSA7,43.01285240407817
EState_VSA8,4.899909730850478
EState_VSA9,0.0
GhoseFilter,True
SlogP_VSA10,10.077801322358383
SlogP_VSA11,0.0
TopoPSA(NO),40.620000000000005
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,13.0787645491278
VSA_EState9,54.504568784205546
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
EState_VSA10,13.979489415818463
FilterItLogS,-6.290917969447019
PetitjeanIndex,0.0
TopoShapeIndex,0.0
CDK Descriptors
FMFDescriptor,0.8
MDEDescriptor,"0.4999999999999999,4.179916131552112,2.513499625029443,2.0,18.53935112174181,21.835057541856298,2.5208393254380272,4.418544810467108,1.7169934312484405,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337"
APolDescriptor,67.45120399999998
BCUTDescriptor,"11.900000000000011,34.96885399034228,-0.3019870812875513,0.21704462328675028,2.729993967036279,10.764687651104818"
BPolDescriptor,38.108796
TPSADescriptor,40.620000000000005
ALOGPDescriptor,"3.1617000000000024,9.996346890000016,108.37379999999999"
XLogPDescriptor,4.270000000000001
VAdjMaDescriptor,6.0
WeightDescriptor,430.18233426
ChiPathDescriptor,"20.5956473593183,13.875047228991528,13.065926215776177,11.488129846674832,8.947453550125028,7.289196038112733,4.881303343729966,3.2672640339307377,18.25242622615438,10.313244376293872,8.585997861174274,6.374947991883661,4.531555234161477,3.2795776063058284,1.8539268127939423,1.181172299337182"
ChiChainDescriptor,"0.0,0.0,0.05555555555555555,0.5345177968644246,1.0151498563228931,0.0,0.0,0.02795084971874737,0.23945696063897903,0.36946153463557524"
AtomCountDescriptor,58
BondCountDescriptor,32
SmallRingDescriptor,"4,2,3,2,0,0,1,3,0,0,0"
ChiClusterDescriptor,"2.4859496292532453,0.16666666666666666,0.977210199544131,0.1642664266089148,1.5191234216213758,0.125,0.3423224014484111,0.058906165053733535"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,11,2,6,2,1,1"
ZagrebIndexDescriptor,158.0
LargestChainDescriptor,17
MannholdLogPDescriptor,3.4399999999999995
WeightedPathDescriptor,"60.31041662493143,2.0103472208310476,15.607962958299979,5.135625638094094,6.953990591502094"
FractionalPSADescriptor,0.09442507691505873
WienerNumbersDescriptor,"2.9000002507E10,50.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"6.255360211886197,9.325276145423405,13.45816294895949,2.9023486092058257,3.898656954271341,4.814771289000935"
FractionalCSP3Descriptor,0.4166666666666667
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,6,0,0,8,1,0,0,2,4,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,1
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,9
PetitjeanNumberDescriptor,0.999000000999
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"24.638671875,10.29244001810774,5.16796875"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,2730.06
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.4166666666666667
AutocorrelationDescriptorMass,"41.483892720526285,34.24306066487296,50.876581283777725,55.343287984422076,43.903520550535774"
PetitjeanShapeIndexDescriptor,"999.000999000999,NaN"
RotatableBondsCountDescriptor,5
AutocorrelationDescriptorCharge,"0.46448295997468614,-0.2124311159388521,5.181653893216153E-4,0.06824379291362005,-0.18431829931723387"
EccentricConnectivityIndexDescriptor,-424509504
AutocorrelationDescriptorPolarizability,"2063.1630168846423,2446.811093685194,3537.0074204679913,3533.679819747643,2767.8437178935123"
