DLiP-ID,C001NY
AATSC8c,-0.0005668864732502931
AATSC8d,0.01146193771626296
AATSC8i,-0.1482520627483147
AATSC8m,0.6221531183393103
AATSC8p,-0.025028709662473236
AATSC8s,0.14282333984792153
AATSC8v,-3.310449219290433
ATS0are,348.3996
ATS1are,343.891
ATS2are,529.7628
ATS3are,630.4438000000001
ATS4are,589.6959
ATS5are,556.6908999999999
ATS6are,451.36600000000004
ATS7are,394.742
ATS8are,390.244
ATSC0dv,244.98039215686273
ATSC0pe,10.29305882352941
ATSC0se,7.277650039215684
ATSC1dv,48.66666666666666
ATSC1pe,-1.47405882352941
ATSC1se,-1.1600163137254904
ATSC2dv,30.834294502114556
ATSC2pe,3.363153979238755
ATSC2se,2.6433896255286427
ATSC3dv,-106.9042675893887
ATSC3pe,-3.58862249134948
ATSC3se,-2.5829252502883495
ATSC4dv,-68.33794694348326
ATSC4pe,-3.866909688581314
ATSC4se,-2.6001747358708176
ATSC5dv,50.58169934640523
ATSC5pe,4.5546647058823515
ATSC5se,3.6364202875817004
ATSC6dv,-84.14955786236061
ATSC6pe,-3.0680062283737017
ATSC6se,-1.8368999753940762
ATSC7dv,-10.07343329488657
ATSC7pe,0.4547477508650487
ATSC7se,0.6747819900038522
ATSC8dv,12.45597846981931
ATSC8pe,0.8368359861591645
ATSC8se,0.5030999507881665
AXp-0dv,0.5320988135481428
AXp-1dv,0.2844734750028938
AXp-2dv,0.14380502920938865
AXp-3dv,0.07980660385028128
AXp-4dv,0.04208127535124615
AXp-5dv,0.021857460873574246
AXp-6dv,0.012298787860537432
AXp-7dv,0.00656488772374982
BertzCT,886.3976858543576
ECIndex,6000000000
GATS1dv,0.5082439570994077
GATS1pe,0.8098642527040875
GATS1se,0.8628172994174224
GATS2dv,0.7634297374131989
GATS2pe,0.5636986675953214
GATS2se,0.557071078244276
GATS3dv,1.1820673923483274
GATS3pe,1.0959296884822436
GATS3se,1.0807973097015007
GATS4dv,1.0726482044714796
GATS4pe,1.0916337108959777
GATS4se,1.0426196739639946
GATS5dv,0.8644149191611974
GATS5pe,0.6345766993176439
GATS5se,0.5795624849296861
GATS6dv,1.2158407464154224
GATS6pe,1.1292249243595665
GATS6se,1.0597810656909403
GATS7dv,0.8227699295661918
GATS7pe,0.599755662368129
GATS7se,0.4668752508283809
GATS8dv,0.8355260525052025
GATS8pe,0.6593187084957308
GATS8se,0.5688812635522361
MATS1dv,0.19865535457019368
MATS1pe,-0.14320901578448056
MATS1se,-0.1593943522256129
MATS2dv,0.08125419188552274
MATS2pe,0.2109334139106388
MATS2se,0.23448393747133106
MATS3dv,-0.23182627661277413
MATS3pe,-0.18521760452503683
MATS3se,-0.1885469941288309
MATS4dv,-0.15807320847340053
MATS4pe,-0.2128860682813089
MATS4se,-0.20245990702866898
MATS5dv,0.12388346406275012
MATS5pe,0.26549919420283224
MATS5se,0.29980174380357527
MATS6dv,-0.25026069656292155
MATS6pe,-0.21716204278970733
MATS6se,-0.18389354145969827
MATS7dv,-0.032766978149511725
MATS7pe,0.03520596939970944
MATS7se,0.07388606148781918
MATS8dv,0.04051694813510489
MATS8pe,0.06478673520704949
MATS8se,0.055087531156901605
MAXaaCH,1.68290624368817
MAXaasC,0.9124967887751982
MAXdsCH,0.5578703703703702
MAXdssC,-0.5805357712435011
MAXsCH3,1.7119599010530648
MAXsNH2,5.78366802429573
MAXssNH,3.069410824514991
MDEC-12,0.05000922811047119
MDEC-13,0.018727652180864134
MDEC-22,0.02688716307373546
MDEC-23,0.05634538721682416
MDEC-33,0.004683779721194065
MDEN-12,1.040041911525952
MDEN-22,0.9654893846056297
MDEO-11,0.002885399811814426
MDEO-12,1.7328621078878644e-06
MINaaCH,1.3940115132731545
MINaasC,-0.2773036205504429
MINdsCH,0.5578703703703702
MINdssC,-1.2570370370370372
MINsCH3,1.7119599010530648
MINsNH2,5.78366802429573
MINssNH,2.5002543205451753
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SddssSe,0
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,163.87
TpiPC10,7.753301606330535
VAdjMat,5.906890595608519
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.04641167759027602
Xch-7dv,0.059533055057401474
Xpc-4dv,0.7475981188999778
Xpc-5dv,0.7774243935606672
Xpc-6dv,0.8437482624904036
Zagreb1,136.0
Zagreb2,146.0
fragCpx,30.11
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,12
nBondsD,4
nBondsM,16
nBondsO,30
nBondsS,35
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,11
naHRing,1
AATS0are,6.831364705882353
AATS1are,6.742960784313726
AATS2are,6.7058582278481005
AATS3are,6.567122916666668
AATS4are,6.552176666666667
AATS5are,6.549304705882352
AATS6are,6.448085714285715
AATS7are,6.16784375
AATS8are,6.0975625
AATSC0dv,4.803537101114956
AATSC0pe,0.20182468281430216
AATSC0se,0.14269902037677812
AATSC1dv,0.9542483660130717
AATSC1pe,-0.028903114186851177
AATSC1se,-0.022745417916186086
AATSC2dv,0.3903075253432222
AATSC2pe,0.04257156935745259
AATSC2se,0.03346062817124864
AATSC3dv,-1.1135861207227988
AATSC3pe,-0.037381484284890416
AATSC3se,-0.026905471357170307
AATSC4dv,-0.7593105215942585
AATSC4pe,-0.042965663206459045
AATSC4se,-0.02889083039856464
AATSC5dv,0.5950788158400615
AATSC5pe,0.05358429065743943
AATSC5se,0.04278141514802
AATSC6dv,-1.2021365408908657
AATSC6pe,-0.043828660405338594
AATSC6se,-0.026241428219915375
AATSC7dv,-0.15739739523260265
AATSC7pe,0.007105433607266386
AATSC7se,0.01054346859381019
AATSC8dv,0.19462466359092673
AATSC8pe,0.013075562283736946
AATSC8se,0.007860936731065101
ATSC0are,11.498298039215683
ATSC1are,-1.7746705882352922
ATSC2are,3.8890912725874656
ATSC3are,-4.0378276816608984
ATSC4are,-4.359567128027679
ATSC5are,5.221062091503265
ATSC6are,-3.215005151864667
ATSC7are,0.6603867743175662
ATSC8are,0.8915475586312901
BalabanJ,4.789772122616306e-07
Diameter,100000000
GATS1are,0.8352429651992825
GATS2are,0.5627662814366509
GATS3are,1.0986770932168646
GATS4are,1.0905164651818886
GATS5are,0.6144464346982639
GATS6are,1.1118602036925496
GATS7are,0.5736039131622546
GATS8are,0.640060759418444
HybRatio,0.15789473684210525
Lipinski,True
MATS1are,-0.1543420236788666
MATS2are,0.21835224373305984
MATS3are,-0.18655769302259909
MATS4are,-0.21485104700917368
MATS5are,0.272443560274564
MATS6are,-0.2037137051387754
MATS7are,0.04576726998982944
MATS8are,0.06178757572305634
MAXssCH2,0.4835035868112165
MINssCH2,0.27428147222238564
NsssssAs,0
RotRatio,0.23333333333333334
SMR_VSA1,33.72394434337174
SMR_VSA2,0.0
SMR_VSA3,4.9839785209472085
SMR_VSA4,0.0
SMR_VSA5,13.4684936056032
SMR_VSA6,22.974126649687765
SMR_VSA7,59.930914957180306
SMR_VSA8,0.0
SMR_VSA9,0.0
SsssssAs,0
VMcGowan,301.6100000000005
mZagreb1,12.38888888888889
mZagreb2,6.944444444444443
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,10
nBondsKS,41
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.22545682429834674
AATSC1are,-0.034797462514417496
AATSC2are,0.04922900345047425
AATSC3are,-0.042060705017301026
AATSC4are,-0.048439634755863104
AATSC5are,0.061424259900038414
AATSC6are,-0.045928645026638105
AATSC7are,0.010318543348711972
AATSC8are,0.013930430603613908
LabuteASA,170.73563984421057
PEOE_VSA1,26.000373824649976
PEOE_VSA2,5.316788604006331
PEOE_VSA3,23.758005120837492
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,12.13273413692322
PEOE_VSA7,36.75265696523406
PEOE_VSA8,18.696796619580336
PEOE_VSA9,12.29426823919648
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
PEOE_VSA10,17.45294639671595
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,16.367244685174846
SlogP_VSA2,39.83576592198364
SlogP_VSA3,20.870693727856267
SlogP_VSA4,5.817220841045895
SlogP_VSA5,12.487188691387619
SlogP_VSA6,48.55024262443742
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,30
EState_VSA1,18.031850646842116
EState_VSA2,18.241965583393842
EState_VSA3,30.202045672098926
EState_VSA4,5.563451491696996
EState_VSA5,12.13273413692322
EState_VSA6,31.18920547353706
EState_VSA7,0.0
EState_VSA8,15.617555728959871
EState_VSA9,20.683585220643646
GhoseFilter,True
SlogP_VSA10,26.508064062100264
SlogP_VSA11,0.0
TopoPSA(NO),163.87
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,12.812351441343804
VSA_EState9,78.02098189198954
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
EState_VSA10,18.774026599890284
FilterItLogS,-3.2924567340808246
PetitjeanIndex,0.0
TopoShapeIndex,0.0
CDK Descriptors
FMFDescriptor,0.4666666666666667
MDEDescriptor,"0.0,0.03155368977439787,0.010531332747723903,0.0,0.0,0.025168559971956963,0.0,0.001745922788354399,0.0,0.0,0.0011486983554565137,2.746401360462414E-7,0.0,0.0,1.040041911525952,0.0,0.9654893846056297,0.0,0.0"
APolDescriptor,57.21165299999998
BCUTDescriptor,"11.996157080825062,18.99840877342145,-0.3474350186646212,0.3419157889725847,3.697468750000001,9.087606821123487"
BPolDescriptor,30.930346999999998
TPSADescriptor,163.87
ALOGPDescriptor,"2.523600000000001,6.368556960000005,106.7822"
XLogPDescriptor,2.358
VAdjMaDescriptor,5.906890595608519
WeightDescriptor,420.14451277999996
ChiPathDescriptor,"22.518297090128677,14.20561635580521,12.614282479761195,8.382113678563519,6.066066097768319,4.943743221380045,2.582553874799789,1.689121035912942,15.962964406444286,8.534204250086812,5.4645911099567686,3.1922641540112506,1.8936573908060772,1.1803028871730097,0.5534454537241846,0.2954199475687419"
ChiChainDescriptor,"0.0,0.0,0.0,0.15137471507731048,0.3065253250411271,0.0,0.0,0.0,0.04641167759027602,0.05953305505740149"
AtomCountDescriptor,51
BondCountDescriptor,30
SmallRingDescriptor,"2,2,2,2,0,0,0,2,0,0,0"
ChiClusterDescriptor,"2.2044640676433973,0.0,0.11785113019775793,0.0,0.5291893595605256,0.0,0.018633899812498248,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,4,10,1,3,0,0,0"
ZagrebIndexDescriptor,136.0
LargestChainDescriptor,16
MannholdLogPDescriptor,2.34
WeightedPathDescriptor,"58.517782359463084,1.9505927453154361,29.086123469744383,14.81579634477432,11.750766258595363"
FractionalPSADescriptor,0.39003246505758166
WienerNumbersDescriptor,"1.76000001167E11,34.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.163938406985285,3.7597165637608705,5.237119329018218,0.7475981188999777,0.7774243935606674,0.7895851700257089"
FractionalCSP3Descriptor,0.15789473684210525
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,2,0,2,6,0,0,0,3,5,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,5
LargestPiSystemDescriptor,12
PetitjeanNumberDescriptor,0.999000000999
AcidicGroupCountDescriptor,2
KappaShapeIndicesDescriptor,"28.033333333333335,15.745152354570637,13.23"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,1731.11
HBondAcceptorCountDescriptor,10
HybridizationRatioDescriptor,0.15789473684210525
AutocorrelationDescriptorMass,"37.58877955739425,34.069702483716235,46.13759454428528,39.86999399733568,33.42623060561873"
PetitjeanShapeIndexDescriptor,"999.000999000999,NaN"
RotatableBondsCountDescriptor,9
AutocorrelationDescriptorCharge,"0.920136868204749,-0.6024059719640641,0.2970681404901264,0.0013642967729434212,-0.43890621751373926"
EccentricConnectivityIndexDescriptor,-129542204
AutocorrelationDescriptorPolarizability,"1377.3817003213303,1510.1479124256432,1891.9289068093028,1751.311127957316,1391.4061242914854"
