DLiP-ID,C001AQ
GATS6dv,1.0826037304910543
GATS6pe,0.9820295276905604
GATS6se,0.7358598233556158
GATS7dv,0.6914046440807005
GATS7pe,0.6004984660606274
GATS7se,0.3328806526733409
GATS8dv,0.3460518693831615
GATS8pe,0.216769059624003
GATS8se,0.07578702636876063
MATS1dv,0.34659419154033894
MATS1pe,-0.07132077485022613
MATS1se,-0.10396685600894849
MATS2dv,0.03736232191554284
MATS2pe,-0.025140018248727056
MATS2se,0.014121424609239984
MATS3dv,-0.13073477118478835
MATS3pe,-0.07317132705903644
MATS3se,-0.055621818444000305
MATS4dv,-0.1370506280928816
MATS4pe,-0.0468912675940533
MATS4se,-0.022101054403994132
MATS5dv,-0.13316570833249855
MATS5pe,-0.05474023846313414
MATS5se,-0.034402024398463925
MATS6dv,-0.15944042634183478
MATS6pe,-0.12228991197192136
MATS6se,-0.07898696423356251
MATS7dv,0.02488009135896462
MATS7pe,0.033803021971904545
MATS7se,0.06293931759731604
MATS8dv,0.3790735009351054
MATS8pe,0.38582708612291494
MATS8se,0.26214108108199224
MAXaaCH,2.2655555555555553
MAXaasC,1.5186574074074075
MAXdssC,1.2242129629629632
MAXssNH,3.4171948223733937
MDEC-22,11.127148782768757
MDEC-23,14.176900346063375
MDEC-33,3.965406456500188
MDEN-22,0.4999999999999999
MINaaCH,2.143947940287226
MINaasC,1.4971296296296297
MINdssC,1.2242129629629632
MINssNH,3.4171948223733937
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SddssSe,0
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,24.39
TpiPC10,7.302243696376669
VAdjMat,5.087462841250339
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.05590169943749474
Xch-6dv,0.1110836753041558
Xch-7dv,0.15907964960189916
Xpc-4dv,0.9526937890917011
Xpc-5dv,1.5539660911777362
Xpc-6dv,2.1755489292207852
Zagreb1,80.0
Zagreb2,95.0
fragCpx,49.03
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,1
n5aRing,0
n6ARing,1
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,6
nBondsD,1
nBondsM,7
nBondsO,17
nBondsS,27
nBondsT,0
nFARing,1
nFHRing,0
nFaRing,0
nHetero,3
naHRing,0
AATS0are,5.769354545454545
AATS1are,6.100882352941177
AATS2are,5.956408196721312
AATS3are,5.7157073170731705
AATS4are,5.74768
AATS5are,5.694526315789474
AATS6are,5.566090909090908
AATS7are,5.295733333333334
AATS8are,5.012173913043479
AATSC0dv,2.6803387409448014
AATSC0pe,0.07147731864095497
AATSC0se,0.039580022038567475
AATSC1dv,0.9289898389720134
AATSC1pe,-0.005097817749689419
AATSC1se,-0.004115010452114752
AATSC2dv,0.10014367888188046
AATSC2pe,-0.0017969410950036862
AATSC2se,0.0005589262972496877
AATSC3dv,-0.3504134719951423
AATSC3pe,-0.005230090259580278
AATSC3se,-0.0022015127998387314
AATSC4dv,-0.3673421079481685
AATSC4pe,-0.003351662075298433
AATSC4se,-0.0008747602203856666
AATSC5dv,-0.3569292070089518
AATSC5pe,-0.0039126854671112975
AATSC5se,-0.001361632883862538
AATSC6dv,-0.4273543515967758
AATSC6pe,-0.008740955004591355
AATSC6se,-0.0031263057851239453
AATSC7dv,0.06668707274767886
AATSC7pe,0.002416149372513023
AATSC7se,0.0024911395775941664
AATSC8dv,1.0160453902219384
AATSC8pe,0.027577885575118765
AATSC8se,0.010375549766439156
ATSC0are,1.8893999999999984
ATSC1are,-0.06980000000000272
ATSC2are,0.03699999999999701
ATSC3are,-0.4450999999999998
ATSC4are,-0.19950000000000043
ATSC5are,-0.28399999999999953
ATSC6are,-0.6023999999999976
ATSC7are,0.04890000000000383
ATSC8are,0.4883000000000029
BalabanJ,9.63332909466859e-07
Diameter,100000000
GATS1are,0.9473035324005755
GATS2are,0.9630535845363347
GATS3are,1.0066842745277245
GATS4are,0.9481105112734202
GATS5are,1.084253982049439
GATS6are,1.1836369410202372
GATS7are,0.6405419709960832
GATS8are,0.19882088171538234
HybRatio,0.46153846153846156
Lipinski,True
MATS1are,-0.03585638764874146
MATS2are,0.010594047550874007
MATS3are,-0.0948055518980087
MATS4are,-0.04645919339472863
MATS5are,-0.06526716919322753
MATS6are,-0.15941568751984708
MATS7are,0.0189795702339382
MATS8are,0.370807847902028
MAXssCH2,1.2940277777777778
MAXsssCH,0.5393055555555554
MINssCH2,0.9523811885865457
MINsssCH,0.5393055555555554
NsssssAs,0
RotRatio,0.058823529411764705
SMR_VSA1,0.0
SMR_VSA2,0.0
SMR_VSA3,5.316788604006331
SMR_VSA4,4.992404732635669
SMR_VSA5,25.180370914939424
SMR_VSA6,13.08951281182515
SMR_VSA7,35.392371257240434
SMR_VSA8,0.0
SMR_VSA9,0.0
SsssssAs,0
VMcGowan,187.30999999999958
mZagreb2,3.333333333333333
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,4
nBondsKS,30
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.057254545454545405
AATSC1are,-0.0020529411764706683
AATSC2are,0.0006065573770491313
AATSC3are,-0.005428048780487802
AATSC4are,-0.0026600000000000057
AATSC5are,-0.0037368421052631517
AATSC6are,-0.00912727272727269
AATSC7are,0.0010866666666667518
AATSC8are,0.02123043478260882
LabuteASA,102.57261353523236
PEOE_VSA1,5.316788604006331
PEOE_VSA2,4.992404732635669
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,12.407033161179976
PEOE_VSA6,24.26546827384644
PEOE_VSA7,30.389367852172022
PEOE_VSA8,12.462662452073968
PEOE_VSA9,6.544756405912575
n10AHRing,0
n10FARing,1
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,6
nAromBond,6
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
PEOE_VSA10,5.835619785757269
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,5.316788604006331
SlogP_VSA2,18.92513259758242
SlogP_VSA3,6.4208216229260096
SlogP_VSA4,0.0
SlogP_VSA5,29.886452275407407
SlogP_VSA6,29.25787300648211
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,16
EState_VSA1,0.0
EState_VSA2,12.407033161179976
EState_VSA3,5.917906046161393
EState_VSA4,13.08951281182515
EState_VSA5,36.22498763792929
EState_VSA6,0.0
EState_VSA7,0.0
EState_VSA8,34.57466161048844
EState_VSA9,0.0
GhoseFilter,True
SlogP_VSA10,0.0
SlogP_VSA11,0.0
TopoPSA(NO),24.39
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,0.0
VSA_EState9,27.33333333333333
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
EState_VSA10,0.0
FilterItLogS,-4.215181636019106
PetitjeanIndex,0.0
TopoShapeIndex,0.0
CDK Descriptors
FMFDescriptor,0.9375
MDEDescriptor,"0.0,0.0,0.0,0.0,11.127148782768757,14.176900346063375,0.0,3.965406456500188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.0"
APolDescriptor,38.595481
BCUTDescriptor,"11.994369869305459,34.96885334219938,-0.300474922541813,0.11075735572235634,2.7299971963484513,10.730946022434763"
BPolDescriptor,20.984518999999995
TPSADescriptor,24.39
ALOGPDescriptor,"0.7261000000000003,0.5272212100000004,58.92280000000001"
XLogPDescriptor,2.786
VAdjMaDescriptor,5.08746284125034
WeightDescriptor,236.10802636
ChiPathDescriptor,"10.087575669810528,7.449489742783178,6.347686292348749,5.63551581102482,4.959067275908195,3.740667485273288,2.442234158188039,1.7439306799361767,10.094243718772416,5.80989017379648,4.337365891930906,3.399561234596373,2.6875841548406134,1.8860925274907363,1.09135595262529,0.6802211737684342"
ChiChainDescriptor,"0.0,0.0,0.14433756729740646,0.23470804841064383,0.3495849299935525,0.0,0.0,0.05590169943749474,0.1110836753041558,0.15907964960189916"
AtomCountDescriptor,33
BondCountDescriptor,17
SmallRingDescriptor,"3,1,2,1,0,0,1,2,0,0,0"
ChiClusterDescriptor,"0.6054988603092419,0.0,0.1916383190435099,0.0,0.3520072010020552,0.0,0.08630524665080999,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,4,2,2,3,1,0"
ZagrebIndexDescriptor,80.0
LargestChainDescriptor,8
MannholdLogPDescriptor,2.5599999999999996
WeightedPathDescriptor,"32.33864607390369,2.0211653796189806,7.075325546253586,0.0,6.075325546253586"
FractionalPSADescriptor,0.10330017312843037
WienerNumbersDescriptor,"1.5000000324E10,21.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"1.8264920700996006,3.2996598285221204,4.589840490881683,0.9526937890917009,1.5539660911777373,1.9402329927084547"
FractionalCSP3Descriptor,0.46153846153846156
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,5,0,0,4,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,2
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,6
PetitjeanNumberDescriptor,0.999000000999
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"12.456747404844291,5.55765595463138,2.48828125"
AromaticAtomsCountDescriptor,6
AromaticBondsCountDescriptor,6
FragmentComplexityDescriptor,916.03
HBondAcceptorCountDescriptor,2
HybridizationRatioDescriptor,0.46153846153846156
AutocorrelationDescriptorMass,"24.43291051040174,17.664727732721786,24.024708033998266,21.664727732721786,19.997091599082676"
PetitjeanShapeIndexDescriptor,"999.000999000999,NaN"
RotatableBondsCountDescriptor,1
AutocorrelationDescriptorCharge,"0.15436621227040428,-0.08157399424996403,-0.01781780717422686,0.021610671178084854,0.01074051548663482"
EccentricConnectivityIndexDescriptor,-359738402
AutocorrelationDescriptorPolarizability,"1055.3264844901123,1236.3159419207157,1711.5370263447276,1559.8587709096687,1255.0683107841796"
