DLiP-ID,C003NF
AATSC8p,0.028741640296287656
AATSC8s,0.22726382855578603
AATSC8v,6.042539611946225
ATS0are,319.4484999999999
ATS1are,338.62500000000006
ATS2are,554.908
ATS3are,687.4770000000001
ATS4are,695.337
ATS5are,665.1959999999999
ATS6are,626.0720000000001
ATS7are,582.7108000000001
ATS8are,383.66600000000005
ATSC0dv,195.23076923076928
ATSC0pe,5.923805769230766
ATSC0se,4.077760519230767
ATSC1dv,38.80736357659432
ATSC1pe,-0.39833676035502996
ATSC1se,-0.3213515007396469
ATSC2dv,-0.7284681130835169
ATSC2pe,1.1855553994082841
ATSC2se,1.2978062551775136
ATSC3dv,-31.89086127547666
ATSC3pe,-1.5847090236686376
ATSC3se,-0.7848301005917112
ATSC4dv,30.110453648915197
ATSC4pe,0.2599769600591718
ATSC4se,0.06406017640533646
ATSC5dv,11.806048652202504
ATSC5pe,4.680604659763314
ATSC5se,3.920048861686398
ATSC6dv,-102.95595003287309
ATSC6pe,-1.4775620931952629
ATSC6se,-0.3195995306952553
ATSC7dv,14.585141354372148
ATSC7pe,1.0583843934911252
ATSC7se,0.7940088454142182
ATSC8dv,29.48191978961212
ATSC8pe,1.1177998150887576
ATSC8se,0.6169957525887704
AXp-0dv,0.5856831743262634
AXp-1dv,0.3284634453863807
AXp-2dv,0.18975704403068572
AXp-3dv,0.11315417949738975
AXp-4dv,0.06305668809029802
AXp-5dv,0.037141931963046396
AXp-6dv,0.02218156292615336
AXp-7dv,0.01236117597452902
BertzCT,906.8480574587591
ECIndex,6200000000
GATS1dv,0.6173289457043067
GATS1pe,0.7603473468686809
GATS1se,0.780837623572357
GATS2dv,0.9202689490120536
GATS2pe,0.6101336664525155
GATS2se,0.5017003794979906
GATS3dv,0.9737297673070476
GATS3pe,0.8026641840344074
GATS3se,0.719288292441305
GATS4dv,0.8050372628064438
GATS4pe,0.5786110268244093
GATS4se,0.5096908707893973
GATS5dv,0.8426300351614522
GATS5pe,0.26501255373548416
GATS5se,0.10786710216354006
GATS6dv,0.9722204148321655
GATS6pe,0.6181617571775562
GATS6se,0.42900118647659874
GATS7dv,0.7202973915974047
GATS7pe,0.3969957090614557
GATS7se,0.2004258730766084
GATS8dv,0.7360616285049406
GATS8pe,0.4231000768247332
GATS8se,0.22961767270686093
MATS1dv,0.19141477525156694
MATS1pe,-0.06475289061652634
MATS1se,-0.07588714242670141
MATS2dv,-0.0021558727101149517
MATS2pe,0.11563302221360863
MATS2se,0.18388613322589495
MATS3dv,-0.07322566717691849
MATS3pe,-0.11992067792016319
MATS3se,-0.0862778449742777
MATS4dv,0.06628068781518169
MATS4pe,0.018860448853375664
MATS4se,0.006751253055714758
MATS5dv,0.027583844472401566
MATS5pe,0.3604123320368595
MATS5se,0.438498645222717
MATS6dv,-0.2515822695838744
MATS6pe,-0.11899309923769011
MATS6se,-0.03739049906513444
MATS7dv,0.03664880813727779
MATS7pe,0.08764761346721578
MATS7se,0.09552149308060583
MATS8dv,0.11059932839308866
MATS8pe,0.1382000556735957
MATS8se,0.11081676107081696
MAXaaCH,2.290601851851852
MAXaasC,1.4312528344671205
MAXdsCH,0.5578703703703702
MAXdssC,1.6326851851851854
MAXsCH3,2.2222834257159656
MAXsssN,2.4300059051398337
MDEC-12,0.23824953845948268
MDEC-13,0.02160970881563962
MDEC-22,0.2634728955551995
MDEC-23,0.0
MDEC-33,0.0073940085949682184
MDEO-11,1.628650569956944
MINaaCH,2.1495053854875286
MINaasC,1.400581538170824
MINdsCH,0.5578703703703702
MINdssC,-1.2570370370370372
MINsCH3,2.2222834257159656
MINsssN,2.4300059051398337
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SddssSe,0
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,103.14
TpiPC10,8.783362706724708
VAdjMat,5.954196310386875
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.14973053222403745
Xch-7dv,0.28719669494180916
Xpc-4dv,2.151502264873362
Xpc-5dv,3.2065390439628167
Xpc-6dv,5.092179288426
Zagreb1,146.0
Zagreb2,168.0
fragCpx,149.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,2
n6FRing,0
n6HRing,2
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,2
nBondsA,12
nBondsD,4
nBondsM,16
nBondsO,31
nBondsS,38
nBondsT,0
nFARing,1
nFHRing,1
nFaRing,0
nHetero,6
naHRing,0
AATS0are,6.143240384615383
AATS1are,6.270833333333335
AATS2are,6.165644444444444
AATS3are,5.926525862068966
AATS4are,5.7465867768595045
AATS5are,5.835052631578947
AATS6are,5.743779816513762
AATS7are,5.497271698113208
AATS8are,5.4037464788732406
AATSC0dv,3.7544378698224863
AATSC0pe,0.11391934171597627
AATSC0se,0.0784184715236686
AATSC1dv,0.718654881048043
AATSC1pe,-0.007376606673241296
AATSC1se,-0.005950953717400869
AATSC2dv,-0.00809409014537241
AATSC2pe,0.013172837771203157
AATSC2se,0.014420069501972372
AATSC3dv,-0.27492121789204016
AATSC3pe,-0.0136612846867986
AATSC3se,-0.00676577672923889
AATSC4dv,0.24884672437119998
AATSC4pe,0.002148569917844395
AATSC4se,0.0005294229454986484
AATSC5dv,0.1035618302824781
AATSC5pe,0.0410579356119589
AATSC5se,0.034386393523564894
AATSC6dv,-0.944550000301588
AATSC6pe,-0.013555615533901494
AATSC6se,-0.0029321057861950027
AATSC7dv,0.13759567315445423
AATSC7pe,0.009984758429161559
AATSC7se,0.007490649485039795
AATSC8dv,0.4152383068959454
AATSC8pe,0.01574365936744729
AATSC8se,0.008690081022377047
ATSC0are,6.288651923076921
ATSC1are,-0.4542135355029573
ATSC2are,1.4572005177514809
ATSC3are,-1.5226139053254437
ATSC4are,0.32546379437869494
ATSC5are,5.45324386094674
ATSC6are,-1.0079761464497055
ATSC7are,1.1971268491124207
ATSC8are,1.024300258875735
BalabanJ,2.583333108654199e-07
Diameter,100000000
GATS1are,0.7698271520220028
GATS2are,0.5867248463527658
GATS3are,0.7671390176513793
GATS4are,0.5303604842716376
GATS5are,0.19073077797210083
GATS6are,0.5262918182672306
GATS7are,0.3175349079357107
GATS8are,0.3644290753673135
HybRatio,0.21739130434782608
Lipinski,True
MATS1are,-0.06955239649387424
MATS2are,0.133882124058018
MATS3are,-0.10853694390418701
MATS4are,0.0222414501217401
MATS5are,0.39554495917053145
MATS6are,-0.07646620613632304
MATS7are,0.09338563848338129
MATS8are,0.11929293401372572
MAXssCH2,1.1936196145124716
MINssCH2,1.1768948412698412
NsssssAs,0
RotRatio,0.06451612903225806
SMR_VSA1,19.802129157825057
SMR_VSA2,0.0
SMR_VSA3,4.899909730850478
SMR_VSA4,0.0
SMR_VSA5,22.63261019688757
SMR_VSA6,20.13718479450234
SMR_VSA7,77.3829842748239
SMR_VSA8,0.0
SMR_VSA9,0.0
SsssssAs,0
VMcGowan,309.1600000000008
mZagreb1,9.75
mZagreb2,6.47222222222222
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,2
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,10
nBondsKS,44
nFAHRing,1
nFaHRing,0
nG12Ring,0
AATSC0are,0.12093561390532541
AATSC1are,-0.008411361768573282
AATSC2are,0.01619111686390534
AATSC3are,-0.013125981942460722
AATSC4are,0.0026897834246173134
AATSC5are,0.04783547246444509
AATSC6are,-0.009247487582107389
AATSC7are,0.011293649519928497
AATSC8are,0.014426764209517395
LabuteASA,173.9122787660741
PEOE_VSA1,15.11296452053189
PEOE_VSA2,0.0
PEOE_VSA3,9.589074368143644
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,53.73319189023004
PEOE_VSA7,48.72205687891568
PEOE_VSA8,35.03251997652846
PEOE_VSA9,0.0
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,1
nG12HRing,0
nG12aRing,0
PEOE_VSA10,0.0
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,0.0
SlogP_VSA2,47.188759890937924
SlogP_VSA3,9.589074368143644
SlogP_VSA4,0.0
SlogP_VSA5,23.96854622924601
SlogP_VSA6,76.04704824246545
SlogP_VSA7,0.0
SlogP_VSA8,5.573104530069267
SlogP_VSA9,0.0
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,1
nG12FHRing,1
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,29
EState_VSA1,11.938610575903699
EState_VSA2,0.0
EState_VSA3,12.152040213667762
EState_VSA4,0.0
EState_VSA5,52.42213052217597
EState_VSA6,5.573104530069267
EState_VSA7,11.761884949391115
EState_VSA8,60.47851826122054
EState_VSA9,10.213054789681411
GhoseFilter,True
SlogP_VSA10,0.0
SlogP_VSA11,0.0
TopoPSA(NO),77.84
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,0.0
VSA_EState9,69.26045448580666
nBridgehead,0
nG12FAHRing,1
nG12FaHRing,0
EState_VSA10,9.589074368143644
FilterItLogS,-3.926019800853705
PetitjeanIndex,0.0
TopoShapeIndex,0.0
CDK Descriptors
FMFDescriptor,0.6896551724137931
MDEDescriptor,"0.0,0.1714647794529216,0.01215203229540236,0.0,0.0,0.0,0.0,0.002756186001837045,0.0,0.0,1.628650569956944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,63.02423899999996
BCUTDescriptor,"11.996137035579324,31.97207246035728,-0.3474176398838422,0.3028891251835078,3.697468750000006,12.872418257165284"
BPolDescriptor,31.319760999999996
TPSADescriptor,103.14
ALOGPDescriptor,"4.2654999999999985,18.194490249999987,117.1533"
XLogPDescriptor,3.6189999999999998
VAdjMaDescriptor,5.954196310386876
WeightDescriptor,409.1347793999999
ChiPathDescriptor,"20.80275414050485,13.952397498181154,12.614831040862962,9.45622872649733,7.814394126451567,7.218878868839283,4.493932991901862,3.486469443683021,16.98481205546164,10.182366806977802,7.969795849288799,5.997171513361659,4.540081542501458,3.714193196304639,2.3068825443199485,1.532785820841599"
ChiChainDescriptor,"0.0,0.0,0.0,0.2953609211626514,0.5000112306923608,0.0,0.0,0.0,0.14973053222403745,0.2871966949418091"
AtomCountDescriptor,52
BondCountDescriptor,31
SmallRingDescriptor,"4,3,2,1,0,0,0,4,0,0,0"
ChiClusterDescriptor,"1.9884483536095592,0.0,0.2823601613688128,0.0,1.014407010979605,0.0,0.1693964644403174,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,12,4,2,2,0,0"
ZagrebIndexDescriptor,146.0
LargestChainDescriptor,10
MannholdLogPDescriptor,3.3299999999999996
WeightedPathDescriptor,"58.673850108378616,2.0232362106337454,15.891411630789808,9.471620284417028,3.224881426216643"
FractionalPSADescriptor,0.25209296592007113
WienerNumbersDescriptor,"1.68000000738E11,41.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.6042453000939134,5.677734413870558,9.344827563759681,2.1515022648733617,3.2065390439628176,4.666957186201208"
FractionalCSP3Descriptor,0.21739130434782608
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,4,0,2,8,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,1
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,14
PetitjeanNumberDescriptor,0.999000000999
AcidicGroupCountDescriptor,2
KappaShapeIndicesDescriptor,"23.658688865764827,11.571428571428571,6.738341046635814"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,2104.06
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.21739130434782608
AutocorrelationDescriptorMass,"38.58560948189027,36.16648411717755,51.88881066418495,50.8434758644756,43.50390545536964"
PetitjeanShapeIndexDescriptor,"999.000999000999,NaN"
RotatableBondsCountDescriptor,2
AutocorrelationDescriptorCharge,"0.5038899797190834,-0.2715586840716459,0.05324388019520468,0.0658636077744461,-0.2528316525904668"
EccentricConnectivityIndexDescriptor,1870457794
AutocorrelationDescriptorPolarizability,"2214.511408172829,2638.3167676334556,3758.5504609724726,3904.318449710343,3353.137731120317"
