DLiP-ID,C001ZF
GATS4se,0.4622268919441536
GATS5dv,0.9697896854659194
GATS5pe,0.7435221170556322
GATS5se,0.5912218538382863
GATS6dv,1.0038471936992046
GATS6pe,0.782871039175806
GATS6se,0.6119303388253063
GATS7dv,0.9917528462421454
GATS7pe,0.651626690707456
GATS7se,0.45463886335267467
GATS8dv,1.1167203036601072
GATS8pe,0.7588666842423222
GATS8se,0.5937506859766641
MATS1dv,0.2993912808030678
MATS1pe,-0.049387458128119954
MATS1se,-0.09213274256694713
MATS2dv,-0.03974416261733717
MATS2pe,-0.19017693832099233
MATS2se,-0.1689177845758
MATS3dv,0.011312563526132123
MATS3pe,-0.05172760588527433
MATS3se,-0.017816018321596343
MATS4dv,-0.050686008913746396
MATS4pe,-0.029292269002817208
MATS4se,0.008511459411588833
MATS5dv,-0.02752971003321787
MATS5pe,-0.010389141954278105
MATS5se,-0.002305621602247072
MATS6dv,-0.023223804946255325
MATS6pe,0.01344226885198041
MATS6se,0.031108993227370933
MATS7dv,0.01501788202920129
MATS7pe,0.062354345655931655
MATS7se,0.05426821414099162
MATS8dv,-0.1065850016528046
MATS8pe,-0.02381480829926076
MATS8se,-0.0181532795634374
MAXaaCH,2.2315824195121983
MAXaasC,1.2976528681822697
MAXdsCH,2.230702029113201
MAXsssN,2.5572968631897206
MDEC-22,34.714011892802695
MDEC-23,19.897362198674713
MDEC-33,3.086163688434105
MDEN-33,0.6850067105944414
MINaaCH,2.1142906447323906
MINaasC,1.283627593780011
MINdsCH,2.230702029113201
MINsssN,2.3506567565297725
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SddssSe,0
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,29.950000000000003
TpiPC10,8.68852489286361
VAdjMat,5.906890595608519
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.10555555555555556
Xch-7dv,0.13694784272988075
Xpc-4dv,1.6397204740582723
Xpc-5dv,2.32023473011907
Xpc-6dv,3.077258865957127
Zagreb1,140.0
Zagreb2,164.0
fragCpx,88.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,1
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,1
n7FRing,0
n7HRing,1
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,2
nBondsA,12
nBondsD,1
nBondsM,13
nBondsO,30
nBondsS,48
nBondsT,0
nFARing,1
nFHRing,1
nFaRing,0
nHetero,6
naHRing,0
AATS0are,5.838875
AATS1are,6.179950819672131
AATS2are,6.105575471698113
AATS3are,5.8902275167785225
AATS4are,5.705508484848483
AATS5are,5.62670786516854
AATS6are,5.6337
AATS7are,5.630683458646615
AATS8are,5.685556521739129
AATSC0dv,2.8254320987654324
AATSC0pe,0.08622030555555552
AATSC0se,0.05342976222222219
AATSC1dv,0.8459097348714829
AATSC1pe,-0.004258201730418706
AATSC1se,-0.004922630528233194
AATSC2dv,-0.1122944327975776
AATSC2pe,-0.016397113731655994
AATSC2se,-0.009025237064989545
AATSC3dv,0.03196288010605677
AATSC3pe,-0.004459969985085704
AATSC3se,-0.0009519056226696467
AATSC4dv,-0.14320987654320988
AATSC4pe,-0.0025255883838384272
AATSC4se,0.00045476525252528653
AATSC5dv,-0.07778332639755854
AATSC5pe,-0.0008957549937578994
AATSC5se,-0.00012318881398248
AATSC6dv,-0.06561728395061721
AATSC6pe,0.0011589965277776775
AATSC6se,0.0016621461111111496
AATSC7dv,0.042432005940777874
AATSC7pe,0.005376210735171153
AATSC7se,0.0028995377777778185
AATSC8dv,-0.3011486849168008
AATSC8pe,-0.002053320048309242
AATSC8se,-0.0009699254106279857
ATSC0are,4.3964183333333295
ATSC1are,-0.051388638888878846
ATSC2are,-1.6674640555555396
ATSC3are,-0.501568861111103
ATSC4are,-0.32266375000000347
ATSC5are,-0.29037105555556514
ATSC6are,0.15411111111110254
ATSC7are,0.5937260277777698
ATSC8are,-0.32484180555555897
BalabanJ,1.4999989296257942e-06
Diameter,100000000
GATS1are,0.9820700980320477
GATS2are,1.4078671873144193
GATS3are,1.0539890643491807
GATS4are,0.7582511811181284
GATS5are,0.8463204293992482
GATS6are,0.8972286531726015
GATS7are,0.7376719901891657
GATS8are,0.8726452278603006
HybRatio,0.391304347826087
Lipinski,True
MATS1are,-0.011497132063740336
MATS2are,-0.21468557062920018
MATS3are,-0.045940586795383855
MATS4are,-0.02668815017844619
MATS5are,-0.022263096110083792
MATS6are,0.013145170064570782
MATS7are,0.06092375838987084
MATS8are,-0.03855017159636891
MAXssCH2,1.1415362811791383
MINssCH2,0.2656879552533902
NsssssAs,0
RotRatio,0.2
SMR_VSA1,5.106527394840706
SMR_VSA2,0.0
SMR_VSA3,9.799819461700956
SMR_VSA4,0.0
SMR_VSA5,6.4208216229260096
SMR_VSA6,57.32008653675142
SMR_VSA7,59.65783953108687
SMR_VSA8,0.0
SMR_VSA9,0.0
SsssssAs,0
VMcGowan,343.4000000000012
mZagreb2,6.111111111111111
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,1
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,7
nBondsKS,54
nFAHRing,1
nFaHRing,0
nG12Ring,0
AATSC0are,0.07327363888888883
AATSC1are,-0.0008424367030963745
AATSC2are,-0.01573079297693905
AATSC3are,-0.0033662339671886106
AATSC4are,-0.0019555378787879
AATSC5are,-0.0016312980649189053
AATSC6are,0.0009631944444443909
AATSC7are,0.004464105472013307
AATSC8are,-0.0028247113526570344
LabuteASA,186.18151651258594
PEOE_VSA1,14.906346856541662
PEOE_VSA2,4.899909730850478
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,24.814066322359952
PEOE_VSA6,48.55024262443742
PEOE_VSA7,36.225215149155794
PEOE_VSA8,50.64331098484257
PEOE_VSA9,6.606881964512918
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,1
nG12HRing,0
nG12aRing,0
PEOE_VSA10,0.0
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,4.899909730850478
SlogP_VSA2,67.3265236624426
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,17.54772460632
SlogP_VSA6,48.53093654769288
SlogP_VSA7,0.0
SlogP_VSA8,12.152040213667762
SlogP_VSA9,0.0
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,1
nG12FHRing,1
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,29
EState_VSA1,0.0
EState_VSA2,31.42094828687287
EState_VSA3,0.0
EState_VSA4,52.23411646431403
EState_VSA5,22.501675532761116
EState_VSA6,0.0
EState_VSA7,0.0
EState_VSA8,75.38270595391208
EState_VSA9,5.106527394840706
GhoseFilter,True
SlogP_VSA10,11.374772549367124
SlogP_VSA11,0.0
TopoPSA(NO),29.950000000000003
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,0.0
VSA_EState9,52.166666666666686
nBridgehead,0
nG12FAHRing,1
nG12FaHRing,0
EState_VSA10,0.0
FilterItLogS,-5.487910713419119
PetitjeanIndex,0.0
TopoShapeIndex,0.0
CDK Descriptors
FMFDescriptor,0.8275862068965517
MDEDescriptor,"0.0,0.0,0.0,0.0,34.714011892802695,19.897362198674713,0.0,3.086163688434105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6850067105944414"
APolDescriptor,69.61258299999997
BCUTDescriptor,"11.994278182543606,34.96985507778463,-0.39449770470191375,0.057118505026862706,2.7289999999999983,11.747909121210663"
BPolDescriptor,40.66941699999999
TPSADescriptor,29.950000000000003
ALOGPDescriptor,"3.1381999999999994,9.848299239999996,112.03569999999999"
XLogPDescriptor,4.276
VAdjMaDescriptor,5.906890595608519
WeightDescriptor,435.18441822
ChiPathDescriptor,"18.476480726871788,13.347667890550102,11.264317652602228,9.756957326489832,8.349964627027921,7.051623875530927,4.858684893312872,3.6983345010883117,18.3758078473582,10.04241986453687,7.363044507519221,5.634751408515425,4.129138821054929,3.0091535373126574,1.819089707117354,1.1978267663810183"
ChiChainDescriptor,"0.0,0.0,0.0,0.25,0.3319273052604535,0.0,0.0,0.0,0.10555555555555556,0.1276308928236316"
AtomCountDescriptor,60
BondCountDescriptor,30
SmallRingDescriptor,"4,3,2,1,0,0,0,3,1,0,0"
ChiClusterDescriptor,"1.1498299142610593,0.0,0.24719387459906544,0.0,0.6910508190612946,0.0,0.08867669474995736,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,12,2,8,1,0,0"
ZagrebIndexDescriptor,140.0
LargestChainDescriptor,15
MannholdLogPDescriptor,3.3299999999999996
WeightedPathDescriptor,"58.214482321974685,2.007395942137058,14.87677385270594,2.440529719735228,10.436244132970714"
FractionalPSADescriptor,0.06882139788575632
WienerNumbersDescriptor,"5.5000001925E10,45.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.1383274487425297,5.3388457215710545,7.600201114517081,1.639720474058272,2.3202347301190693,2.7397598562506746"
FractionalCSP3Descriptor,0.391304347826087
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,9,0,2,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,2
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,15
PetitjeanNumberDescriptor,0.999000000999
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"25.26222222222222,12.7575,6.491083676268861"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,2909.06
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.391304347826087
AutocorrelationDescriptorMass,"46.28030975506795,31.82772937575658,42.16009324211746,47.24289736378666,41.68889198826339"
PetitjeanShapeIndexDescriptor,"999.000999000999,NaN"
RotatableBondsCountDescriptor,6
AutocorrelationDescriptorCharge,"0.3476170574025587,-0.18175411336038183,-0.13850412587778757,0.18990156800391017,0.03976722390425924"
EccentricConnectivityIndexDescriptor,-129542204
AutocorrelationDescriptorPolarizability,"2075.1778044077823,2409.996050666927,3313.0362365726282,3752.7187940636077,3133.801391028782"
