DLiP-ID,C004U2
GATS3se,0.7723574622088147
GATS4dv,0.9565236699033582
GATS4pe,0.7680558456430456
GATS4se,0.5497531746421728
GATS5dv,0.834088253466691
GATS5pe,0.4114498250854272
GATS5se,0.23593471124222432
GATS6dv,0.993836318701537
GATS6pe,0.6468527143080469
GATS6se,0.6594495900791069
GATS7dv,1.9995095212825662
GATS7pe,1.704802768514984
GATS7se,1.451338997662014
GATS8dv,1.4480663818726915
GATS8pe,0.807250458042493
GATS8se,0.4747447359584017
MATS1dv,0.4742408741619125
MATS1pe,0.07272681440722441
MATS1se,0.01323512549215076
MATS2dv,0.09716303478050493
MATS2pe,-0.10919684553331951
MATS2se,-0.18024734842468304
MATS3dv,-0.08946258820720943
MATS3pe,-0.15099750540459242
MATS3se,-0.09711839305973836
MATS4dv,-0.02043921763223154
MATS4pe,-0.0279128622692601
MATS4se,0.027733509785379574
MATS5dv,0.1101310846265102
MATS5pe,0.23896093198072232
MATS5se,0.2325620760012238
MATS6dv,0.0036545222940642273
MATS6pe,0.08601493328034811
MATS6se,-0.033738747766858236
MATS7dv,-0.6684485054749921
MATS7pe,-0.5115212248014005
MATS7se,-0.3953977086241196
MATS8dv,-0.4840006934975837
MATS8pe,-0.09450705985098985
MATS8se,0.05381168771505543
MAXaaCH,2.203148148148148
MAXaaaC,1.2218575207860924
MAXaasC,1.2218575207860924
MAXsCH3,2.0599773767531704
MAXsssN,2.117659202569917
MDEC-11,1.0259855680060181
MDEC-12,4.681902897222679
MDEC-13,4.922034992424944
MDEC-22,4.467256014937931
MDEC-23,13.857968034066365
MDEC-33,5.536519614357362
MDEN-23,0.3999999999999999
MDEN-33,0.12499999999999997
MINaaCH,2.097682350718065
MINaaaC,1.0608361678004536
MINaasC,1.0608361678004536
MINsCH3,2.0599773767531704
MINsssN,2.117659202569917
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SddssSe,0
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,47.379999999999995
TpiPC10,9.507355706839496
VAdjMat,5.459431618637297
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.0823451822765417
Xch-7dv,0.1822854984296008
Xpc-4dv,2.1202182493027717
Xpc-5dv,2.3968527679433786
Xpc-6dv,3.5055836064468733
Zagreb1,108.0
Zagreb2,128.0
fragCpx,64.05
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,15
nBondsD,1
nBondsM,16
nBondsO,22
nBondsS,24
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,5
naHRing,1
AATS0are,5.880953846153846
AATS1are,6.1899999999999995
AATS2are,6.116588235294117
AATS3are,6.040896202531645
AATS4are,5.723350000000001
AATS5are,5.587224999999999
AATS6are,5.707
AATS7are,6.098384615384618
AATS8are,5.821802173913044
AATSC0dv,3.1815001501611198
AATSC0pe,0.07302932281393815
AATSC0se,0.040996301117685714
AATSC1dv,1.5087974123586654
AATSC1pe,0.005311190006574559
AATSC1se,0.0005425911900065708
AATSC2dv,0.30912420974428656
AATSC2pe,-0.00797457168271653
AATSC2se,-0.0073894745716827194
AATSC3dv,-0.28462523781503923
AATSC3pe,-0.01102724556629135
AATSC3se,-0.003981494885942792
AATSC4dv,-0.06502737396612045
AATSC4pe,-0.00203845742932279
AATSC4se,0.0011369713182117042
AATSC5dv,0.3503820622766492
AATSC5pe,0.017451155041539688
AATSC5se,0.009534184896300282
AATSC6dv,0.0116268632273325
AATSC6pe,0.0062816123293498935
AATSC6se,-0.0013831638627837667
AATSC7dv,-2.126669020543664
AATSC7pe,-0.0373560486522025
AATSC7se,-0.016209843523997364
AATSC8dv,-1.5398482790406485
AATSC8pe,-0.006901786582054111
AATSC8se,0.0022060801532172813
ATSC0are,2.407292307692305
ATSC1are,0.22341301775147435
ATSC2are,-0.7332071005917222
ATSC3are,-0.7865254437869873
ATSC4are,-0.3196118343195236
ATSC5are,1.5505455621301831
ATSC6are,0.6519621301775169
ATSC7are,-1.8393230769230808
ATSC8are,-0.0931473372781063
BalabanJ,1.6133320954676453e-06
Diameter,100000000
GATS1are,0.8339411020361213
GATS2are,1.4829426651599333
GATS3are,1.0897000642157888
GATS4are,0.8663208424402777
GATS5are,0.3766425180134486
GATS6are,0.632621920273919
GATS7are,2.0788421718624184
GATS8are,0.8344970215915855
HybRatio,0.25
Lipinski,True
MATS1are,0.09048659841251391
MATS2are,-0.1746841610220546
MATS3are,-0.16129520769657651
MATS4are,-0.053937075808121036
MATS5are,0.28545498990828705
MATS6are,0.1553278161604002
MATS7are,-0.573047279420225
MATS8are,-0.03280563071736876
NsssssAs,0
RotRatio,0.045454545454545456
SMR_VSA1,12.407033161179976
SMR_VSA2,0.0
SMR_VSA3,9.559504380427024
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,33.09059766155924
SMR_VSA7,41.75543285907597
SMR_VSA8,0.0
SMR_VSA9,10.571075188549761
SsssssAs,0
VMcGowan,243.0099999999997
mZagreb2,4.277777777777777
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,7
nBondsKS,33
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.06172544378698218
AATSC1are,0.005585325443786858
AATSC2are,-0.010782457361642975
AATSC3are,-0.009956018275784649
AATSC4are,-0.003329289940828371
AATSC5are,0.017619835933297537
AATSC6are,0.009587678384963483
AATSC7are,-0.03537159763313617
AATSC8are,-0.0020249421147414412
LabuteASA,134.49767490151666
PEOE_VSA1,17.306942892030456
PEOE_VSA2,0.0
PEOE_VSA3,9.559504380427024
PEOE_VSA4,0.0
PEOE_VSA5,11.336785877934737
PEOE_VSA6,0.0
PEOE_VSA7,24.26546827384644
PEOE_VSA8,31.91546437696116
PEOE_VSA9,20.787695822635122
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,14
nAromBond,15
nG12ARing,0
nG12FRing,1
nG12HRing,0
nG12aRing,0
PEOE_VSA10,14.09534396535438
PEOE_VSA11,0.0
PEOE_VSA12,5.3572304483063045
PEOE_VSA13,0.0
SlogP_VSA1,27.23969919981657
SlogP_VSA2,33.174666451655966
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,0.0
SlogP_VSA6,36.39820241076966
SlogP_VSA7,0.0
SlogP_VSA8,20.787695822635122
SlogP_VSA9,0.0
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,1
nG12FaRing,1
nG12aHRing,0
nHeavyAtom,21
EState_VSA1,0.0
EState_VSA2,12.407033161179976
EState_VSA3,0.0
EState_VSA4,11.210628712464722
EState_VSA5,20.62168383316027
EState_VSA6,11.336785877934737
EState_VSA7,0.0
EState_VSA8,74.06432593180872
EState_VSA9,4.9839785209472085
GhoseFilter,False
SlogP_VSA10,5.687386274683562
SlogP_VSA11,0.0
TopoPSA(NO),19.14
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,2.117659202569917
VSA_EState9,34.9171093159486
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,1
EState_VSA10,0.0
FilterItLogS,-5.693910211857374
PetitjeanIndex,0.0
TopoShapeIndex,0.0
CDK Descriptors
FMFDescriptor,0.6666666666666666
MDEDescriptor,"1.0259855680060181,4.681902897222679,4.922034992424944,0.0,4.467256014937931,13.857968034066365,0.0,5.536519614357362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999999,0.12499999999999997"
APolDescriptor,48.54227399999999
BCUTDescriptor,"11.85,34.968853855176434,-0.37720455962387234,0.14736197438665133,2.3429968930240364,12.489696611718369"
BPolDescriptor,27.237725999999995
TPSADescriptor,47.379999999999995
XLogPDescriptor,4.173
VAdjMaDescriptor,5.459431618637297
WeightDescriptor,319.0909964
ChiPathDescriptor,"14.27565640300939,9.541713895658194,9.14602138398897,7.457443438662157,5.912736650798347,5.255782004452253,3.9244028366468786,2.9615581288714408,14.29038045871581,8.033827152032982,7.060387858470846,4.855128364118942,3.439215684688686,2.8024191362064883,1.8159242354139005,1.266674503548931"
ChiChainDescriptor,"0.0,0.0,0.0,0.1916383190435099,0.4281523501253911,0.0,0.0,0.0,0.0823451822765417,0.1872677132574779"
AtomCountDescriptor,39
BondCountDescriptor,22
SmallRingDescriptor,"3,3,1,1,0,0,0,3,0,0,0"
ChiClusterDescriptor,"1.6666666666666667,0.0,0.49999999999999994,0.0,1.252199753257858,0.0,0.2836738223652786,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,12,0,0,0,0,0"
ZagrebIndexDescriptor,108.0
LargestChainDescriptor,11
MannholdLogPDescriptor,2.67
WeightedPathDescriptor,"41.94264271993313,1.9972687009491967,13.482118528379628,0.0,9.287476638607137"
FractionalPSADescriptor,0.14848428985632137
WienerNumbersDescriptor,"2.0000000785E10,33.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.7934896295413245,4.830766095410803,7.046330203973179,2.346014756644392,2.6036412513066827,3.5760109071641004"
FractionalCSP3Descriptor,0.25
KierHallSmartsDescriptor,"0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,1
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,16
PetitjeanNumberDescriptor,0.999000000999
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"17.355371900826448,7.05078125,3.673469387755102"
AromaticAtomsCountDescriptor,14
AromaticBondsCountDescriptor,15
FragmentComplexityDescriptor,1180.05
HBondAcceptorCountDescriptor,2
HybridizationRatioDescriptor,0.25
AutocorrelationDescriptorMass,"35.92064385012823,26.669025874549526,40.008596283655486,43.12205155467763,34.23120868387204"
PetitjeanShapeIndexDescriptor,"999.000999000999,NaN"
RotatableBondsCountDescriptor,1
AutocorrelationDescriptorCharge,"0.32337473034071595,-0.19439083668015342,-0.0033672055489637263,-0.008615695882170772,0.016808882690882074"
EccentricConnectivityIndexDescriptor,1050326996
AutocorrelationDescriptorPolarizability,"1799.2208769060976,2131.933868749817,3053.607997123139,3078.911948127869,2378.6460141538705"
