DLiP-ID,C004VE
AXp-3dv,0.07719193439808086
AXp-4dv,0.04019329435819702
AXp-5dv,0.020793621022408212
AXp-6dv,0.01065336334601223
AXp-7dv,0.005584940517198628
BertzCT,1333.6820076314489
ECIndex,7000000000
GATS1dv,0.4448385909730101
GATS1pe,0.7783216268527126
GATS1se,0.8286495194892548
GATS2dv,0.7825458523940606
GATS2pe,0.7540780156398815
GATS2se,0.7465653436815151
GATS3dv,0.8534947150766551
GATS3pe,0.7321449046394797
GATS3se,0.7529408777859674
GATS4dv,1.1445787025071077
GATS4pe,1.1592882021651765
GATS4se,1.1621472230177197
GATS5dv,1.100436620758409
GATS5pe,0.9482498018622882
GATS5se,0.9243487006768144
GATS6dv,1.0780700651826778
GATS6pe,0.980545363750496
GATS6se,0.9322413917446993
GATS7dv,1.0475674130700134
GATS7pe,0.9297868633782167
GATS7se,0.8290972933037724
GATS8dv,0.9552158542742092
GATS8pe,0.8407061061109953
GATS8se,0.8188712529812563
MATS1dv,0.3869611120116
MATS1pe,-0.07925307639433421
MATS1se,-0.10747167217238657
MATS2dv,0.20708795579500477
MATS2pe,0.043049840350516795
MATS2se,0.02011495568191767
MATS3dv,0.07177157160152897
MATS3pe,0.08372694041582952
MATS3se,0.07526906190034742
MATS4dv,-0.0858008881787636
MATS4pe,-0.1015591756572446
MATS4se,-0.09956334291050542
MATS5dv,-0.09688734630580072
MATS5pe,-0.002724652888408911
MATS5se,0.013051803660031848
MATS6dv,-0.10045426059616834
MATS6pe,-0.04927188795985669
MATS6se,-0.024707439962523413
MATS7dv,-0.05209667712474032
MATS7pe,-0.02633935694259939
MATS7se,-0.012171946703393069
MATS8dv,-0.01642579526212429
MATS8pe,-0.01906553167352259
MATS8se,-0.039078418021556295
MAXaaCH,1.9675781053162005
MAXaaaC,0.834854379251701
MAXaasC,0.8517002078609223
MAXaasN,1.6072345049130763
MAXdssC,-0.7357930387801204
MAXsCH3,1.9278119215997658
MAXsssN,1.9698529198654766
MDEC-11,0.43067436424814404
MDEC-12,3.9378216862217044
MDEC-13,5.246168761998755
MDEC-14,0.4814111366353723
MDEC-22,5.99482821758282
MDEC-23,24.92179032045206
MDEC-24,1.9203354835845838
MDEC-33,16.195271846033805
MDEC-34,3.108744447930704
MDEN-23,0.5163977794943223
MDEN-33,0.14285714285714285
MDEO-11,0.8709129708190518
MDEO-12,0.9923366000680728
MINaaCH,1.6262793120513177
MINaaaC,0.7057246787603935
MINaasC,0.20348447324547658
MINaasN,1.6072345049130763
MINdssC,-0.7357930387801204
MINsCH3,1.6802202574271823
MINsssN,1.9698529198654766
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SddssSe,0
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,104.89
TpiPC10,10.072504275768889
VAdjMat,6.129283016944966
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.03952847075210474
Xch-6dv,0.15423584182838418
Xch-7dv,0.2902965261860594
Xpc-4dv,2.8806434821932565
Xpc-5dv,4.088728268457012
Xpc-6dv,5.665910484458013
Zagreb1,180.0
Zagreb2,226.0
fragCpx,233.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,1
n5aRing,0
n6ARing,1
n6FRing,0
n6HRing,3
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,2
nBondsA,17
nBondsD,2
nBondsM,19
nBondsO,35
nBondsS,40
nBondsT,0
nFARing,1
nFHRing,1
nFaRing,0
nHetero,9
naHRing,2
AATS0are,6.3829214285714295
AATS1are,6.479254237288136
AATS2are,6.426504854368932
AATS3are,6.416638345864662
AATS4are,6.367648484848485
AATS5are,6.335713605442177
AATS6are,6.273691780821919
AATS7are,6.127926277372261
AATS8are,6.067065420560747
AATSC0dv,4.386621315192744
AATSC0pe,0.1416152742346938
AATSC0se,0.10130558131377547
AATSC1dv,1.6974518621007717
AATSC1pe,-0.011223446147526779
AATSC1se,-0.010887480224187129
AATSC2dv,0.9084164410100607
AATSC2pe,0.006096514946998223
AATSC2se,0.0020377572784575004
AATSC3dv,0.31483470581214923
AATSC3pe,0.011857013627819565
AATSC3se,0.007625176070757245
AATSC4dv,-0.3763760049474336
AATSC4pe,-0.014382330511750132
AATSC4se,-0.010086322331091519
AATSC5dv,-0.4250080984774864
AATSC5pe,-0.00038585246598637845
AATSC5se,0.0013222205569727889
AATSC6dv,-0.4406548007330786
AATSC6pe,-0.006977651925496212
AATSC6se,-0.002503001568178641
AATSC7dv,-0.22852839432610014
AATSC7pe,-0.0037300552565916988
AATSC7se,-0.001233086136507528
AATSC8dv,-0.07205374361582641
AATSC8pe,-0.002699970496376142
AATSC8se,-0.003958861854496481
ATSC0are,8.243142857142855
ATSC1are,-0.682261224489794
ATSC2are,0.4511265306122471
ATSC3are,1.737357142857146
ATSC4are,-2.561510204081628
ATSC5are,0.2152714285714304
ATSC6are,-0.8598653061224477
ATSC7are,-0.5414959183673482
ATSC8are,-0.4949551020408186
BalabanJ,2.4499962571059025e-06
Diameter,100000000
GATS1are,0.806664824942178
GATS2are,0.8138803554789203
GATS3are,0.7766555569541509
GATS4are,1.224330756877289
GATS5are,0.9858171128837656
GATS6are,1.0153439222210667
GATS7are,0.9566491515556771
GATS8are,0.8732242391377935
HybRatio,0.34782608695652173
Lipinski,True
MATS1are,-0.07855862587966557
MATS2are,0.02975475265786431
MATS3are,0.08874270526060411
MATS4are,-0.10546475464849163
MATS5are,0.009948652435914663
MATS6are,-0.04001038875697188
MATS7are,-0.02685157847252958
MATS8are,-0.03142514051408849
MAXssCH2,0.549420567073886
MAXssssC,-1.8406696762599535
MINssCH2,-0.15060057473657773
MINssssC,-1.8406696762599535
NsssssAs,0
RotRatio,0.08571428571428572
SMR_VSA1,19.744454927553285
SMR_VSA2,0.0
SMR_VSA3,14.450987899589041
SMR_VSA4,0.0
SMR_VSA5,38.64200440993839
SMR_VSA6,14.09534396535438
SMR_VSA7,56.87307831975825
SMR_VSA8,0.0
SMR_VSA9,17.137367822980828
SsssssAs,0
VMcGowan,324.3200000000011
mZagreb2,6.541666666666664
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,2
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,9
nBondsKS,50
nFAHRing,1
nFaHRing,0
nG12Ring,0
AATSC0are,0.1471989795918367
AATSC1are,-0.011563749567623627
AATSC2are,0.0043798692292451175
AATSC3are,0.013062835660580044
AATSC4are,-0.015524304267161382
AATSC5are,0.0014644314868804788
AATSC6are,-0.005889488398098957
AATSC7are,-0.003952524951586483
AATSC8are,-0.004625748617203912
LabuteASA,190.03022988503474
PEOE_VSA1,24.41692712212329
PEOE_VSA2,4.794537184071822
PEOE_VSA3,9.77851570501903
PEOE_VSA4,0.0
PEOE_VSA5,12.407033161179976
PEOE_VSA6,6.923737199690624
PEOE_VSA7,44.781633862126824
PEOE_VSA8,28.621335095468357
PEOE_VSA9,29.012764604922754
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,16
nAromBond,17
nG12ARing,0
nG12FRing,1
nG12HRing,0
nG12aRing,0
PEOE_VSA10,12.356393797796823
PEOE_VSA11,5.601050810983688
PEOE_VSA12,0.0
PEOE_VSA13,5.559266895052008
SlogP_VSA1,5.559266895052008
SlogP_VSA2,44.72869194257668
SlogP_VSA3,34.82884572519363
SlogP_VSA4,0.0
SlogP_VSA5,35.59836478940461
SlogP_VSA6,29.060005457918262
SlogP_VSA7,0.0
SlogP_VSA8,22.29078092177798
SlogP_VSA9,0.0
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,1
nG12FHRing,1
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,32
EState_VSA1,11.570356098935537
EState_VSA2,36.74351547695482
EState_VSA3,41.120972502532325
EState_VSA4,16.513127197858786
EState_VSA5,0.0
EState_VSA6,29.689938052866808
EState_VSA7,25.06162076466647
EState_VSA8,0.0
EState_VSA9,9.720841474747257
GhoseFilter,True
SlogP_VSA10,0.0
SlogP_VSA11,5.749511833283905
TopoPSA(NO),104.89
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.6072345049130763
VSA_EState9,74.47609882842028
nBridgehead,0
nG12FAHRing,1
nG12FaHRing,0
EState_VSA10,19.802129157825057
FilterItLogS,-5.689894554678021
PetitjeanIndex,0.0
TopoShapeIndex,0.0
CDK Descriptors
FMFDescriptor,0.65625
MDEDescriptor,"0.43067436424814404,3.9378216862217044,5.246168761998755,0.4814111366353723,5.99482821758282,24.92179032045206,1.9203354835845838,16.195271846033805,3.108744447930704,0.0,0.8709129708190518,0.9923366000680728,0.0,0.0,0.0,0.0,0.0,0.5163977794943223,0.14285714285714285"
APolDescriptor,65.97303199999999
BCUTDescriptor,"11.899999999999997,34.96885409026429,-0.3745903801261041,0.298622042463484,2.729994141180545,11.527982658108336"
BPolDescriptor,35.768967999999994
TPSADescriptor,104.89
ALOGPDescriptor,"1.9221,3.69446841,109.5304"
XLogPDescriptor,2.765
VAdjMaDescriptor,6.129283016944966
WeightDescriptor,457.14044874
ChiPathDescriptor,"22.076621311330612,14.740237853411664,14.433658955052,13.114109946098994,11.06843503012632,9.750661061714277,7.607192157121256,6.078240765890033,18.82338592178766,10.206275564285928,8.466876053848996,6.252546686244552,4.58203555683446,3.3477729846077238,2.1626327592404824,1.4800092370576372"
ChiChainDescriptor,"0.0,0.0,0.07856742013183861,0.41661214253554946,1.0484001730139159,0.0,0.0,0.03952847075210474,0.15423584182838418,0.29029652618605933"
AtomCountDescriptor,56
BondCountDescriptor,35
SmallRingDescriptor,"5,3,1,2,0,0,1,4,0,0,0"
ChiClusterDescriptor,"3.00097191760829,0.11785113019775793,1.1492311060539815,0.13144585576580214,1.4577260526985851,0.03952847075210474,0.28653809384767076,0.017998965073375083"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,8,5,4,1,1,0"
ZagrebIndexDescriptor,180.0
LargestChainDescriptor,14
MannholdLogPDescriptor,3.0
WeightedPathDescriptor,"65.05174974340659,2.032867179481456,24.11671081473846,13.29866299279087,9.818047821947538"
FractionalPSADescriptor,0.22944808381998263
WienerNumbersDescriptor,"3.1000002454E10,64.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"7.869971771841333,12.895339289076507,20.10362231333054,2.880643482193256,4.088728268457012,5.240527495474781"
FractionalCSP3Descriptor,0.34782608695652173
KierHallSmartsDescriptor,"0,0,0,0,0,0,3,0,4,0,0,4,0,0,0,1,7,2,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,1
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,18
PetitjeanNumberDescriptor,0.999000000999
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"25.103673469387754,9.223140495867769,3.978052126200274"
AromaticAtomsCountDescriptor,16
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,2489.09
HBondAcceptorCountDescriptor,6
HybridizationRatioDescriptor,0.34782608695652173
AutocorrelationDescriptorMass,"44.66523598938295,38.32200732823894,60.812395825424616,72.8842093382838,67.19249924133449"
PetitjeanShapeIndexDescriptor,"999.000999000999,NaN"
RotatableBondsCountDescriptor,3
AutocorrelationDescriptorCharge,"0.7930366156152691,-0.42632431388409936,0.08288617603045867,-0.04029847096713418,-0.032128517465678644"
EccentricConnectivityIndexDescriptor,1280523194
AutocorrelationDescriptorPolarizability,"2515.0157207314533,3126.790715201849,4873.796517010512,5357.802408946453,4798.556665239391"
