DLiP-ID,C003DV
AATSC7p,-0.021992478106858247
AATSC7s,0.11011891045347663
AATSC7v,-2.9420584961157523
AATSC8Z,0.4569160997732425
AATSC8c,-0.0023739090966228543
AATSC8d,-0.07928949357520783
AATSC8i,-0.27641929253066105
AATSC8m,2.087086160745788
AATSC8p,-0.061048992028988766
AATSC8s,-0.3558795535945417
AATSC8v,-2.6104450795346232
ATS0are,382.6754999999999
ATS1are,400.5450000000001
ATS2are,704.5732
ATS3are,844.5188
ATS4are,862.6476999999999
ATS5are,877.1777999999998
ATS6are,748.905
ATS7are,615.1426000000001
ATS8are,574.4477999999999
ATSC0dv,234.88888888888886
ATSC0pe,7.167742857142852
ATSC0se,4.757659936507933
ATSC1dv,54.16049382716052
ATSC1pe,0.13613424036282676
ATSC1se,0.376260048626853
ATSC2dv,110.6172839506173
ATSC2pe,3.301383446712034
ATSC2se,2.5806764948349628
ATSC3dv,-43.93827160493828
ATSC3pe,-1.682473015873008
ATSC3se,-1.132493223985893
ATSC4dv,-29.913580246913583
ATSC4pe,-1.518801814058952
ATSC4se,-0.5132822665658835
ATSC5dv,67.76543209876544
ATSC5pe,2.028666439909278
ATSC5se,1.3050939944570554
ATSC6dv,61.18518518518519
ATSC6pe,1.1928693877550882
ATSC6se,0.01892189191232813
ATSC7dv,59.716049382716065
ATSC7pe,0.442433560090715
ATSC7se,-0.6174289150919734
ATSC8dv,-18.296296296296298
ATSC8pe,-0.9414517006802487
ATSC8se,-0.8687390680272331
AXp-0dv,0.668580505306976
AXp-1dv,0.40669380240752645
AXp-2dv,0.22751414295831832
AXp-3dv,0.13375998687411378
AXp-4dv,0.07289434512464402
AXp-5dv,0.03605235690314449
AXp-6dv,0.02126723759902939
AXp-7dv,0.012380929901770282
BertzCT,995.9185685139736
ECIndex,6600000000
GATS1dv,0.6532417809839168
GATS1pe,0.7019905150455813
GATS1se,0.6216116730897983
GATS2dv,0.8150928073274673
GATS2pe,0.7041410204722852
GATS2se,0.6214738725742073
GATS3dv,1.145164887146912
GATS3pe,1.04832334147829
GATS3se,1.020790819547089
GATS4dv,0.9854304635761592
GATS4pe,0.9325298934374707
GATS4se,0.8746310103650762
GATS5dv,0.7919602400039836
GATS5pe,0.6756653372282547
GATS5se,0.6271131961434993
GATS6dv,0.8449502394520108
GATS6pe,0.7550291837501713
GATS6se,0.7979718459989623
GATS7dv,0.938651844843898
GATS7pe,1.0727215182304854
GATS7se,1.290218198004611
GATS8dv,1.3684904867024072
GATS8pe,1.7232979632294427
GATS8se,1.9815703105290774
MATS1dv,0.22697640728476834
MATS1pe,0.01869586361118072
MATS1se,0.07784940292283979
MATS2dv,0.26255640860341095
MATS2pe,0.2567885522238764
MATS2se,0.3024142666109214
MATS3dv,-0.08417691579943239
MATS3pe,-0.10562779276998893
MATS3se,-0.10711609438141315
MATS4dv,-0.05533226764101394
MATS4pe,-0.0920642962676653
MATS4se,-0.04687436641222274
MATS5dv,0.11957563611014295
MATS5pe,0.11730734069868896
MATS5se,0.11369604455603066
MATS6dv,0.12721392268596954
MATS6pe,0.08127581181581885
MATS6se,0.0019423254458086042
MATS7dv,0.16016556291390735
MATS7pe,0.03888715714450962
MATS7se,-0.0817587262853953
MATS8dv,-0.0545253863134658
MATS8pe,-0.0919419409444141
MATS8se,-0.12781858218841388
MAXaaCH,1.9478547939237423
MAXaasC,0.9769283824640969
MAXdsCH,1.92277805335097
MAXdssC,0.6904979213907786
MAXsCH3,2.1875
MAXsssN,2.375
MDEC-11,0.00030000000000000024
MDEC-12,0.0002904561937359477
MDEC-13,1.7479304028501894e-05
MDEC-22,0.018383966967027633
MDEC-23,0.28439797186068216
MDEC-33,5.957237662136894
MDEN-33,8.772053214638605e-06
MDEO-11,1.4142135623730951
MINaaCH,1.8853547939237423
MINaasC,0.885841836734694
MINdsCH,1.8450255102040816
MINdssC,-0.17239736866969024
MINsCH3,1.6333220702958258
MINsssN,1.4236567512807592
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SddssSe,0
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,146.93
TpiPC10,8.52216829503898
VAdjMat,6.044394119358453
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.06846531968814577
Xch-6dv,0.26091305599748416
Xch-7dv,0.3437137525907798
Xpc-4dv,3.1818826884901292
Xpc-5dv,3.9785209961764534
Xpc-6dv,4.687139179422603
Zagreb1,158.0
Zagreb2,182.0
fragCpx,97.1
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,1
n5aRing,0
n6ARing,1
n6FRing,0
n6HRing,1
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,2
nBondsA,6
nBondsD,6
nBondsM,12
nBondsO,33
nBondsS,52
nBondsT,0
nFARing,1
nFHRing,1
nFaRing,0
nHetero,10
naHRing,0
AATS0are,6.074214285714284
AATS1are,6.258515625000001
AATS2are,6.235161061946903
AATS3are,6.032277142857144
AATS4are,5.94929448275862
AATS5are,5.7709065789473675
AATS6are,5.80546511627907
AATS7are,6.151426000000002
AATS8are,6.382753333333333
AATSC0dv,3.7283950617283947
AATSC0pe,0.11377369614512464
AATSC0se,0.07551841169060211
AATSC1dv,0.8462577160493832
AATSC1pe,0.002127097505669168
AATSC1se,0.0058790632597945786
AATSC2dv,0.9789140172621
AATSC2pe,0.029215782714265788
AATSC2se,0.02283784508703507
AATSC3dv,-0.3138447971781306
AATSC3pe,-0.012017664399092914
AATSC3se,-0.00808923731418495
AATSC4dv,-0.20630055342699022
AATSC4pe,-0.010474495269372084
AATSC4se,-0.003539877700454369
AATSC5dv,0.4458252111760885
AATSC5pe,0.013346489736245252
AATSC5se,0.008586144700375364
AATSC6dv,0.47430376112546657
AATSC6pe,0.009247049517481305
AATSC6se,0.00014668133265370643
AATSC7dv,0.5971604938271606
AATSC7pe,0.00442433560090715
AATSC7se,-0.006174289150919734
AATSC8dv,-0.20329218106995886
AATSC8pe,-0.010460574452002764
AATSC8se,-0.009652656311413701
ATSC0are,7.549898412698409
ATSC1are,-0.22628251448726566
ATSC2are,3.583766339128258
ATSC3are,-2.1620536155202745
ATSC4are,-1.2099344419249172
ATSC5are,2.146949861426033
ATSC6are,0.8022984882841906
ATSC7are,0.3101358528596728
ATSC8are,-1.638816780045329
BalabanJ,4.506856476822964e-07
Diameter,100000000
GATS1are,0.750586051326035
GATS2are,0.7108239580469103
GATS3are,1.0750839073625715
GATS4are,0.9001348793145932
GATS5are,0.6485721634522372
GATS6are,0.7619809903788235
GATS7are,1.1054461323562437
GATS8are,1.857972019385944
HybRatio,0.45454545454545453
Lipinski,True
MATS1are,-0.029503291040811525
MATS2are,0.2646431662668953
MATS3are,-0.1288658567044733
MATS4are,-0.06962950033785073
MATS5are,0.11786307182409944
MATS6are,0.05189741245971333
MATS7are,0.02587923394743548
MATS8are,-0.1519453220856941
MAXddssS,-4.029037107898715
MAXssCH2,1.1875
MINddssS,-4.029037107898715
MINssCH2,-0.33591406315612704
NsssssAs,0
RotRatio,0.21212121212121213
SMR_VSA1,17.76508404209112
SMR_VSA2,0.0
SMR_VSA3,9.799819461700956
SMR_VSA4,0.0
SMR_VSA5,27.19203322199788
SMR_VSA6,43.879460943924755
SMR_VSA7,46.507115699323194
SMR_VSA8,0.0
SMR_VSA9,0.0
SsssssAs,0
VMcGowan,371.49000000000143
mZagreb1,13.3125
mZagreb2,7.319444444444444
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,9
nBondsKS,55
nFAHRing,1
nFaHRing,0
nG12Ring,0
AATSC0are,0.11983965734441919
AATSC1are,-0.003535664288863526
AATSC2are,0.031714746363966886
AATSC3are,-0.015443240110859104
AATSC4are,-0.008344375461551153
AATSC5are,0.014124670140960744
AATSC6are,0.006219368126234036
AATSC7are,0.0031013585285967283
AATSC8are,-0.01820907533383699
LabuteASA,200.43698912520964
PEOE_VSA1,9.799819461700956
PEOE_VSA2,14.247196788612662
PEOE_VSA3,0.0
PEOE_VSA4,8.417796984328938
PEOE_VSA5,0.0
PEOE_VSA6,69.02609130372839
PEOE_VSA7,43.760929507656215
PEOE_VSA8,19.279814663273328
PEOE_VSA9,11.449892919802622
n10AHRing,0
n10FARing,1
n10FHRing,1
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,6
nAromBond,6
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
PEOE_VSA10,9.225670599449018
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,16.02530658838506
SlogP_VSA1,4.899909730850478
SlogP_VSA2,71.97763134770501
SlogP_VSA3,14.912664043105377
SlogP_VSA4,0.0
SlogP_VSA5,32.75548471369488
SlogP_VSA6,40.9436642076262
SlogP_VSA7,0.0
SlogP_VSA8,6.076020106833881
SlogP_VSA9,0.0
n10FAHRing,1
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,32
EState_VSA1,10.118126859033554
EState_VSA2,18.080854959024304
EState_VSA3,21.467466318417426
EState_VSA4,11.250837766380558
EState_VSA5,36.296063897979316
EState_VSA6,7.04767198267719
EState_VSA7,41.31741821836468
EState_VSA8,25.67112132992235
EState_VSA9,16.77062331673706
GhoseFilter,False
SlogP_VSA10,5.687386274683562
SlogP_VSA11,0.0
TopoPSA(NO),81.16
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,31.5075848754587
VSA_EState9,44.50864241757055
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
EState_VSA10,13.212334168400758
FilterItLogS,-4.2142285990111
PetitjeanIndex,0.0
TopoShapeIndex,0.0
CDK Descriptors
FMFDescriptor,0.46875
MDEDescriptor,"9.48683298524856E-5,6.887801809024819E-5,3.1083086479007637E-6,0.0,0.0,0.1599287324175658,0.0,5.957237662136894,0.0,0.0,1.4142135623730951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.889881576102232E-6"
APolDescriptor,74.59858299999999
BCUTDescriptor,"11.996902042048502,31.975230203782203,-0.30381569843665857,0.26591733712403787,5.356625000000001,13.452145398374288"
BPolDescriptor,50.68341699999999
TPSADescriptor,146.93
ALOGPDescriptor,"3.2908999999999966,10.830022809999978,137.91499999999996"
XLogPDescriptor,2.912000000000001
VAdjMaDescriptor,6.044394119358453
WeightDescriptor,497.14766971999995
ChiPathDescriptor,"23.88854057813175,15.12274077969376,13.75218404656052,10.730986850030183,8.12181722638484,5.795131338817802,4.121798016783289,3.1681100345890836,20.781821359793746,12.213267908982575,9.285856709071565,7.020505466591591,4.73194699677451,2.8090783235622157,1.77230659390094,1.1527203729647317"
ChiChainDescriptor,"0.0,0.0,0.07856742013183861,0.4199520704470561,0.6870134115664804,0.0,0.0,0.06846531968814577,0.2609130559974842,0.3437137525907798"
AtomCountDescriptor,63
BondCountDescriptor,33
SmallRingDescriptor,"3,2,2,1,0,0,1,2,0,0,0"
ChiClusterDescriptor,"3.0963844774855027,0.35355339059327373,0.560469343141548,0.0,1.3713077743421889,0.03225470832150765,0.32516631261707896,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,9,1,8,1,0,0"
ZagrebIndexDescriptor,158.0
LargestChainDescriptor,11
MannholdLogPDescriptor,2.78
WeightedPathDescriptor,"63.129487823964354,1.972796494498886,28.255506912357525,9.61949369951935,9.852122454690726"
FractionalPSADescriptor,0.2955459895502535
WienerNumbersDescriptor,"1.75000001313E11,46.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"5.325965406081276,7.824783960001114,9.736600082357379,3.018946577096692,3.8404717434305566,4.14716079958841"
FractionalCSP3Descriptor,0.45454545454545453
KierHallSmartsDescriptor,"0,0,0,0,0,0,4,0,6,0,2,4,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,1
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,16
PetitjeanNumberDescriptor,0.999000000999
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"28.238751147842056,13.185255198487713,8.033240997229917"
AromaticAtomsCountDescriptor,6
AromaticBondsCountDescriptor,6
FragmentComplexityDescriptor,3104.1
HBondAcceptorCountDescriptor,7
HybridizationRatioDescriptor,0.45454545454545453
AutocorrelationDescriptorMass,"54.56107616134325,49.17606854892525,67.06489320499695,63.67820941187032,53.089351147301"
PetitjeanShapeIndexDescriptor,"999.000999000999,NaN"
RotatableBondsCountDescriptor,7
AutocorrelationDescriptorCharge,"0.5661422798810506,-0.32408033346545473,0.09078402307438986,-0.1127845819840035,0.024385115631684787"
EccentricConnectivityIndexDescriptor,1575490494
AutocorrelationDescriptorPolarizability,"2689.5008206777384,3117.3452692313354,4392.370368689741,4317.136195778103,3763.6148448402114"
