DLiP-ID,C003JZ
GATS1pe,0.7737198123967158
GATS1se,0.8137807224102619
GATS2dv,1.0677656372433177
GATS2pe,0.9918328248689025
GATS2se,0.9247000987050161
GATS3dv,1.1466474926325176
GATS3pe,0.9276200554150869
GATS3se,0.8921837979783889
GATS4dv,1.201789118231172
GATS4pe,1.0709115587320508
GATS4se,0.9860784958701798
GATS5dv,0.9635717924132557
GATS5pe,0.832820382389199
GATS5se,0.758435958847782
GATS6dv,0.9261939001297397
GATS6pe,0.9492929245636161
GATS6se,0.8683772164197986
GATS7dv,0.8208609477207038
GATS7pe,0.7235287775177515
GATS7se,0.6452955349585563
GATS8dv,1.0694757039269234
GATS8pe,0.9389111720642487
GATS8se,0.8552655510569714
MATS1dv,0.39059506152493983
MATS1pe,0.01217821250486765
MATS1se,-0.05835076345233854
MATS2dv,0.08082766383502701
MATS2pe,0.015499523293058384
MATS2se,0.01892919995963075
MATS3dv,-0.08534228498584666
MATS3pe,-0.026307961583985816
MATS3se,-0.04127716927640188
MATS4dv,-0.18639322287955196
MATS4pe,-0.061667238525800146
MATS4se,0.01755684079678861
MATS5dv,-0.11404536465512075
MATS5pe,-0.050453217266843736
MATS5se,-0.04200320196522684
MATS6dv,-0.0428778514416234
MATS6pe,-0.05846231126747016
MATS6se,-0.043693690276009875
MATS7dv,0.04965385883068806
MATS7pe,0.059381384255568825
MATS7se,0.025788539001512373
MATS8dv,-0.05056337696581597
MATS8pe,-0.005408498194710724
MATS8se,0.005676265942777896
MAXaaCH,2.1039889774581124
MAXaasC,1.1508257892328337
MAXaasN,1.4656923528966068
MAXsCH3,1.7087620096530978
MAXssNH,3.207111336818678
MAXsssN,2.441116150163769
MDEC-11,0.31118495001234125
MDEC-12,4.703848735999507
MDEC-13,2.79807704688102
MDEC-22,16.37912004660371
MDEC-23,11.73375192919653
MDEC-33,1.9505269898622035
MDEN-23,1.0339463079143412
MDEN-33,1.0855420138386975
MDEO-11,0.25
MDEO-12,0.14285714285714285
MINaaCH,1.4656923528966068
MINaasC,0.5639740117499168
MINaasN,1.1035652224135615
MINsCH3,1.4852396336652964
MINssNH,3.207111336818678
MINsssN,2.3641923757693055
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SddssSe,0
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,71.74000000000001
TpiPC10,7.6588175314885145
VAdjMat,5.906890595608519
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.09221153450751843
Xch-7dv,0.1319876740691165
Xpc-4dv,1.7840282856853393
Xpc-5dv,2.2242722983856664
Xpc-6dv,2.743285344134097
Zagreb1,142.0
Zagreb2,166.0
fragCpx,88.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,1
n6FRing,0
n6HRing,2
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,12
nBondsD,2
nBondsM,14
nBondsO,30
nBondsS,46
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,9
naHRing,1
AATS0are,6.137006779661017
AATS1are,6.407166666666667
AATS2are,6.371432075471698
AATS3are,6.182925735294117
AATS4are,6.135208917197453
AATS5are,5.792515151515151
AATS6are,5.810451592356687
AATS7are,5.716683846153847
AATS8are,5.937437142857143
AATSC0dv,3.8737272175939226
AATSC0pe,0.12268233266302779
AATSC0se,0.07966642286699224
AATSC1dv,1.5130587208869322
AATSC1pe,0.0014940515177632179
AATSC1se,-0.004648596595805839
AATSC2dv,0.3131043213322761
AATSC2pe,0.0019015176727573365
AATSC2se,0.001508021648517796
AATSC3dv,-0.33059273216133134
AATSC3pe,-0.0032275220947327035
AATSC3se,-0.003288404422326253
AATSC4dv,-0.7220365006435706
AATSC4pe,-0.007565480671232497
AATSC4se,0.0013986907031254224
AATSC5dv,-0.4417806331049652
AATSC5pe,-0.006189718384650942
AATSC5se,-0.003346244849529441
AATSC6dv,-0.16609710016136536
AATSC6pe,-0.007172292719165252
AATSC6se,-0.00348092000614799
AATSC7dv,0.1923455044110027
AATSC7pe,0.007285046737232775
AATSC7se,0.0020544806532164068
AATSC8dv,-0.19586872956594295
AATSC8pe,-0.0006635271747308864
AATSC8se,0.00045220780290285026
ATSC0are,7.298613559322029
ATSC1are,0.05252180407929459
ATSC2are,0.3134569951163573
ATSC3are,-0.5720024418270535
ATSC4are,-0.5716733697213374
ATSC5are,-1.1250785981040037
ATSC6are,-1.1657937087044041
ATSC7are,0.6820294455616074
ATSC8are,-0.06300887675955436
BalabanJ,2.9999947670093723e-06
Diameter,100000000
GATS1are,0.8093993859680495
GATS2are,1.0624157863854935
GATS3are,0.9910312901175976
GATS4are,1.1051121639262473
GATS5are,0.8547077004993091
GATS6are,0.9813382855500528
GATS7are,0.7505091356494528
GATS8are,0.9810786976889109
HybRatio,0.5
Lipinski,True
MATS1are,0.007076198822995428
MATS2are,0.023904724495998182
MATS3are,-0.03399935016817229
MATS4are,-0.029434722890335066
MATS5are,-0.055120171629785567
MATS6are,-0.0600252112141185
MATS7are,0.04241030685651388
MATS8are,-0.004850919644628048
MAXssCH2,1.0023951789418961
MINssCH2,0.7154464582869163
NsssssAs,0
RotRatio,0.23333333333333334
SMR_VSA1,4.736862953800049
SMR_VSA2,0.0
SMR_VSA3,14.034109026433189
SMR_VSA4,14.09534396535438
SMR_VSA5,6.4208216229260096
SMR_VSA6,56.595034311609794
SMR_VSA7,51.169920003707176
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
SsssssAs,0
VMcGowan,324.89000000000084
mZagreb2,6.33333333333333
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,6
nBondsKS,54
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.12370531456478015
AATSC1are,0.0008753634013215765
AATSC2are,0.002957141463361861
AATSC3are,-0.0042059003075518644
AATSC4are,-0.0036412316542760344
AATSC5are,-0.006818658170327295
AATSC6are,-0.007425437635059899
AATSC7are,0.005246380350473903
AATSC8are,-0.0006000845405671843
LabuteASA,176.65053845724017
PEOE_VSA1,14.953561288656857
PEOE_VSA2,18.82864621050501
PEOE_VSA3,4.794537184071822
PEOE_VSA4,0.0
PEOE_VSA5,12.407033161179976
PEOE_VSA6,12.13273413692322
PEOE_VSA7,25.098312165761804
PEOE_VSA8,52.88549306337885
PEOE_VSA9,12.797183815961095
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
PEOE_VSA10,11.567374611118932
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.559266895052007
SlogP_VSA1,26.202571581912338
SlogP_VSA2,60.412445003186164
SlogP_VSA3,14.09534396535438
SlogP_VSA4,0.0
SlogP_VSA5,6.4208216229260096
SlogP_VSA6,39.920909710451696
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,29
EState_VSA1,0.0
EState_VSA2,23.656043454435455
EState_VSA3,12.362619183747604
EState_VSA4,55.1486014082477
EState_VSA5,17.681138698930155
EState_VSA6,14.157469523954724
EState_VSA7,18.19910120538483
EState_VSA8,21.182975134168895
EState_VSA9,4.736862953800049
GhoseFilter,True
SlogP_VSA10,11.50524905251859
SlogP_VSA11,5.749511833283905
TopoPSA(NO),71.74000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,2.5692575753101683
VSA_EState9,60.26407575802317
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
EState_VSA10,9.589074368143644
FilterItLogS,-4.050359294279076
PetitjeanIndex,0.0
TopoShapeIndex,0.0
CDK Descriptors
FMFDescriptor,0.7586206896551724
MDEDescriptor,"0.31118495001234125,4.703848735999507,2.79807704688102,0.0,16.37912004660371,11.73375192919653,0.0,1.9505269898622035,0.0,0.0,0.25,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,1.0339463079143412,1.0855420138386975"
APolDescriptor,65.28978999999998
BCUTDescriptor,"11.994297672092936,34.968853949304275,-0.34716648042358766,0.2890325806518177,2.7299940541871064,9.99378260812017"
BPolDescriptor,45.628209999999996
TPSADescriptor,71.74000000000001
ALOGPDescriptor,"2.3847999999999994,5.687271039999997,101.79549999999999"
XLogPDescriptor,4.167999999999999
VAdjMaDescriptor,5.906890595608519
WeightDescriptor,423.20371774
ChiPathDescriptor,"20.0956473593183,13.507239053047549,11.7323183238362,10.400808678749287,7.822338197784524,6.078749568463731,3.7910685220510367,2.50122139027757,18.074842939036973,9.622474664966184,7.049291691755883,5.28137488641241,3.5250570207293586,2.422549520260917,1.3459355810164786,0.8206423893067166"
ChiChainDescriptor,"0.0,0.0,0.0,0.21202758782931808,0.4275948746682806,0.0,0.0,0.0,0.09221153450751841,0.1319876740691165"
AtomCountDescriptor,59
BondCountDescriptor,30
SmallRingDescriptor,"3,2,3,2,0,0,0,3,0,0,0"
ChiClusterDescriptor,"1.6532594383050276,0.0,0.5906127940630685,0.0,0.7750785463217061,0.0,0.1469413808041677,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,7,0,6,1,0,0"
ZagrebIndexDescriptor,142.0
LargestChainDescriptor,17
MannholdLogPDescriptor,2.67
WeightedPathDescriptor,"57.64829728584799,1.9878723202016548,25.25260469892206,7.82142437740922,16.431180321512855"
FractionalPSADescriptor,0.1695164692387563
WienerNumbersDescriptor,"2.8000002474E10,45.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.662289191125646,6.789001149969462,9.271551102580142,1.7840282856853396,2.224272298385667,2.506123298278069"
FractionalCSP3Descriptor,0.5
KierHallSmartsDescriptor,"0,0,0,0,0,0,3,0,7,0,0,5,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,1
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,9
PetitjeanNumberDescriptor,0.999000000999
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"25.26222222222222,12.142772159428912,6.491083676268861"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,2788.09
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.5
AutocorrelationDescriptorMass,"40.83625852085402,33.654914973056506,46.20462259013539,50.89645289070149,42.31409200372624"
PetitjeanShapeIndexDescriptor,"999.000999000999,NaN"
RotatableBondsCountDescriptor,7
AutocorrelationDescriptorCharge,"0.7533420423791154,-0.5269323980884397,0.25872168260323375,-0.2744032896859706,0.2982119869461708"
EccentricConnectivityIndexDescriptor,-129542204
AutocorrelationDescriptorPolarizability,"1825.2685661882015,2083.809906852509,2807.893760616826,2878.161449053357,2284.2373419771775"
