DLiP-ID,C003F1
GATS4se,0.7788700255744053
GATS5dv,1.019297111746477
GATS5pe,0.7357625357235643
GATS5se,0.5700941842184598
GATS6dv,0.8530192264890684
GATS6pe,0.9645132316371599
GATS6se,0.940718504357833
GATS7dv,0.9115535847786013
GATS7pe,0.7137200757153991
GATS7se,0.6761417633845848
GATS8dv,0.9031934290948311
GATS8pe,0.6876888245555429
GATS8se,0.6345118932849317
MATS1dv,0.21323113984246994
MATS1pe,-0.037549532673553036
MATS1se,-0.06173445657303074
MATS2dv,-0.1593685225647204
MATS2pe,-0.1444674389227836
MATS2se,-0.11804795232015752
MATS3dv,-0.14500177684575635
MATS3pe,-0.06901025287619203
MATS3se,-0.04550522278239274
MATS4dv,-0.048046908438768014
MATS4pe,-0.010218934417102558
MATS4se,0.027502672376460518
MATS5dv,-0.021895772162680422
MATS5pe,0.04176612431800487
MATS5se,0.03002200330885786
MATS6dv,0.054704754404286994
MATS6pe,-0.11668411090079048
MATS6se,-0.11273199916412849
MATS7dv,0.009326759004034747
MATS7pe,0.04274703386160923
MATS7se,0.017902653574949263
MATS8dv,-0.04507545926141523
MATS8pe,0.10009186059458881
MATS8se,0.13123984389417723
MAXaaCH,2.2487703136810278
MAXaasC,1.5559339044259681
MAXsssN,2.4685185185185183
MDEC-22,12.73799103885578
MDEC-23,13.512130932031313
MDEC-33,2.065979662384912
MINaaCH,1.9691029961367263
MINaasC,0.878347741874528
MINsssN,2.4685185185185183
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SddssSe,0
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,31.479999999999997
TpiPC10,7.48021677778151
VAdjMat,5.247927513443585
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.10206207261596575
Xch-6dv,0.21164381582728894
Xch-7dv,0.28466074306047817
Xpc-4dv,1.7117733330419251
Xpc-5dv,2.212835758331703
Xpc-6dv,2.7045679453879456
Zagreb1,90.0
Zagreb2,105.0
fragCpx,55.04
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,1
n6FRing,0
n6HRing,1
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,11
nBondsD,0
nBondsM,11
nBondsO,19
nBondsS,23
nBondsT,0
nFARing,1
nFHRing,1
nFaRing,0
nHetero,4
naHRing,1
AATS0are,5.802918181818182
AATS1are,6.081647058823529
AATS2are,6.012534482758621
AATS3are,5.806527027027027
AATS4are,5.68166125
AATS5are,5.595671875
AATS6are,5.644981818181819
AATS7are,5.586266666666667
AATS8are,5.557318749999999
AATSC0dv,2.6486639685292888
AATSC0pe,0.07422314049586773
AATSC0se,0.050385401285583095
AATSC1dv,0.5647776370691802
AATSC1pe,-0.0027870442391833027
AATSC1se,-0.003110515367579557
AATSC2dv,-0.4221136634349218
AATSC2pe,-0.010722827016243958
AATSC2se,-0.005947893448592517
AATSC3dv,-0.3840609817040794
AATSC3pe,-0.005122157694884961
AATSC3se,-0.0022927989104807164
AATSC4dv,-0.12726011518099067
AATSC4pe,-0.0007584814049586613
AATSC4se,0.0013857331841138844
AATSC5dv,-0.057994542790418255
AATSC5pe,0.003100012913223153
AATSC5se,0.0015126706841139068
AATSC6dv,0.14489451189787889
AATSC6pe,-0.008660661157024782
AATSC6se,-0.005680047015610631
AATSC7dv,0.024703450517142952
AATSC7pe,0.0031728191000918375
AATSC7se,0.0009020323844505974
AATSC8dv,-0.11938974481062035
AATSC8pe,0.007429132231404972
AATSC8se,0.006612572199265402
ATSC0are,1.5602727272727261
ATSC1are,0.020164462809916253
ATSC2are,-0.5871793388429761
ATSC3are,-0.2515388429752067
ATSC4are,0.04257520661157084
ATSC5are,0.015061983471075235
ATSC6are,-0.25625454545454474
ATSC7are,0.0990371900826452
ATSC8are,0.11172644628099218
BalabanJ,1.203332594550466e-06
Diameter,100000000
GATS1are,0.828723896480459
GATS2are,1.3600274849465672
GATS3are,0.9765444521606029
GATS4are,1.0280125852123754
GATS5are,0.8898925013109595
GATS6are,0.8690508652333508
GATS7are,0.6218400046611897
GATS8are,0.6065285789197693
HybRatio,0.2857142857142857
Lipinski,True
MATS1are,0.012543570128627597
MATS2are,-0.21411948718876062
MATS3are,-0.07189302569480867
MATS4are,0.011255899318301161
MATS5are,0.0049775498164659395
MATS6are,-0.09854221289984248
MATS7are,0.04654780632756541
MATS8are,0.0738447168327219
MAXssCH2,1.1780283919123204
MINssCH2,0.9533333333333334
NsssssAs,0
RotRatio,0.10526315789473684
SMR_VSA1,0.0
SMR_VSA2,0.0
SMR_VSA3,4.899909730850478
SMR_VSA4,0.0
SMR_VSA5,19.51033443475116
SMR_VSA6,6.544756405912575
SMR_VSA7,56.73858160361058
SMR_VSA8,0.0
SMR_VSA9,0.0
SsssssAs,0
VMcGowan,215.70999999999972
mZagreb2,3.722222222222222
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,1
n9FHRing,1
n9FaRing,0
n9aHRing,0
nBondsKD,5
nBondsKS,29
nFAHRing,1
nFaHRing,0
nG12Ring,0
AATSC0are,0.04728099173553715
AATSC1are,0.0005930724355857721
AATSC2are,-0.010123781704189243
AATSC3are,-0.003399173553719009
AATSC4are,0.0005321900826446355
AATSC5are,0.00023534349173555055
AATSC6are,-0.004659173553718995
AATSC7are,0.0022008264462810042
AATSC8are,0.0034914514462810057
LabuteASA,122.79899104966415
PEOE_VSA1,0.0
PEOE_VSA2,4.899909730850478
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,23.74381903911471
PEOE_VSA6,29.800041095617345
PEOE_VSA7,35.06052151370914
PEOE_VSA8,29.53404972518035
PEOE_VSA9,0.0
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,1
n9FaHRing,0
nAromAtom,11
nAromBond,11
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
PEOE_VSA10,0.0
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,0.0
SlogP_VSA2,11.444666136763054
SlogP_VSA3,19.51033443475116
SlogP_VSA4,0.0
SlogP_VSA5,16.00405017709529
SlogP_VSA6,35.711898112773966
SlogP_VSA7,5.022633313741326
SlogP_VSA8,0.0
SlogP_VSA9,0.0
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,18
EState_VSA1,0.0
EState_VSA2,12.407033161179976
EState_VSA3,0.0
EState_VSA4,24.65690253147905
EState_VSA5,17.54772460632
EState_VSA6,4.877147193701299
EState_VSA7,23.469520014857956
EState_VSA8,28.479073706701225
EState_VSA9,11.600939890232516
GhoseFilter,True
SlogP_VSA10,0.0
SlogP_VSA11,0.0
TopoPSA(NO),3.24
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,0.0
VSA_EState9,24.529014742728368
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
EState_VSA10,0.0
FilterItLogS,-5.074513612715489
PetitjeanIndex,0.0
TopoShapeIndex,0.0
CDK Descriptors
FMFDescriptor,0.8888888888888888
MDEDescriptor,"0.0,0.0,0.0,0.0,12.73799103885578,13.512130932031313,0.0,2.065979662384912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,43.001895
BCUTDescriptor,"11.99435617975128,34.969854664049585,-0.32278503554257015,0.07729945829537449,2.729997169774121,10.871398109477186"
BPolDescriptor,21.498104999999995
TPSADescriptor,31.479999999999997
ALOGPDescriptor,"3.6978,13.67372484,74.2434"
XLogPDescriptor,3.676
VAdjMaDescriptor,5.247927513443585
WeightDescriptor,299.03022596
ChiPathDescriptor,"11.664925939000156,8.326499840494924,7.387663754274415,6.32348663468107,5.185202637899381,3.979326963370317,2.491571036947644,1.7635848920884927,12.323125497194766,7.09512813334429,5.828947005630661,4.630239604504096,3.3945618227770527,2.3564851504256006,1.435710380690826,0.9309107226180022"
ChiChainDescriptor,"0.0,0.0,0.11785113019775793,0.31804138174397717,0.45256011835984555,0.0,0.0,0.10206207261596577,0.21164381582728897,0.2846607430604781"
AtomCountDescriptor,33
BondCountDescriptor,19
SmallRingDescriptor,"3,2,2,2,0,0,1,2,0,0,0"
ChiClusterDescriptor,"0.9398264056274473,0.0,0.20118446353109126,0.0,0.7424077968634545,0.0,0.15520365812642453,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,7,2,3,1,0,0"
ZagrebIndexDescriptor,90.0
LargestChainDescriptor,10
MannholdLogPDescriptor,2.56
WeightedPathDescriptor,"36.20092306296911,2.0111623923871726,10.109083224730647,0.0,3.4916724912294765"
FractionalPSADescriptor,0.10527363880670358
WienerNumbersDescriptor,"1.7000000516E10,23.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.2998167558692852,3.4009517518010126,4.2263266831178825,1.7117733330419251,2.2128357583317024,2.4670820676107086"
FractionalCSP3Descriptor,0.2857142857142857
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,1
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,6
PetitjeanNumberDescriptor,0.999000000999
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"14.409972299168976,6.437869822485207,3.3217993079584773"
AromaticAtomsCountDescriptor,11
AromaticBondsCountDescriptor,11
FragmentComplexityDescriptor,850.04
HBondAcceptorCountDescriptor,1
HybridizationRatioDescriptor,0.2857142857142857
AutocorrelationDescriptorMass,"39.91363315542405,24.789886848085395,35.41144269207647,32.85961006014203,24.006073300606776"
PetitjeanShapeIndexDescriptor,"999.000999000999,NaN"
RotatableBondsCountDescriptor,2
AutocorrelationDescriptorCharge,"0.13302832574467266,-0.0809503750320509,0.012114771585590243,-0.035942100589171994,0.0643704008378531"
EccentricConnectivityIndexDescriptor,-654705702
AutocorrelationDescriptorPolarizability,"1396.5345642308314,1613.561987740727,2195.2609862773593,1873.7408176582876,1394.8435970052954"
