DLiP-ID,C003EX
GATS1pe,0.701518889705369
GATS1se,0.768044886051204
GATS2dv,0.9878628289829953
GATS2pe,0.9308534364627955
GATS2se,0.9430546064439567
GATS3dv,0.9962701722083824
GATS3pe,0.8846537314921825
GATS3se,0.8504372150297925
GATS4dv,0.9226702946505437
GATS4pe,0.8158893433261761
GATS4se,0.7453783115709718
GATS5dv,0.7248014843781171
GATS5pe,0.5028898220812195
GATS5se,0.4565056020602853
GATS6dv,0.9749345559099943
GATS6pe,0.8518806943092632
GATS6se,0.814929178704391
GATS7dv,1.1555124850204206
GATS7pe,1.1065081621011728
GATS7se,1.046914915260837
GATS8dv,1.2564774450341163
GATS8pe,1.2893547959168008
GATS8se,1.1899450082503507
MATS1dv,0.2365575772891922
MATS1pe,-0.026818212406566476
MATS1se,-0.0606709965146639
MATS2dv,-0.02055489367847206
MATS2pe,-0.06730828658617584
MATS2se,-0.05024965883489562
MATS3dv,-0.08105662659301774
MATS3pe,-0.06866441138552501
MATS3se,-0.06759696175729277
MATS4dv,-0.026083790579235256
MATS4pe,-0.009326697937023908
MATS4se,0.025620187596142374
MATS5dv,0.08852533152441365
MATS5pe,0.12696379489207893
MATS5se,0.1135824084808165
MATS6dv,-0.04835376524048615
MATS6pe,-0.03489891298930908
MATS6se,-0.05267351751915153
MATS7dv,-0.1248648780845704
MATS7pe,-0.09816432045377689
MATS7se,-0.10550690889277374
MATS8dv,-0.1047902451352034
MATS8pe,-0.010287360799701292
MATS8se,0.04487737248221322
MAXaaCH,1.8994728886733756
MAXaasC,1.1779506277819773
MAXssNH,3.42512831212732
MDEC-22,14.638856405641093
MDEC-23,23.033299406620515
MDEC-33,5.375078006026128
MDEO-22,0.8772053214638599
MINaaCH,1.5348427261170767
MINaasC,-0.19366267224284184
MINssNH,3.42512831212732
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SddssSe,0
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,39.72
TpiPC10,7.784278148043932
VAdjMat,5.754887502163468
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.02946278254943948
Xch-6dv,0.1447802949648797
Xch-7dv,0.15527578013313725
Xpc-4dv,1.4304769215539157
Xpc-5dv,1.9962233096840694
Xpc-6dv,2.5025094473560197
Zagreb1,128.0
Zagreb2,150.0
fragCpx,129.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,1
n5aRing,0
n6ARing,1
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,2
nBondsA,12
nBondsD,0
nBondsM,12
nBondsO,27
nBondsS,36
nBondsT,0
nFARing,1
nFHRing,1
nFaRing,0
nHetero,6
naHRing,0
AATS0are,6.334430434782605
AATS1are,6.418333333333333
AATS2are,6.416857142857144
AATS3are,6.098410714285713
AATS4are,6.012983050847459
AATS5are,5.804429824561405
AATS6are,5.956113207547168
AATS7are,6.1208709677419355
AATS8are,6.361012499999999
AATSC0dv,4.1556395715185905
AATSC0pe,0.16316110586011337
AATSC0se,0.11295361672967857
AATSC1dv,0.9830480291255346
AATSC1pe,-0.004375689193446799
AATSC1se,-0.006853008486925011
AATSC2dv,-0.08541872955861583
AATSC2pe,-0.010982094472949884
AATSC2se,-0.005675880704833906
AATSC3dv,-0.33684212500375066
AATSC3pe,-0.01120336129489602
AATSC3se,-0.007635321310423988
AATSC4dv,-0.10839483230627386
AATSC4pe,-0.001521754349428059
AATSC4se,0.0028938928502771307
AATSC5dv,0.36787937076465554
AATSC5pe,0.02071555317878821
AATSC5se,0.01282954383477594
AATSC6dv,-0.20094082026528443
AATSC6pe,-0.005694145236651545
AATSC6se,-0.005949664309662252
AATSC7dv,-0.5188934284610852
AATSC7pe,-0.01601659908124478
AATSC7se,-0.011917386949407482
AATSC8dv,-0.4354704893929847
AATSC8pe,-0.001678497164461243
AATSC8se,0.005069061531190936
ATSC0are,7.8698869565217375
ATSC1are,-0.1973950850661651
ATSC2are,-0.9038979206049185
ATSC3are,-1.427820415879015
ATSC4are,-0.0029621928166312303
ATSC5are,2.3424801512287403
ATSC6are,-0.881765595463134
ATSC7are,-1.7773497164461234
ATSC8are,0.2657183364839295
BalabanJ,1.8224978430401363e-06
Diameter,100000000
GATS1are,0.7191335823839244
GATS2are,0.9808204960523318
GATS3are,0.92203998437554
GATS4are,0.8276681351336453
GATS5are,0.4986871938297607
GATS6are,0.8834145496522073
GATS7are,1.1716455131918146
GATS8are,1.3543650701573524
HybRatio,0.3684210526315789
Lipinski,True
MATS1are,-0.024037230890376435
MATS2are,-0.06289692865490344
MATS3are,-0.07451520529784172
MATS4are,-0.00014673058689237606
MATS5are,0.1201048114559011
MATS6are,-0.048622425756761824
MATS7are,-0.11170671439667029
MATS8are,0.01941426151637982
MAXssCH2,1.028569433946418
MAXsssCH,0.3757968264466278
MINssCH2,0.2618774880550949
MINsssCH,0.3422538737717308
NsssssAs,0
RotRatio,0.14814814814814814
SMR_VSA1,18.60100390907497
SMR_VSA2,0.0
SMR_VSA3,5.316788604006331
SMR_VSA4,5.917906046161393
SMR_VSA5,12.338727669087403
SMR_VSA6,26.489337082437896
SMR_VSA7,53.845241811974155
SMR_VSA8,0.0
SMR_VSA9,17.248535499851716
SsssssAs,0
VMcGowan,261.7800000000001
mZagreb2,5.25
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,1
n9FHRing,1
n9FaRing,0
n9aHRing,0
nBondsKD,6
nBondsKS,42
nFAHRing,1
nFaHRing,0
nG12Ring,0
AATSC0are,0.17108449905482037
AATSC1are,-0.0041123976055451065
AATSC2are,-0.010760689531010934
AATSC3are,-0.012748396570348349
AATSC4are,-2.510332895450195e-05
AATSC5are,0.020548071502006493
AATSC6are,-0.008318543353425793
AATSC7are,-0.01911128727361423
AATSC8are,0.0033214792060491188
LabuteASA,152.24055634688312
PEOE_VSA1,19.527377465406477
PEOE_VSA2,0.0
PEOE_VSA3,4.39041504767482
PEOE_VSA4,0.0
PEOE_VSA5,12.407033161179976
PEOE_VSA6,12.13273413692322
PEOE_VSA7,48.712403840543416
PEOE_VSA8,18.529029520535577
PEOE_VSA9,6.606881964512918
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,1
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
PEOE_VSA10,11.5667326743298
PEOE_VSA11,11.49902366656781
PEOE_VSA12,6.792942306099827
PEOE_VSA13,0.0
SlogP_VSA1,19.527377465406477
SlogP_VSA2,26.489337082437896
SlogP_VSA3,0.0
SlogP_VSA4,11.735126887207288
SlogP_VSA5,17.9021791607844
SlogP_VSA6,42.46456947923127
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,25
EState_VSA1,0.0
EState_VSA2,25.017196308325698
EState_VSA3,18.442694056835705
EState_VSA4,36.75886993460288
EState_VSA5,17.696185628620217
EState_VSA6,0.0
EState_VSA7,30.33183534230805
EState_VSA8,5.316788604006331
EState_VSA9,14.210588861400147
GhoseFilter,True
SlogP_VSA10,4.39041504767482
SlogP_VSA11,17.248535499851716
TopoPSA(NO),39.72
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,13.170417006584485
VSA_EState9,40.32958299341552
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
EState_VSA10,4.39041504767482
FilterItLogS,-5.583161174484764
PetitjeanIndex,0.0
TopoShapeIndex,0.0
CDK Descriptors
FMFDescriptor,0.92
MDEDescriptor,"0.0,0.0,0.0,0.0,14.638856405641093,23.033299406620515,0.0,5.375078006026128,0.0,0.0,0.0,0.0,0.8772053214638599,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,53.685652999999974
BCUTDescriptor,"11.850000000000001,34.968853777351995,-0.3451271916482164,0.2162393958657573,2.7299945570060595,10.821111812067912"
BPolDescriptor,30.988346999999994
TPSADescriptor,39.72
ALOGPDescriptor,"2.5999,6.759480009999999,84.9786"
XLogPDescriptor,3.8310000000000013
VAdjMaDescriptor,5.754887502163469
WeightDescriptor,365.11939959999995
ChiPathDescriptor,"16.355160383312146,11.792826335683708,10.435834398684358,8.977874555572235,7.441099281067935,6.025580020292599,3.985847085449685,2.8755277502988195,14.559140544431779,8.280641273249634,6.236995097747857,4.713948190352601,3.4167809845682964,2.363129617595248,1.259680400458377,0.7910044339769264"
ChiChainDescriptor,"0.0,0.0,0.11785113019775793,0.4013747150773105,0.5487851632247831,0.0,0.0,0.029462782549439483,0.14478029496487974,0.15527578013313725"
AtomCountDescriptor,46
BondCountDescriptor,27
SmallRingDescriptor,"4,2,3,2,0,0,1,3,0,0,0"
ChiClusterDescriptor,"1.2955487099813654,0.0,0.21941609682128765,0.0,0.6296294325059686,0.0,0.11209816405368717,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,11,1,3,1,2,0"
ZagrebIndexDescriptor,128.0
LargestChainDescriptor,14
MannholdLogPDescriptor,2.8899999999999997
WeightedPathDescriptor,"50.99968476956907,2.039987390782763,15.862766384288973,9.278382113544902,3.0591367766898343"
FractionalPSADescriptor,0.10878633138506072
WienerNumbersDescriptor,"2.4000001421E10,35.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.1166396067467868,4.826092782782824,6.248754044972764,1.430476921553915,1.9962233096840707,2.226029089495615"
FractionalCSP3Descriptor,0.3684210526315789
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,5,0,0,7,2,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,1
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,9
PetitjeanNumberDescriptor,0.999000000999
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"19.753086419753085,9.273922571219869,4.837984173261141"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,1704.06
HBondAcceptorCountDescriptor,1
HybridizationRatioDescriptor,0.3684210526315789
AutocorrelationDescriptorMass,"36.89838145479075,29.90670084068143,41.59504696488009,39.152669906471715,32.73635756297598"
PetitjeanShapeIndexDescriptor,"999.000999000999,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.5768149833945183,-0.34612399923407317,0.06751788972016488,-0.12943886586290776,0.19957086815781813"
EccentricConnectivityIndexDescriptor,-1834574902
AutocorrelationDescriptorPolarizability,"1491.088176647601,1737.137417818885,2376.812243229473,2279.4525584817115,1881.8509005819822"
