DLiP-ID,C003GJ
GATS2dv,1.2017092555067237
GATS2pe,1.0707749669193078
GATS2se,0.9067131380382972
GATS3dv,1.094880339789842
GATS3pe,0.9360744185851413
GATS3se,0.6952056668460982
GATS4dv,0.9130529966975075
GATS4pe,0.6422881730099358
GATS4se,0.43115432353973965
GATS5dv,1.078161206025363
GATS5pe,0.751037310203171
GATS5se,0.5660746802885029
GATS6dv,1.3300507060958564
GATS6pe,0.9134881276396319
GATS6se,0.7254004157218816
GATS7dv,1.392531584839277
GATS7pe,1.0609240463044143
GATS7se,0.8134158722594157
GATS8dv,1.1320546906715545
GATS8pe,0.992531768244558
GATS8se,0.6742663051811608
MATS1dv,0.3603817993450102
MATS1pe,0.006468942081150943
MATS1se,-0.03726079019533162
MATS2dv,0.009121950577646901
MATS2pe,-0.11256370250031003
MATS2se,-0.11243940702959838
MATS3dv,-0.015237391934224484
MATS3pe,-0.11585531810476063
MATS3se,-0.08022729940679678
MATS4dv,0.10645142758660307
MATS4pe,0.08294247888246799
MATS4se,0.0580229172940569
MATS5dv,0.056983073656559774
MATS5pe,0.11046098974701364
MATS5se,0.09509797966571801
MATS6dv,-0.1669900621614668
MATS6pe,-0.031568159384095906
MATS6se,-0.03304656863086927
MATS7dv,-0.33222053414361086
MATS7pe,-0.17429709568314883
MATS7se,-0.11465983658800656
MATS8dv,-0.2751469679169383
MATS8pe,-0.21383517132655766
MATS8se,-0.11592163834077467
MAXaaCH,2.194273904006047
MAXaasC,1.2904294217687076
MAXdsCH,2.3316666666666666
MAXdssC,1.238425925925926
MAXsCH3,2.1231806098242787
MAXsssN,2.5110416666666664
MDEC-12,2.4115846554856826
MDEC-13,1.208550158942707
MDEC-22,21.85771576996158
MDEC-23,16.879348780313652
MDEC-33,2.701599969404812
MDEN-23,0.19999999999999996
MINaaCH,1.8682716049382715
MINaasC,1.0560648148148148
MINdsCH,2.3316666666666666
MINdssC,1.238425925925926
MINsCH3,2.1231806098242787
MINsssN,2.5110416666666664
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SddssSe,0
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,16.130000000000003
TpiPC10,8.015311823272478
VAdjMat,5.523561956057013
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.11180339887498948
Xch-6dv,0.13167991903198492
Xch-7dv,0.09973281300042933
Xpc-4dv,1.0457323719812177
Xpc-5dv,1.3386493298029205
Xpc-6dv,1.4364975050192017
Zagreb1,106.0
Zagreb2,121.0
fragCpx,67.03
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,1
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,12
nBondsD,1
nBondsM,13
nBondsO,23
nBondsS,33
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,3
naHRing,1
AATS0are,5.709526666666666
AATS1are,6.045673913043478
AATS2are,5.937316455696204
AATS3are,5.717529411764706
AATS4are,5.5833300970873765
AATS5are,5.709849999999999
AATS6are,5.790054347826088
AATS7are,5.762696969696971
AATS8are,5.57958653846154
AATSC0dv,2.7448010973936907
AATSC0pe,0.060942913580246866
AATSC0se,0.031036728888888886
AATSC1dv,0.9891763583228969
AATSC1pe,0.0003942361782072042
AATSC1se,-0.0011564530434782765
AATSC2dv,0.025037939955896225
AATSC2pe,-0.006859959993749012
AATSC2se,-0.003489751392405072
AATSC3dv,-0.041823610102477135
AATSC3pe,-0.007060560639070437
AATSC3se,-0.002489992941176468
AATSC4dv,0.2921879952588331
AATSC4pe,0.005054756322665698
AATSC4se,0.0018008415533980662
AATSC5dv,0.15640720310539077
AATSC5pe,0.006731814552140787
AATSC5se,0.0029515302127659576
AATSC6dv,-0.4583545058746347
AATSC6pe,-0.001923855609232416
AATSC6se,-0.0010256573913043495
AATSC7dv,-0.9118792866941012
AATSC7pe,-0.010622172839506158
AATSC7se,-0.0035586662626262617
AATSC8dv,-0.755223699482959
AATSC8pe,-0.013031738366571686
AATSC8se,-0.0035978284615384502
ATSC0are,2.1734799999999987
ATSC1are,0.12190044444444523
ATSC2are,-0.4959848888888874
ATSC3are,-0.6480546666666659
ATSC4are,0.42958577777777696
ATSC5are,0.6319617777777772
ATSC6are,-0.1460791111111104
ATSC7are,-0.9041759999999986
ATSC8are,-1.1828937777777766
BalabanJ,1.7633317724014358e-06
Diameter,100000000
GATS1are,0.8804833922917443
GATS2are,1.3206924996674523
GATS3are,1.0923739538327795
GATS4are,0.715253119198043
GATS5are,0.878903290301385
GATS6are,1.0923856032121595
GATS7are,1.2544858935900025
GATS8are,1.120244421919615
HybRatio,0.3157894736842105
Lipinski,True
MATS1are,0.05486612933296351
MATS2are,-0.12998649077731697
MATS3are,-0.13154317987201866
MATS4are,0.08635143033113543
MATS5are,0.13919377846449987
MATS6are,-0.03287434857023505
MATS7are,-0.18909264907387716
MATS8are,-0.23548826695508504
MAXssCH2,1.3306468376300626
MINssCH2,1.0136746504157217
NsssssAs,0
RotRatio,0.17391304347826086
SMR_VSA1,0.0
SMR_VSA2,0.0
SMR_VSA3,9.883888251797686
SMR_VSA4,0.0
SMR_VSA5,19.765380445542643
SMR_VSA6,19.634269217737724
SMR_VSA7,71.5582641359207
SMR_VSA8,0.0
SMR_VSA9,0.0
SsssssAs,0
VMcGowan,258.94999999999993
mZagreb2,4.722222222222222
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,7
nBondsKS,39
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.048299555555555526
AATSC1are,0.002650009661835766
AATSC2are,-0.006278289732770727
AATSC3are,-0.006353477124182999
AATSC4are,0.0041707357065803585
AATSC5are,0.0067229976359338
AATSC6are,-0.0015878164251207653
AATSC7are,-0.009133090909090896
AATSC8are,-0.011373978632478621
LabuteASA,138.84517495871967
PEOE_VSA1,0.0
PEOE_VSA2,9.883888251797686
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,12.407033161179976
PEOE_VSA6,41.97130694083893
PEOE_VSA7,50.551078885988005
PEOE_VSA8,18.314704507594918
PEOE_VSA9,5.693927994848461
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
PEOE_VSA10,0.0
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,0.0
SlogP_VSA2,29.518157469535414
SlogP_VSA3,0.0
SlogP_VSA4,6.923737199690624
SlogP_VSA5,29.662474224094474
SlogP_VSA6,54.737433157678225
SlogP_VSA7,0.0
SlogP_VSA8,5.573104530069267
SlogP_VSA9,0.0
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,22
EState_VSA1,0.0
EState_VSA2,12.407033161179976
EState_VSA3,0.0
EState_VSA4,12.238684400761036
EState_VSA5,42.631163571140426
EState_VSA6,0.0
EState_VSA7,12.263210640074686
EState_VSA8,59.28184796909185
EState_VSA9,0.0
GhoseFilter,True
SlogP_VSA10,0.0
SlogP_VSA11,0.0
TopoPSA(NO),16.130000000000003
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,0.0
VSA_EState9,39.16666666666666
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
EState_VSA10,0.0
FilterItLogS,-5.262935933803681
PetitjeanIndex,0.0
TopoShapeIndex,0.0
CDK Descriptors
FMFDescriptor,0.9090909090909091
MDEDescriptor,"0.0,2.4115846554856826,1.208550158942707,0.0,21.85771576996158,16.879348780313652,0.0,2.701599969404812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.0"
APolDescriptor,53.156238999999985
BCUTDescriptor,"11.85,34.968853603981586,-0.2992695285898497,0.09587651390827788,2.7299959941521195,11.48585125697414"
BPolDescriptor,28.863760999999993
TPSADescriptor,16.130000000000003
ALOGPDescriptor,"2.7744999999999993,7.697850249999996,86.9221"
XLogPDescriptor,4.525
VAdjMaDescriptor,5.523561956057013
WeightDescriptor,314.1549766
ChiPathDescriptor,"14.493353063746348,10.326499840494924,8.809729339514075,7.304334313519016,5.8598297269318556,4.390127919096992,2.8049056075886893,2.061438089853538,13.85085839103088,7.7374547502470605,5.706517539928643,4.055710350972486,2.81108811253619,1.680711072038153,0.958278450842195,0.6010667597680273"
ChiChainDescriptor,"0.0,0.0,0.14433756729740646,0.2874574785652649,0.26254020451338433,0.0,0.0,0.11180339887498948,0.13167991903198492,0.09973281300042933"
AtomCountDescriptor,45
BondCountDescriptor,23
SmallRingDescriptor,"3,2,3,2,0,0,1,2,0,0,0"
ChiClusterDescriptor,"0.962215376648032,0.0,0.13608276348795434,0.0,0.5448323890939125,0.0,0.04269016102873266,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,9,3,4,2,0,0"
ZagrebIndexDescriptor,106.0
LargestChainDescriptor,11
MannholdLogPDescriptor,3.2199999999999998
WeightedPathDescriptor,"44.097294222995316,2.004422464681605,7.442495750250788,0.0,6.442495750250788"
FractionalPSADescriptor,0.05134408556747976
WienerNumbersDescriptor,"2.1000000932E10,27.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.2219430875971926,3.3594828113624726,4.207293908643364,1.0457323719812177,1.3386493298029205,1.2773736705395369"
FractionalCSP3Descriptor,0.3157894736842105
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,5,0,1,8,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,1
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,14
PetitjeanNumberDescriptor,0.999000000999
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"18.340264650283554,9.333333333333334,5.2631578947368425"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,1654.03
HBondAcceptorCountDescriptor,2
HybridizationRatioDescriptor,0.3157894736842105
AutocorrelationDescriptorMass,"30.43291051040174,23.830909665902233,30.99709159908268,27.664727732721786,25.83090966590223"
PetitjeanShapeIndexDescriptor,"999.000999000999,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.17167247860573737,-0.10274382232359275,0.010806892548658836,0.012298198500741962,-0.04363893130195637"
EccentricConnectivityIndexDescriptor,-1244640302
AutocorrelationDescriptorPolarizability,"1470.7194414012617,1673.6052205920987,2211.5490179486674,2087.8698684940027,1910.156896120818"
