DLiP-ID,C002VG
AXp-6dv,0.014301234750287462
AXp-7dv,0.007938141801989282
BertzCT,960.205429939045
ECIndex,5000000000
GATS1dv,0.5368350292197466
GATS1pe,0.8059596168265617
GATS1se,0.8150508057667372
GATS2dv,0.7725500268282675
GATS2pe,0.515844648799816
GATS2se,0.5132938261638145
GATS3dv,1.0219581479026607
GATS3pe,1.0259324521499165
GATS3se,1.0485768041865857
GATS4dv,1.1383161152832584
GATS4pe,1.210667012948565
GATS4se,1.3141349175367567
GATS5dv,1.3585583083866863
GATS5pe,1.1619536031477602
GATS5se,1.219349287170315
GATS6dv,1.1721991919957075
GATS6pe,1.2550361557459306
GATS6se,1.2601102860152047
GATS7dv,0.9208550326673609
GATS7pe,0.6842053093041017
GATS7se,0.6818715755849944
GATS8dv,1.103603273048638
GATS8pe,1.0955040129485762
GATS8se,1.0192030404471337
MATS1dv,0.2878311348721349
MATS1pe,-0.14170249166297452
MATS1se,-0.15631923263789751
MATS2dv,0.15910614525139669
MATS2pe,0.19497832946091953
MATS2se,0.192275257712632
MATS3dv,0.03614714515670867
MATS3pe,-0.07938977101214068
MATS3se,-0.0980614018571523
MATS4dv,-0.04192637208450099
MATS4pe,-0.12104872952521888
MATS4se,-0.16267977207380213
MATS5dv,-0.22236494213106273
MATS5pe,0.03923734287952672
MATS5se,0.09344577570652325
MATS6dv,-0.20955970078591044
MATS6pe,-0.3040094946830303
MATS6se,-0.2623347256865947
MATS7dv,-0.05993136399347933
MATS7pe,0.13574637714446386
MATS7se,0.11724059656229777
MATS8dv,-0.2542355665355382
MATS8pe,-0.09214963305183924
MATS8se,-0.04065528797759274
MAXaaCH,1.829866290137454
MAXaaaC,0.6110700113378686
MAXaasC,0.5662701562106327
MAXaasN,1.486712962962963
MAXdssC,-0.029522024859325757
MAXsNH2,5.414672129139722
MDEC-22,9.298853933700164
MDEC-23,17.69030903365917
MDEC-33,7.45348452524535
MDEN-11,0.4999999999999999
MDEN-12,0.3999999999999999
MDEN-13,0.3999999999999999
MDEN-23,0.4999999999999999
MINaaCH,1.7226346371882086
MINaaaC,0.51758771101033
MINaasC,0.4590334467120185
MINaasN,1.486712962962963
MINdssC,-0.029522024859325757
MINsNH2,5.414672129139722
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SddssSe,0
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,110.06000000000002
TpiPC10,9.218325205052992
VAdjMat,5.643856189774724
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.06805555555555555
Xch-7dv,0.10485682318169293
Xpc-4dv,1.3788967248567081
Xpc-5dv,1.8981569309535555
Xpc-6dv,2.735046727900679
Zagreb1,120.0
Zagreb2,142.0
fragCpx,73.08
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,17
nBondsD,2
nBondsM,19
nBondsO,25
nBondsS,20
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,8
naHRing,1
AATS0are,6.294202631578948
AATS1are,6.424102564102564
AATS2are,6.366123333333333
AATS3are,6.3812592105263155
AATS4are,6.435038961038963
AATS5are,6.453508974358976
AATS6are,6.261522666666666
AATS7are,6.047662162162162
AATS8are,6.06629090909091
AATSC0dv,3.611709585855477
AATSC0pe,0.10479695290858725
AATSC0se,0.06995288157894733
AATSC1dv,1.0395624689253502
AATSC1pe,-0.014849989345834218
AATSC1se,-0.010934980769230763
AATSC2dv,0.5746451899729832
AATSC2pe,0.020433134810710993
AATSC2se,0.013450208333333324
AATSC3dv,0.13055299066379408
AATSC3pe,-0.00831980609418283
AATSC3se,-0.006859677631578941
AATSC4dv,-0.1514258799577357
AATSC4pe,-0.012685538007698676
AATSC4se,-0.011379918831168822
AATSC5dv,-0.8031175930529576
AATSC5pe,0.004111953974003853
AATSC5se,0.006536801282051294
AATSC6dv,-0.7568687801374782
AATSC6pe,-0.03185926869806093
AATSC6se,-0.018351069999999994
AATSC7dv,-0.21645468182864305
AATSC7pe,0.014225806693119705
AATSC7se,0.008201317567567555
AATSC8dv,-0.9182250327218011
AATSC8pe,-0.009657000755477192
AATSC8se,-0.002843954545454546
ATSC0are,3.72527631578947
ATSC1are,-0.548630955678672
ATSC2are,1.3985531855955649
ATSC3are,-0.8684105263157919
ATSC4are,-0.8525441135734102
ATSC5are,0.10118545706370802
ATSC6are,-2.238582202216066
ATSC7are,1.3897277008310267
ATSC8are,-0.6916404432132942
BalabanJ,2.0833314220851563e-06
Diameter,100000000
GATS1are,0.8725902370817445
GATS2are,0.53630294703207
GATS3are,1.1376231363975124
GATS4are,1.292940088898708
GATS5are,1.30190101740499
GATS6are,1.2924838119861595
GATS7are,0.6151959762786937
GATS8are,1.093281317881754
HybRatio,0.0625
Lipinski,True
MATS1are,-0.14349633422114857
MATS2are,0.2377676917878454
MATS3are,-0.11655652530190315
MATS4are,-0.11294089897867131
MATS5are,0.013232704074428493
MATS6are,-0.3044646588090136
MATS7are,0.19156805938288105
MATS8are,-0.10689602357617069
MAXssCH2,0.30618134290753374
MINssCH2,0.30618134290753374
NsssssAs,0
RotRatio,0.12
SMR_VSA1,0.0
SMR_VSA2,5.409283605791522
SMR_VSA3,9.551078168738563
SMR_VSA4,5.733667477162185
SMR_VSA5,5.752853606746789
SMR_VSA6,0.0
SMR_VSA7,69.73177843855795
SMR_VSA8,0.0
SMR_VSA9,5.687386274683562
SsssssAs,0
VMcGowan,267.7599999999998
mZagreb2,5.083333333333332
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,9
nBondsKS,30
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.09803358725761764
AATSC1are,-0.014067460402017232
AATSC2are,0.02330921975992608
AATSC3are,-0.01142645429362884
AATSC4are,-0.011072001474979352
AATSC5are,0.0012972494495347181
AATSC6are,-0.029847762696214215
AATSC7are,0.018780104065284145
AATSC8are,-0.010479400654746882
LabuteASA,157.67515569559345
PEOE_VSA1,5.733667477162185
PEOE_VSA2,14.770920437654699
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,0.0
PEOE_VSA5,16.981450852126283
PEOE_VSA6,47.62829311347007
PEOE_VSA7,24.26546827384644
PEOE_VSA8,0.0
PEOE_VSA9,27.365798127252734
n10AHRing,0
n10FARing,0
n10FHRing,1
n10FaRing,1
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,16
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
PEOE_VSA10,5.824404497999927
PEOE_VSA11,5.167651769578048
PEOE_VSA12,0.0
PEOE_VSA13,5.559266895052007
SlogP_VSA1,11.29293437221419
SlogP_VSA2,14.71872993831661
SlogP_VSA3,5.752853606746789
SlogP_VSA4,5.409283605791522
SlogP_VSA5,5.824404497999927
SlogP_VSA6,53.3254737317647
SlogP_VSA7,5.022633313741326
SlogP_VSA8,16.590311206764618
SlogP_VSA9,0.0
n10FAHRing,0
n10FaHRing,1
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,24
EState_VSA1,0.0
EState_VSA2,27.708369516756335
EState_VSA3,33.19020262525266
EState_VSA4,11.761884949391115
EState_VSA5,4.567099647791355
EState_VSA6,36.39820241076966
EState_VSA7,12.13273413692322
EState_VSA8,4.9839785209472085
EState_VSA9,22.743890973186225
GhoseFilter,True
SlogP_VSA10,0.0
SlogP_VSA11,0.0
TopoPSA(NO),84.76000000000002
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.486712962962963
VSA_EState9,47.256928644914765
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
EState_VSA10,4.794537184071822
FilterItLogS,-5.339841779963994
PetitjeanIndex,0.0
TopoShapeIndex,0.0
CDK Descriptors
FMFDescriptor,0.6666666666666666
MDEDescriptor,"0.0,0.0,0.0,0.0,9.298853933700164,17.69030903365917,0.0,7.45348452524535,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.3999999999999999,0.3999999999999999,0.0,0.4999999999999999,0.0"
APolDescriptor,50.82710199999999
BCUTDescriptor,"11.998513838948773,78.91833746086165,-0.28392275955793456,0.24569566126118358,3.8869946772130355,12.255198043767516"
BPolDescriptor,22.892898
TPSADescriptor,110.06
ALOGPDescriptor,"4.565900000000001,20.847442810000008,86.39529999999998"
XLogPDescriptor,4.578
VAdjMaDescriptor,5.643856189774724
WeightDescriptor,423.97602196
ChiPathDescriptor,"16.396976746569035,11.075387400469408,10.037432922047225,8.187190538964238,6.995879727076751,5.980127554968975,3.9839887013684243,3.032370055829158,15.685893319335877,8.16443174654324,6.214457245129542,4.3284502955880635,2.9978255493951123,2.186206557546717,1.301412362276159,0.833504889208874"
ChiChainDescriptor,"0.0,0.0,0.0,0.21202758782931808,0.40625904936868523,0.0,0.0,0.0,0.06805555555555555,0.1048568231816929"
AtomCountDescriptor,38
BondCountDescriptor,25
SmallRingDescriptor,"3,3,2,2,0,0,0,3,0,0,0"
ChiClusterDescriptor,"1.5530106120096074,0.0,0.40790035336891883,0.0,0.7139642655108284,0.0,0.11929375621984453,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,11,1,1,0,0,0"
ZagrebIndexDescriptor,120.0
LargestChainDescriptor,10
MannholdLogPDescriptor,2.34
WeightedPathDescriptor,"47.869923705803785,1.9945801544084911,20.628486456113,2.6140447043102935,11.521705584888412"
FractionalPSADescriptor,0.2595901520354932
WienerNumbersDescriptor,"2.3000001081E10,38.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.5262923861780058,5.991251786439884,9.362587606464542,1.378896724856708,1.898156930953554,2.508234920165527"
FractionalCSP3Descriptor,0.0625
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,1,3,2,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,2
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,17
PetitjeanNumberDescriptor,0.999000000999
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"20.3136,9.08734693877551,4.601177003168854"
AromaticAtomsCountDescriptor,16
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,969.08
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.0625
AutocorrelationDescriptorMass,"83.31318397826107,31.786706557939745,47.56902473448872,51.56294065186037,51.7404083465071"
PetitjeanShapeIndexDescriptor,"999.000999000999,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.35631512220238865,-0.21115724865951696,0.08263932570380128,-0.01166178074036756,-0.16583270884146553"
EccentricConnectivityIndexDescriptor,-1539607602
AutocorrelationDescriptorPolarizability,"1901.7318519365608,2222.845920225215,3125.284206764619,3392.4309602996045,3152.6749692037183"
