DLiP-ID,C101PG
GATS1pe,0.7079534248661441
GATS1se,0.7363986212286002
GATS2dv,1.2307802984847789
GATS2pe,1.1596744168638946
GATS2se,1.1276803536179614
GATS3dv,1.1516222739702038
GATS3pe,1.104192919744784
GATS3se,1.0611098527345189
GATS4dv,0.8868192431745183
GATS4pe,0.9207902212232523
GATS4se,0.8757486195012144
GATS5dv,0.752912846735219
GATS5pe,0.7415811572021042
GATS5se,0.7255617208660841
GATS6dv,1.1439014446179117
GATS6pe,1.0497727751683912
GATS6se,1.0575364202779236
GATS7dv,1.3570863966665363
GATS7pe,1.2276562643136502
GATS7se,1.201209876760216
GATS8dv,1.0436259200708107
GATS8pe,0.856498650091307
GATS8se,0.8008189634364784
MATS1dv,0.2352850329720328
MATS1pe,0.003378289672891904
MATS1se,-0.03453774493475617
MATS2dv,-0.11704550021698719
MATS2pe,-0.16971362555287264
MATS2se,-0.15754930238796663
MATS3dv,-0.08129081046768498
MATS3pe,-0.10632693995801988
MATS3se,-0.09198745351690339
MATS4dv,0.0541847608678968
MATS4pe,-0.03256535077867112
MATS4se,-0.02566390838503273
MATS5dv,0.21067797718626544
MATS5pe,0.14366655317909358
MATS5se,0.10368134811218994
MATS6dv,-0.011268160250721559
MATS6pe,0.03204588464002503
MATS6se,0.006860811660382645
MATS7dv,-0.13719397505623424
MATS7pe,-0.09008903817257513
MATS7se,-0.0637257406835745
MATS8dv,-0.12097916335997831
MATS8pe,-0.09541872058713433
MATS8se,-0.07253199014557576
MAXaaCH,1.8902857328191356
MAXaasC,0.8222536718776247
MAXdsCH,1.7366371931470375
MAXdssC,-0.07529031532774311
MAXsssN,2.3812657119426044
MDEC-22,24.541588434782252
MDEC-23,18.60824876620623
MDEC-33,3.3253611738025457
MDEO-12,0.25819888974716115
MDEO-22,0.14285714285714285
MINaaCH,1.785722474174855
MINaasC,0.600910045275125
MINdsCH,1.5404299961556245
MINdssC,-0.07529031532774311
MINsssN,2.3812657119426044
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SddssSe,0
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,38.769999999999996
TpiPC10,7.987832261962688
VAdjMat,5.857980995127572
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.10119910201431939
Xch-7dv,0.10503852729287211
Xpc-4dv,1.2531036353215377
Xpc-5dv,1.4192814817595685
Xpc-6dv,1.4873791918411567
Zagreb1,132.0
Zagreb2,148.0
fragCpx,85.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,1
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,12
nBondsD,2
nBondsM,14
nBondsO,29
nBondsS,40
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,6
naHRing,0
AATS0are,6.050805660377357
AATS1are,6.242148148148148
AATS2are,6.231293478260869
AATS3are,6.032708333333335
AATS4are,5.866563025210085
AATS5are,5.800017699115042
AATS6are,5.96683168316832
AATS7are,6.097393258426967
AATS8are,5.959228915662652
AATSC0dv,3.480312399738056
AATSC0pe,0.11439209683161258
AATSC0se,0.08147922178711282
AATSC1dv,0.8188654177253432
AATSC1pe,0.0003864496393866875
AATSC1se,-0.0028141085795657305
AATSC2dv,-0.40735490573872385
AATSC2pe,-0.01941389748788825
AATSC2se,-0.012836994551674037
AATSC3dv,-0.2829174156554402
AATSC3pe,-0.012162961611486868
AATSC3se,-0.007495066126735503
AATSC4dv,0.18857989512538265
AATSC4pe,-0.0037252187596291775
AATSC4se,-0.0020910752832282264
AATSC5dv,0.7332251763530909
AATSC5pe,0.016434318262726892
AATSC5se,0.008447875558019976
AATSC6dv,-0.03921671784282173
AATSC6pe,0.0036657959387964294
AATSC6se,0.0005590135949159273
AATSC7dv,-0.4774778925575656
AATSC7pe,-0.010305473978104057
AATSC7se,-0.005192323758705006
AATSC8dv,-0.42104528235166844
AATSC8pe,-0.010915147524952054
AATSC8se,-0.005909850111732049
ATSC0are,5.59094716981132
ATSC1are,0.09853873264506954
ATSC2are,-1.8340648985404044
ATSC3are,-1.4302464222143103
ATSC4are,-0.21372100391598445
ATSC5are,1.8593447134211447
ATSC6are,-0.17505592737629072
ATSC7are,-0.9053999644001414
ATSC8are,-0.7273285866856527
BalabanJ,2.8033285836250493e-06
Diameter,100000000
GATS1are,0.7441030319878942
GATS2are,1.3199937315165793
GATS3are,1.2061832211686319
GATS4are,0.9385628772381978
GATS5are,0.7797649747615459
GATS6are,1.2274042781697596
GATS7are,1.388915432955311
GATS8are,0.8504190879220093
HybRatio,0.3181818181818182
Lipinski,True
MATS1are,0.017298310708783595
MATS2are,-0.18898065629533586
MATS3are,-0.11298482182449926
MATS4are,-0.01702514130764939
MATS5are,0.1559810900087493
MATS6are,-0.0164303164396668
MATS7are,-0.09643639064025242
MATS8are,-0.08306977726138205
MAXssCH2,1.0025337907643102
MINssCH2,0.6294280946359769
NsssssAs,0
RotRatio,0.27586206896551724
SMR_VSA1,14.268263091671919
SMR_VSA2,0.0
SMR_VSA3,4.899909730850478
SMR_VSA4,0.0
SMR_VSA5,6.4208216229260096
SMR_VSA6,39.45491511127648
SMR_VSA7,70.75649295166208
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
SsssssAs,0
VMcGowan,316.7900000000007
mZagreb2,6.13888888888889
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,8
nBondsKS,46
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.10548956924172301
AATSC1are,0.0018247913452790656
AATSC2are,-0.01993548802761309
AATSC3are,-0.011918720185119252
AATSC4are,-0.0017959748228233987
AATSC5are,0.016454377994877388
AATSC6are,-0.0017332270037256508
AATSC7are,-0.010173033307866756
AATSC8are,-0.00876299502030907
LabuteASA,177.0472899925056
PEOE_VSA1,9.473725907600098
PEOE_VSA2,9.694446914922299
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,12.407033161179976
PEOE_VSA6,41.932775232540564
PEOE_VSA7,42.335414533675596
PEOE_VSA8,30.22035402317605
PEOE_VSA9,19.820645893538753
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
PEOE_VSA10,5.749511833283905
PEOE_VSA11,5.783244946364939
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,4.736862953800049
SlogP_VSA2,50.13806978849189
SlogP_VSA3,4.736862953800049
SlogP_VSA4,0.0
SlogP_VSA5,22.342261790391824
SlogP_VSA6,54.60695665452676
SlogP_VSA7,5.022633313741326
SlogP_VSA8,6.076020106833881
SlogP_VSA9,0.0
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,28
EState_VSA1,0.0
EState_VSA2,18.190278107544916
EState_VSA3,22.942478603235145
EState_VSA4,44.83230626138656
EState_VSA5,0.0
EState_VSA6,30.351141419052592
EState_VSA7,30.33183534230805
EState_VSA8,4.899909730850478
EState_VSA9,21.074665797832616
GhoseFilter,True
SlogP_VSA10,0.0
SlogP_VSA11,5.749511833283905
TopoPSA(NO),38.769999999999996
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,0.0
VSA_EState9,52.83140311285615
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
EState_VSA10,4.794537184071822
FilterItLogS,-6.023544378457501
PetitjeanIndex,0.0
TopoShapeIndex,0.0
CDK Descriptors
FMFDescriptor,0.8928571428571429
MDEDescriptor,"0.0,0.0,0.0,0.0,24.541588434782252,18.60824876620623,0.0,3.3253611738025457,0.0,0.0,0.0,0.25819888974716115,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,63.25582499999996
BCUTDescriptor,"11.850000000000014,34.969855010895216,-0.37853396952409923,0.18583624094987422,2.7299943802682236,10.052977233674754"
BPolDescriptor,34.940174999999996
TPSADescriptor,38.769999999999996
ALOGPDescriptor,"3.909099999999998,15.281062809999982,108.07509999999998"
XLogPDescriptor,4.707999999999998
VAdjMaDescriptor,5.857980995127573
WeightDescriptor,421.12114922
ChiPathDescriptor,"18.89913045768216,13.220346690612274,11.157658617815827,9.109515790796873,6.988008756210115,5.493335295998408,3.1823963783335643,2.180654375625409,17.253846917512913,9.59930477857116,6.810157218909902,4.773361592391349,3.112776592884449,2.0136718535774367,0.9604320760529766,0.5623710020259538"
ChiChainDescriptor,"0.0,0.0,0.0,0.2687287392826324,0.3214657696122633,0.0,0.0,0.0,0.10119910201431939,0.10503852729287208"
AtomCountDescriptor,53
BondCountDescriptor,29
SmallRingDescriptor,"3,2,3,2,0,0,0,3,0,0,0"
ChiClusterDescriptor,"1.2129861445882282,0.0,0.23570226039551587,0.0,0.6154109141949361,0.0,0.07419632759195775,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,13,2,6,1,0,0"
ZagrebIndexDescriptor,132.0
LargestChainDescriptor,18
MannholdLogPDescriptor,3.2199999999999998
WeightedPathDescriptor,"56.043843397556806,2.0015658356270287,15.581803356668338,8.641337600773074,3.402304530124646"
FractionalPSADescriptor,0.09206376851841741
WienerNumbersDescriptor,"2.7000002293E10,36.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.8583529958718508,3.8285111774443714,4.690160902381425,1.2531036353215375,1.419281481759568,1.3463442402144787"
FractionalCSP3Descriptor,0.3181818181818182
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,7,0,2,8,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,1
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,17
PetitjeanNumberDescriptor,0.999000000999
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"24.271105826397147,13.33235938641344,8.345679012345679"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,2160.06
HBondAcceptorCountDescriptor,3
HybridizationRatioDescriptor,0.3181818181818182
AutocorrelationDescriptorMass,"46.10928722359688,33.11077632464225,43.72673091834546,44.56750731135672,35.449554738738186"
PetitjeanShapeIndexDescriptor,"999.000999000999,NaN"
RotatableBondsCountDescriptor,8
AutocorrelationDescriptorCharge,"0.5679056282639263,-0.265721947023774,-0.14229872027596582,0.11283676389693259,0.05059425840825018"
EccentricConnectivityIndexDescriptor,-2129542202
AutocorrelationDescriptorPolarizability,"1685.4151518029794,1876.165498034472,2372.581728100614,2260.8736060709184,1822.7443645328644"
