DLiP-ID,C003JR
AATSC7Z,0.3049391443324318
AATSC7c,0.002472686882253694
AATSC7d,-0.0013062453897221425
AATSC7i,-0.0907070443044494
AATSC7m,1.2823546823019147
AATSC7p,-0.018318746885087344
AATSC7s,0.2378781985146428
AATSC7v,-2.624297073552756
AATSC8Z,1.144009712318662
AATSC8c,-0.0008364968537197614
AATSC8d,0.027953651340054116
AATSC8i,-0.06776179467988257
AATSC8m,5.240844905623774
AATSC8p,-0.0038276755935451752
AATSC8s,0.25672873292742626
AATSC8v,1.523688894896398
ATS0are,346.92320000000007
ATS1are,364.833
ATS2are,633.6483999999999
ATS3are,837.1410000000001
ATS4are,813.13
ATS5are,693.8708999999999
ATS6are,523.7389000000001
ATS7are,461.2037000000001
ATS8are,454.3337
ATSC0dv,205.10317460317458
ATSC0pe,7.2371553571428535
ATSC0se,4.777985124999999
ATSC1dv,44.75014172335598
ATSC1pe,-0.5648384885204059
ATSC1se,-0.5340808593749998
ATSC2dv,9.879535147392273
ATSC2pe,1.772015242346941
ATSC2se,1.8232150937499996
ATSC3dv,-47.10671768707481
ATSC3pe,-1.2655556441326552
ATSC3se,-0.7114116406249998
ATSC4dv,10.222222222222237
ATSC4pe,-0.5462901785714327
ATSC4se,-0.5996134375000003
ATSC5dv,57.03642290249434
ATSC5pe,3.523039700255098
ATSC5se,2.910889328124999
ATSC6dv,-24.388038548752824
ATSC6pe,-1.3366586096938784
ATSC6se,-0.6630157187499995
ATSC7dv,44.28954081632654
ATSC7pe,1.1920893813775466
ATSC7se,0.9235936718749992
ATSC8dv,62.360969387755105
ATSC8pe,1.7839643813775448
ATSC8se,1.1259881718749989
AXp-0dv,0.5949342314334227
AXp-1dv,0.3461610942653537
AXp-2dv,0.2013297921198156
AXp-3dv,0.1290161424983014
AXp-4dv,0.07934969146737193
AXp-5dv,0.04935867014249299
AXp-6dv,0.02684491117809181
AXp-7dv,0.01599019023792308
BertzCT,647.4833194269078
ECIndex,5800000000
GATS1dv,0.6259627127641881
GATS1pe,0.8504031896905034
GATS1se,0.8783185807919583
GATS2dv,0.8450765671744844
GATS2pe,0.6257472278097719
GATS2se,0.4995334271396931
GATS3dv,0.9324054423307606
GATS3pe,0.80445440938551
GATS3se,0.7189391928529222
GATS4dv,0.8258619355338003
GATS4pe,0.7813248940795848
GATS4se,0.7075723270635816
GATS5dv,0.7890661922701548
GATS5pe,0.6162326421692337
GATS5se,0.4741374241572297
GATS6dv,0.9089222527484341
GATS6pe,0.8188096683497524
GATS6se,0.6900920802771322
GATS7dv,0.4724170838832637
GATS7pe,0.34934680598481255
GATS7se,0.18953502752243798
GATS8dv,0.43149341552255543
GATS8pe,0.32691404206326335
GATS8se,0.18295676439452713
MATS1dv,0.21435578265789837
MATS1pe,-0.07667778484341684
MATS1se,-0.10981847075901939
MATS2dv,0.026445512229579325
MATS2pe,0.1344272805315952
MATS2se,0.2094985249214885
MATS3dv,-0.08994198155673215
MATS3pe,-0.06848025029621158
MATS3se,-0.05830800244624943
MATS4dv,0.01993576597144298
MATS4pe,-0.030193641098626458
MATS4se,-0.05019801626109085
MATS5dv,0.1331012282914152
MATS5pe,0.2329977927569916
MATS5se,0.29159700955437756
MATS6dv,-0.0739860783276795
MATS6pe,-0.11492066280646158
MATS6se,-0.08634248602623866
MATS7dv,0.14569301467760146
MATS7pe,0.1111350012086369
MATS7se,0.13042056878538358
MATS8dv,0.20514002766473552
MATS8pe,0.1663137737637203
MATS8se,0.15900067561466227
MAXaaCH,1.9572675439806573
MAXaaNH,3.238506150151623
MAXaasC,1.2738963594059194
MAXdsCH,0.5578703703703702
MAXdssC,0.9721858465608466
MAXssNH,3.575374858276644
MAXsssN,2.3440551776266063
MDEC-22,0.1547790920282232
MDEC-23,0.03162560873404598
MDEC-33,0.00045982850506191575
MDEN-22,0.6223699000246825
MDEN-23,0.7663094323935531
MDEO-11,1.628650569956944
MINaaCH,1.7747749974240845
MINaaNH,3.238506150151623
MINaasC,1.2738963594059194
MINdsCH,0.5578703703703702
MINdssC,-1.2570370370370372
MINssNH,3.575374858276644
MINsssN,2.3440551776266063
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SddssSe,0
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,150.64
TpiPC10,6.881988652345104
VAdjMat,5.857980995127572
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.037267799624996496
Xch-6dv,0.1881283691983528
Xch-7dv,0.14600978971728237
Xpc-4dv,1.5236610359316303
Xpc-5dv,2.013300473770759
Xpc-6dv,2.4639285529229147
Zagreb1,132.0
Zagreb2,145.0
fragCpx,85.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,2
n6FRing,0
n6HRing,1
n6aRing,0
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,5
nBondsD,4
nBondsM,9
nBondsO,29
nBondsS,48
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,9
naHRing,1
AATS0are,6.195057142857144
AATS1are,6.400578947368421
AATS2are,6.212239215686274
AATS3are,5.854132867132868
AATS4are,5.808071428571428
AATS5are,5.930520512820512
AATS6are,5.819321111111112
AATS7are,5.55667108433735
AATS8are,5.4739
AATSC0dv,3.662556689342403
AATSC0pe,0.12923491709183668
AATSC0se,0.08532116294642855
AATSC1dv,0.785090205672912
AATSC1pe,-0.009909447167024665
AATSC1se,-0.009369839638157892
AATSC2dv,0.09685818771953209
AATSC2pe,0.017372698454381774
AATSC2se,0.01787465778186274
AATSC3dv,-0.3294176062033204
AATSC3pe,-0.008850039469459127
AATSC3se,-0.004974906577797202
AATSC4dv,0.07301587301587313
AATSC4pe,-0.0039020727040816622
AATSC4se,-0.0042829531250000025
AATSC5dv,0.4874907940384131
AATSC5pe,0.030111450429530753
AATSC5se,0.02487939596688033
AATSC6dv,-0.2709782060972536
AATSC6pe,-0.014851762329931982
AATSC6se,-0.0073668413194444395
AATSC7dv,0.5336089254979102
AATSC7pe,0.014362522667199357
AATSC7se,0.011127634600903605
AATSC8dv,0.7513369805753627
AATSC8pe,0.021493546763584878
AATSC8se,0.01356612255271083
ATSC0are,7.738335714285711
ATSC1are,-0.7073024234693873
ATSC2are,2.086492091836735
ATSC3are,-1.3381251275510206
ATSC4are,-0.6478785714285721
ATSC5are,4.242648596938774
ATSC6are,-1.1425931122448976
ATSC7are,1.3498667091836718
ATSC8are,1.863080994897957
BalabanJ,2.996666365006285e-07
Diameter,100000000
GATS1are,0.8716939630653422
GATS2are,0.6077340999194649
GATS3are,0.7812080301504476
GATS4are,0.7588469558330647
GATS5are,0.5693631343480376
GATS6are,0.7688191331079658
GATS7are,0.2897022481040004
GATS8are,0.2742884546427607
HybRatio,0.5789473684210527
Lipinski,True
MATS1are,-0.08979884495573327
MATS2are,0.14803248557868354
MATS3are,-0.06771753621436144
MATS4are,-0.03348929771720946
MATS5are,0.2624168153070178
MATS6are,-0.09187334998717477
MATS7are,0.11769371037488749
MATS8are,0.1624404198775167
MAXssCH2,1.3894035383346073
MAXsssCH,0.6168801440329216
MINssCH2,1.0577777777777777
MINsssCH,0.6125745884773661
NsssssAs,0
RotRatio,0.13793103448275862
SMR_VSA1,19.802129157825057
SMR_VSA2,0.0
SMR_VSA3,20.184655376751223
SMR_VSA4,0.0
SMR_VSA5,56.90549823579143
SMR_VSA6,13.08951281182515
SMR_VSA7,30.37013185489384
SMR_VSA8,0.0
SMR_VSA9,0.0
SsssssAs,0
VMcGowan,310.80000000000064
mZagreb1,9.777777777777779
mZagreb2,6.38888888888889
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,6
nBondsKS,51
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.13818456632653056
AATSC1are,-0.012408814446831357
AATSC2are,0.020455804821928773
AATSC3are,-0.009357518374482662
AATSC4are,-0.004627704081632658
AATSC5are,0.03626195381998952
AATSC6are,-0.012695479024943307
AATSC7are,0.016263454327514117
AATSC8are,0.02244675897467418
LabuteASA,169.58383897158586
PEOE_VSA1,25.413731645485427
PEOE_VSA2,0.0
PEOE_VSA3,14.573052889090853
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,19.26246486877803
PEOE_VSA7,37.90115993475074
PEOE_VSA8,49.0920714672638
PEOE_VSA9,6.3273200747645415
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,5
nAromBond,5
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
PEOE_VSA10,0.0
PEOE_VSA11,5.112436884724758
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,5.316788604006331
SlogP_VSA2,61.26332266402787
SlogP_VSA3,9.589074368143644
SlogP_VSA4,0.0
SlogP_VSA5,56.55758540149192
SlogP_VSA6,24.676203860045383
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,28
EState_VSA1,11.938610575903699
EState_VSA2,0.0
EState_VSA3,24.111787088977117
EState_VSA4,31.04359294240193
EState_VSA5,37.79803610947851
EState_VSA6,6.3273200747645415
EState_VSA7,6.196843571613076
EState_VSA8,20.184655376751223
EState_VSA9,22.430928232728107
GhoseFilter,True
SlogP_VSA10,0.0
SlogP_VSA11,0.0
TopoPSA(NO),118.54999999999998
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,0.0
VSA_EState9,64.91188856869908
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
EState_VSA10,9.589074368143644
FilterItLogS,-1.8260298585816206
PetitjeanIndex,0.0
TopoShapeIndex,0.0
CDK Descriptors
FMFDescriptor,0.6785714285714286
MDEDescriptor,"0.0,0.0,0.0,0.0,0.0,0.013044382020993216,0.0,1.346674252727554E-4,0.0,0.0,1.628650569956944,0.0,0.0,0.0,0.0,0.0,0.6223699000246825,0.7663094323935531,0.0"
APolDescriptor,62.61820399999997
BCUTDescriptor,"11.994305309684338,31.972072426803187,-0.3291390568053125,0.28469545790848033,3.697468750000002,11.607626134266942"
BPolDescriptor,38.285796
TPSADescriptor,150.64
ALOGPDescriptor,"-2.5777000000000005,6.644537290000003,97.05130000000001"
XLogPDescriptor,2.414
VAdjMaDescriptor,5.857980995127573
WeightDescriptor,408.1831266000001
ChiPathDescriptor,"20.355160383312136,13.452397498181154,11.801462513679406,8.43896144963413,6.421956673272807,4.747171580222483,2.616423978458535,1.8719574063056392,16.658158480135835,10.038671733695256,7.4492023084331755,5.418677984928658,3.8881348819012227,2.6653681876946216,1.3422455589045896,0.8634702728478463"
ChiChainDescriptor,"0.0,0.0,0.14433756729740646,0.2687287392826324,0.2862449587113988,0.0,0.0,0.037267799624996496,0.1881283691983528,0.14600978971728237"
AtomCountDescriptor,56
BondCountDescriptor,29
SmallRingDescriptor,"3,1,3,1,0,0,1,2,0,0,0"
ChiClusterDescriptor,"1.7563229865551737,0.0,0.20118446353109126,0.0,0.7261517615183732,0.0,0.11013198635481244,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,3,0,2,8,1,0"
ZagrebIndexDescriptor,132.0
LargestChainDescriptor,13
MannholdLogPDescriptor,2.5599999999999996
WeightedPathDescriptor,"55.57938224246985,1.984977937231066,24.555193972127423,9.471620284417028,12.515142632462425"
FractionalPSADescriptor,0.36905004196221947
WienerNumbersDescriptor,"1.60000000828E11,31.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.916321729645487,3.771923672093635,4.731601159631006,1.5236610359316303,2.0133004737707587,2.223247902228144"
FractionalCSP3Descriptor,0.5789473684210527
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,9,0,2,2,2,0,0,3,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,4
LargestPiSystemDescriptor,8
PetitjeanNumberDescriptor,0.999000000999
AcidicGroupCountDescriptor,2
KappaShapeIndicesDescriptor,"24.271105826397147,13.33235938641344,9.580498866213151"
AromaticAtomsCountDescriptor,5
AromaticBondsCountDescriptor,5
FragmentComplexityDescriptor,2493.09
HBondAcceptorCountDescriptor,7
HybridizationRatioDescriptor,0.5789473684210527
AutocorrelationDescriptorMass,"38.66555038571971,33.49379051170726,45.987450656472504,38.833360920813206,36.66932805854664"
PetitjeanShapeIndexDescriptor,"999.000999000999,NaN"
RotatableBondsCountDescriptor,6
AutocorrelationDescriptorCharge,"0.6394353367877056,-0.3904987956402145,0.17379198237730312,-6.642065858817564E-4,-0.28395021340730003"
EccentricConnectivityIndexDescriptor,-2129542202
AutocorrelationDescriptorPolarizability,"1708.6159670067511,1914.5623759371235,2461.1864834354546,2217.269353480181,1854.9639755006115"
