DLiP-ID,T006FV
GATS5dv,1.0919413711315313
GATS5pe,1.1722717891050725
GATS5se,1.0654335014903076
GATS6dv,0.9422767514381704
GATS6pe,0.8133727403867048
GATS6se,0.741875466132114
GATS7dv,0.9566661993665365
GATS7pe,0.9298839736620192
GATS7se,0.7965152151547003
GATS8dv,0.8691458636602966
GATS8pe,0.9003450671879165
GATS8se,0.8390574223528492
MATS1dv,0.5268540351189042
MATS1pe,-0.03754230638762278
MATS1se,-0.09535163173037275
MATS2dv,0.22470344101341103
MATS2pe,0.2081525562211372
MATS2se,0.1814208543308911
MATS3dv,0.0003406943971258312
MATS3pe,-0.18936120322915473
MATS3se,-0.21079261988693299
MATS4dv,0.010045442726246669
MATS4pe,0.09988432703462342
MATS4se,0.10342794561964783
MATS5dv,-0.046810315014834986
MATS5pe,-0.1266982173737064
MATS5se,-0.0945552578182113
MATS6dv,0.05554948789882845
MATS6pe,0.04901017272966971
MATS6se,0.00285359052180148
MATS7dv,0.05240417766316249
MATS7pe,0.015470686225204134
MATS7se,0.05745553416770602
MATS8dv,0.12933611050887348
MATS8pe,0.020867276830381167
MATS8se,-0.024101981490969423
MAXaaCH,2.0113970228135227
MAXaaaC,0.9319917638234394
MAXaasC,0.9177538523898762
MAXsCH3,2.2100406955371756
MAXsNH2,6.192241791661294
MAXssNH,3.4528774886395737
MAXsssN,2.449463825165294
MDEC-11,1.0425397578430047
MDEC-12,7.707996312463924
MDEC-13,6.421102010459821
MDEC-22,7.886437579598324
MDEC-23,17.634871048067776
MDEC-33,9.060599528016935
MDEN-12,0.772764910314653
MDEN-13,0.07142857142857142
MDEN-22,2.593705704142048
MDEN-23,0.632503129184681
MINaaCH,1.893454036296801
MINaaaC,0.8914909477285644
MINaasC,0.6485497163103584
MINsCH3,1.949178205413732
MINsNH2,6.192241791661294
MINssNH,3.384560781880858
MINsssN,2.449463825165294
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SddssSe,0
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,91.99
TpiPC10,8.95847855618285
VAdjMat,6.044394119358453
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.054627448555172625
Xch-7dv,0.10777034207645902
Xpc-4dv,1.7036580779281627
Xpc-5dv,2.2044061160606785
Xpc-6dv,2.303035189678054
Zagreb1,156.0
Zagreb2,178.0
fragCpx,97.08
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,2
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,17
nBondsD,0
nBondsM,17
nBondsO,33
nBondsS,52
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,8
naHRing,2
AATS0are,5.856223529411764
AATS1are,6.23104347826087
AATS2are,6.046605
AATS3are,6.0318627450980395
AATS4are,5.807585465116279
AATS5are,5.84884364640884
AATS6are,5.685228070175439
AATS7are,5.851990789473685
AATS8are,5.7113875
AATSC0dv,3.1033256439830836
AATSC0pe,0.07919480968858127
AATSC0se,0.04042188992214532
AATSC1dv,1.6349996378204592
AATSC1pe,-0.002973155809638195
AATSC1se,-0.003854293161702066
AATSC2dv,0.6973279507881586
AATSC2pe,0.016484602076124674
AATSC2se,0.007333373803344842
AATSC3dv,0.0010572856593619485
AATSC3pe,-0.01499642445213367
AATSC3se,-0.008520636077470226
AATSC4dv,0.03117428001752463
AATSC4pe,0.007910320270379015
AATSC4se,0.004180753032711037
AATSC5dv,-0.1452676509884638
AATSC5pe,-0.010033841212793179
AATSC5se,-0.0038221022230878077
AATSC6dv,0.1723881503065623
AATSC6pe,0.0038813513021306884
AATSC6se,0.00011534752195513666
AATSC7dv,0.16262722839393767
AATSC7pe,0.0012251980513567971
AATSC7se,0.002322461277545072
AATSC8dv,0.40137206843521706
AATSC8pe,0.0016525800173009778
AATSC8se,-0.00097424764273355
ATSC0are,5.005694117647053
ATSC1are,-0.17642491349479242
ATSC2are,2.076010380622852
ATSC3are,-2.4798705882352694
ATSC4are,1.5034266435986166
ATSC5are,-1.7101152249134857
ATSC6are,0.3474809688581215
ATSC7are,0.4715190311418738
ATSC8are,-0.031303806228380304
BalabanJ,3.629992773564964e-06
Diameter,100000000
GATS1are,1.0439237637505814
GATS2are,0.8394250430098432
GATS3are,1.460080167526864
GATS4are,0.7951946461846024
GATS5are,1.281298396298871
GATS6are,0.885225568504277
GATS7are,0.9854175201838257
GATS8are,0.9905807783018871
HybRatio,0.4583333333333333
Lipinski,False
MATS1are,-0.034734050184482196
MATS2are,0.2350135375243272
MATS3are,-0.2201821925148752
MATS4are,0.11874037074714168
MATS5are,-0.12834867913309306
MATS6are,0.02760447668512661
MATS7are,0.04214055423693392
MATS8are,-0.0026577967679166314
MAXssCH2,1.1515783907245223
MAXsssCH,0.3055495542462743
MINssCH2,1.076321422781317
MINsssCH,0.3055495542462743
NsssssAs,0
RotRatio,0.30303030303030304
SMR_VSA1,0.0
SMR_VSA2,0.0
SMR_VSA3,19.8518452936921
SMR_VSA4,0.0
SMR_VSA5,53.50217007345309
SMR_VSA6,36.00151390291257
SMR_VSA7,41.71969133200497
SMR_VSA8,0.0
SMR_VSA9,0.0
SsssssAs,0
VMcGowan,375.0000000000015
mZagreb2,6.972222222222223
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,2
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,8
nBondsKS,61
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.07361314878892725
AATSC1are,-0.002556882804272354
AATSC2are,0.017300086505190434
AATSC3are,-0.016208304498269734
AATSC4are,0.008740852579061724
AATSC5are,-0.009448150413886662
AATSC6are,0.0020320524494626987
AATSC7are,0.003102098889091275
AATSC8are,-0.0001956487889273769
LabuteASA,197.19601104548
PEOE_VSA1,21.267154416025324
PEOE_VSA2,4.9839785209472085
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,4.9839785209472085
PEOE_VSA5,12.407033161179976
PEOE_VSA6,13.847474399381248
PEOE_VSA7,77.51259233650806
PEOE_VSA8,40.25706065113842
PEOE_VSA9,5.516700717616262
n10AHRing,0
n10FARing,0
n10FHRing,1
n10FaRing,1
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,16
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
PEOE_VSA10,5.817862777835028
PEOE_VSA11,0.0
PEOE_VSA12,5.948339280986494
PEOE_VSA13,0.0
SlogP_VSA1,16.367244685174846
SlogP_VSA2,45.5279553405778
SlogP_VSA3,0.0
SlogP_VSA4,13.847474399381248
SlogP_VSA5,45.000710834620804
SlogP_VSA6,30.33183534230805
SlogP_VSA7,0.0
SlogP_VSA8,10.902924932081056
SlogP_VSA9,0.0
n10FAHRing,0
n10FaHRing,1
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,32
EState_VSA1,0.0
EState_VSA2,12.407033161179976
EState_VSA3,11.990180110134455
EState_VSA4,71.95932871256987
EState_VSA5,0.0
EState_VSA6,0.0
EState_VSA7,44.179309741689295
EState_VSA8,51.256634100776644
EState_VSA9,5.733667477162185
GhoseFilter,False
SlogP_VSA10,23.140974608188646
SlogP_VSA11,0.0
TopoPSA(NO),91.99
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,0.0
VSA_EState9,62.16666666666667
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
EState_VSA10,0.0
FilterItLogS,-8.295713718689155
PetitjeanIndex,0.0
TopoShapeIndex,0.0
CDK Descriptors
FMFDescriptor,0.53125
MDEDescriptor,"1.0425397578430047,7.707996312463924,6.421102010459821,0.0,7.886437579598324,17.634871048067776,0.0,9.060599528016935,0.0,0.0,0.0,0.0,0.0,0.0,0.772764910314653,0.07142857142857142,2.593705704142048,0.632503129184681,0.0"
APolDescriptor,76.12454799999999
BCUTDescriptor,"11.988248555724502,34.96885406123738,-0.3038955595402658,0.2520239406480084,2.7299939223644705,10.103646369687183"
BPolDescriptor,46.375451999999996
TPSADescriptor,91.99
ALOGPDescriptor,"2.694999999999998,7.263024999999989,128.7184"
XLogPDescriptor,4.346
VAdjMaDescriptor,6.044394119358453
WeightDescriptor,457.2720721200001
ChiPathDescriptor,"22.38010440969447,14.871743696003255,13.391203504869223,10.371314091743681,8.87847272511982,6.423892942089443,4.7983655187814405,3.2418169176902456,20.59058504365154,11.160220885858434,8.142461729056665,5.47677861131769,3.7660606653828315,2.199502218050661,1.3887611358103755,0.8079173682266224"
ChiChainDescriptor,"0.0,0.0,0.0,0.1916383190435099,0.48945371278272143,0.0,0.0,0.0,0.05462744855517262,0.10777034207645902"
AtomCountDescriptor,68
BondCountDescriptor,33
SmallRingDescriptor,"3,3,2,2,0,0,0,3,0,0,0"
ChiClusterDescriptor,"2.2209736752623015,0.0,0.1642664266089148,0.0,1.038371813176462,0.0,0.04269016102873266,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,10,1,8,3,0,0"
ZagrebIndexDescriptor,156.0
LargestChainDescriptor,19
MannholdLogPDescriptor,3.2199999999999998
WeightedPathDescriptor,"63.542922917236524,1.9857163411636414,22.2533921647951,0.0,21.2533921647951"
FractionalPSADescriptor,0.201171262381096
WienerNumbersDescriptor,"3.1000003159E10,46.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.047499807188576,6.733601903157949,8.485474146292885,1.7036580779281623,2.2044061160606785,2.1011526685176958"
FractionalCSP3Descriptor,0.4583333333333333
KierHallSmartsDescriptor,"0,0,0,0,0,0,5,0,5,0,0,5,1,0,0,0,6,2,0,0,1,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,1
HBondDonorCountDescriptor,3
LargestPiSystemDescriptor,19
PetitjeanNumberDescriptor,0.999000000999
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"28.238751147842056,13.777777777777779,8.62809917355372"
AromaticAtomsCountDescriptor,16
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,3769.08
HBondAcceptorCountDescriptor,7
HybridizationRatioDescriptor,0.4583333333333333
AutocorrelationDescriptorMass,"42.23281201678414,35.32654706452624,49.26501406917346,49.15745673042843,47.07121570107742"
PetitjeanShapeIndexDescriptor,"999.000999000999,NaN"
RotatableBondsCountDescriptor,10
AutocorrelationDescriptorCharge,"0.41050002673117714,-0.27849483752468607,0.16453994053856613,-0.1384564676990387,-2.0837698692330211E-4"
EccentricConnectivityIndexDescriptor,1575490494
AutocorrelationDescriptorPolarizability,"2094.119286218209,2372.725114381294,3181.172162923477,3224.2056378482093,2893.4071240296835"
