DLiP-ID,C0017U
GATS6se,0.41016507664853946
GATS7dv,1.0314390120967742
GATS7pe,0.8889347421390962
GATS7se,0.6538376031245563
GATS8dv,0.8341481854838709
GATS8pe,0.9706097229898095
GATS8se,0.841597306822451
MATS1dv,0.3593749999999999
MATS1pe,-0.10911942367918573
MATS1se,-0.136225275307747
MATS2dv,0.03393817204301077
MATS2pe,-0.06318577878614609
MATS2se,-0.05673656097127136
MATS3dv,-0.04676559764941235
MATS3pe,-0.05458702367205886
MATS3se,-0.054197782258715604
MATS4dv,-0.16313844086021503
MATS4pe,-0.13723763322355434
MATS4se,-0.06938912700389956
MATS5dv,0.0540456989247312
MATS5pe,0.20687577364735055
MATS5se,0.19499382049701058
MATS6dv,-0.23168682795698928
MATS6pe,-0.0323695666928448
MATS6se,0.011215782917306155
MATS7dv,-0.16586479716520042
MATS7pe,-0.07351320882109952
MATS7se,-0.03431607798373013
MATS8dv,-0.001478494623655913
MATS8pe,0.03928173206511813
MATS8se,-0.007658675871867479
MAXaaCH,2.125648148148148
MAXaasC,1.3204629629629632
MAXsNH2,5.668560878054926
MAXsssN,2.464722222222222
MDEC-22,15.462964685246865
MDEC-23,7.423025336227214
MDEC-33,0.33333333333333337
MDEN-13,0.19999999999999996
MINaaCH,1.986334089191232
MINaasC,0.8505295729402875
MINsNH2,5.668560878054926
MINsssN,2.464722222222222
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SddssSe,0
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,29.259999999999998
TpiPC10,6.603689727279832
VAdjMat,4.906890595608519
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.027777777777777776
Xch-7dv,0.08436180678998317
Xpc-4dv,0.5897999909144437
Xpc-5dv,0.7765755250892886
Xpc-6dv,0.9884741147965419
Zagreb1,68.0
Zagreb2,76.0
fragCpx,15.03
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,1
n7FRing,0
n7HRing,1
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,6
nBondsD,0
nBondsM,6
nBondsO,15
nBondsS,28
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,3
naHRing,0
AATS0are,5.70055
AATS1are,6.09364705882353
AATS2are,5.8866000000000005
AATS3are,5.721651162790699
AATS4are,5.5524666666666675
AATS5are,5.3531320000000004
AATS6are,5.514777777777778
AATS7are,5.506954545454545
AATS8are,5.460200000000001
AATSC0dv,2.2883506343713953
AATSC0pe,0.07137508650519027
AATSC0se,0.03922560640138408
AATSC1dv,0.82237600922722
AATSC1pe,-0.0077884083044983884
AATSC1se,-0.005343519031141869
AATSC2dv,0.07766243752402925
AATSC2pe,-0.0045098904267589935
AATSC2se,-0.00222552600922722
AATSC3dv,-0.10701608504779019
AATSC3pe,-0.0038961535366540704
AATSC3se,-0.002125940874708295
AATSC4dv,-0.37331795463283346
AATSC4pe,-0.009795347943098765
AATSC4se,-0.0027218305843906155
AATSC5dv,0.12367550941945407
AATSC5pe,0.014765776239907807
AATSC5se,0.007648750853517877
AATSC6dv,-0.5301806997308728
AATSC6pe,-0.0023103806228373233
AATSC6se,0.00043994588619761856
AATSC7dv,-0.3795568138128692
AATSC7pe,-0.005247011638880095
AATSC7se,-0.001346068968229
AATSC8dv,-0.0033833141099577062
AATSC8pe,0.002803737024221513
AATSC8se,-0.0003004162053056508
ATSC0are,1.942438235294116
ATSC1are,-0.15734117647058987
ATSC2are,-0.2076851211072679
ATSC3are,-0.3485320069204158
ATSC4are,-0.8074541522491333
ATSC5are,1.029895069204154
ATSC6are,-0.09657249134948002
ATSC7are,-0.22758477508650432
ATSC8are,0.003601557093426168
BalabanJ,1.1249995185002125e-06
Diameter,100000000
GATS1are,1.1618198171188727
GATS2are,1.0868685354519563
GATS3are,1.110662952801609
GATS4are,1.0065957127866885
GATS5are,0.3058012292010192
GATS6are,0.7367544429454187
GATS7are,1.0574467505212521
GATS8are,1.2451206715634837
HybRatio,0.5
Lipinski,True
MATS1are,-0.08100189422330122
MATS2are,-0.06058789059838426
MATS3are,-0.07093750584318943
MATS4are,-0.15703883384890713
MATS5are,0.24036067465238564
MATS6are,-0.03130339017012651
MATS7are,-0.09053619279699573
MATS8are,0.002101361387825516
MAXssCH2,1.3804290280927185
MINssCH2,1.1983314436885866
NsssssAs,0
RotRatio,0.06666666666666667
SMR_VSA1,0.0
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,25.683286491704038
SMR_VSA6,23.723090019837816
SMR_VSA7,24.26546827384644
SMR_VSA8,0.0
SMR_VSA9,0.0
SsssssAs,0
VMcGowan,188.37999999999963
mZagreb2,3.194444444444444
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,1
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,3
nBondsKS,31
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.05713053633217988
AATSC1are,-0.004627681660899702
AATSC2are,-0.0034614186851211317
AATSC3are,-0.004052697754888556
AATSC4are,-0.008971712802768149
AATSC5are,0.013731934256055386
AATSC6are,-0.0017883794694348153
AATSC7are,-0.005172381251966007
AATSC8are,0.00012005190311420559
LabuteASA,97.8680422721129
PEOE_VSA1,10.633577208012664
PEOE_VSA2,0.0
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,12.407033161179976
PEOE_VSA6,12.841643245852019
PEOE_VSA7,37.107111519698464
PEOE_VSA8,24.464285361192275
PEOE_VSA9,0.0
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,6
nAromBond,6
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
PEOE_VSA10,0.0
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,10.633577208012664
SlogP_VSA2,13.08951281182515
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,25.683286491704038
SlogP_VSA6,24.26546827384644
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,15
EState_VSA1,0.0
EState_VSA2,12.407033161179976
EState_VSA3,0.0
EState_VSA4,5.687386274683562
EState_VSA5,44.46018557821275
EState_VSA6,0.0
EState_VSA7,12.13273413692322
EState_VSA8,17.032643867773697
EState_VSA9,5.733667477162185
GhoseFilter,True
SlogP_VSA10,11.374772549367124
SlogP_VSA11,0.0
TopoPSA(NO),29.259999999999998
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,0.0
VSA_EState9,26.333333333333332
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
EState_VSA10,0.0
FilterItLogS,-3.0666803106818303
PetitjeanIndex,0.0
TopoShapeIndex,0.0
CDK Descriptors
FMFDescriptor,0.8666666666666667
MDEDescriptor,"0.0,0.0,0.0,0.0,15.462964685246865,7.423025336227214,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.0,0.0,0.0"
APolDescriptor,38.169067
BCUTDescriptor,"11.850000000000005,34.968853298764024,-0.30252266039410564,0.13749200019658292,2.729997202236471,9.779825167748239"
BPolDescriptor,22.510932999999994
TPSADescriptor,29.259999999999998
ALOGPDescriptor,"0.1670000000000006,0.0278890000000002,54.714200000000005"
XLogPDescriptor,3.2680000000000007
VAdjMaDescriptor,4.906890595608519
WeightDescriptor,226.12367644
ChiPathDescriptor,"9.803118619434356,6.860173345306138,5.771595396236202,4.627010097711745,3.5396156075069385,2.9071064096183825,2.0143945544969752,1.0173650468604045,9.801350499958964,5.466104669424386,3.9927939447203644,2.8642988358100436,2.0140235133576105,1.4564882063788427,0.9580494756242062,0.3956317343031907"
ChiChainDescriptor,"0.0,0.0,0.0,0.08333333333333333,0.13144585576580214,0.0,0.0,0.0,0.027777777777777776,0.028460107352488433"
AtomCountDescriptor,34
BondCountDescriptor,15
SmallRingDescriptor,"2,1,2,1,0,0,0,1,1,0,0"
ChiClusterDescriptor,"0.6220084679281462,0.0,0.08333333333333333,0.0,0.2825640429899201,0.0,0.037267799624996496,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,6,0,2,4,0,0"
ZagrebIndexDescriptor,68.0
LargestChainDescriptor,9
MannholdLogPDescriptor,2.45
WeightedPathDescriptor,"29.521004085915028,1.968066939061002,6.993953073637668,0.0,5.993953073637668"
FractionalPSADescriptor,0.12939821455522765
WienerNumbersDescriptor,"1.4000000294E10,20.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"1.3510573320459265,1.8494559245142095,2.3829865168092677,0.5897999909144437,0.7765755250892886,0.888787973913436"
FractionalCSP3Descriptor,0.5
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,8
PetitjeanNumberDescriptor,0.999000000999
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"13.066666666666666,6.554016620498615,3.8109640831758034"
AromaticAtomsCountDescriptor,6
AromaticBondsCountDescriptor,6
FragmentComplexityDescriptor,946.03
HBondAcceptorCountDescriptor,2
HybridizationRatioDescriptor,0.5
AutocorrelationDescriptorMass,"23.432910510401744,15.664727732721781,19.997091599082676,20.997091599082673,12.33236386636089"
PetitjeanShapeIndexDescriptor,"999.000999000999,NaN"
RotatableBondsCountDescriptor,1
AutocorrelationDescriptorCharge,"0.09303921816346543,-0.048703850249261285,-0.0032201076879702526,4.114328177517719E-4,-0.015759773506481774"
EccentricConnectivityIndexDescriptor,-64771102
AutocorrelationDescriptorPolarizability,"898.1014148319094,991.5987483211059,1254.664717493897,1308.3593321003423,773.0944268652344"
