DLiP-ID,J100HZ
GATS1pe,0.5789291431251758
GATS1se,0.5913347132574202
GATS2dv,0.7609482085231674
GATS2pe,0.7398700283310422
GATS2se,0.6726216668229983
GATS3dv,0.8701351199164089
GATS3pe,0.8400045000665021
GATS3se,0.7732774956544424
GATS4dv,0.8650598195541936
GATS4pe,0.7762436080291921
GATS4se,0.7446610012212072
GATS5dv,1.178850151555623
GATS5pe,1.0869249591298926
GATS5se,1.056730403486713
GATS6dv,1.4605376013094764
GATS6pe,1.327678273366472
GATS6se,1.2813874779682515
GATS7dv,1.485537498918263
GATS7pe,1.3814910887721532
GATS7se,1.2779928674658279
GATS8dv,1.4825740067590325
GATS8pe,1.0893065474882595
GATS8se,0.9007594144610965
MATS1dv,0.49729258421521605
MATS1pe,0.17332926753523806
MATS1se,0.13203767171773811
MATS2dv,0.23859578505147222
MATS2pe,0.1674041518379186
MATS2se,0.1729680233999004
MATS3dv,0.04958029509225621
MATS3pe,-0.022797852947289365
MATS3se,-0.0005706361919367527
MATS4dv,0.15544315728845137
MATS4pe,0.13629780062253147
MATS4se,0.07051039886967617
MATS5dv,0.04396386633671439
MATS5pe,-0.006106106433341973
MATS5se,-0.08346826162129554
MATS6dv,-0.18369550984656566
MATS6pe,-0.2247595416613744
MATS6se,-0.2197284858837489
MATS7dv,-0.2719901978009841
MATS7pe,-0.32131103677053685
MATS7se,-0.29960727975205526
MATS8dv,-0.4448295861715145
MATS8pe,-0.19149265500088292
MATS8se,-0.0697818121438208
MAXaaCH,2.0040462838643824
MAXaaaC,0.562839427437642
MAXaasC,1.1566599828509103
MAXaasN,1.8118907381876703
MAXsCH3,2.102760594765145
MDEC-11,0.5129927840030091
MDEC-12,3.017792956556089
MDEC-13,2.970267621599762
MDEC-22,5.557325242613991
MDEC-23,12.344351243533273
MDEC-33,4.861808998319372
MDEN-22,4.023580535599607
MDEN-23,4.837970321995926
MDEN-33,0.6850067105944414
MINaaCH,1.8851070879264213
MINaaaC,0.562839427437642
MINaasC,0.6673144584458618
MINaasN,1.7480924561182498
MINsCH3,1.9421089258444264
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SddssSe,0
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,141.72
TpiPC10,9.032611222667951
VAdjMat,6.044394119358453
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0423606797749979
Xch-6dv,0.1294150353218384
Xch-7dv,0.21118168755065264
Xpc-4dv,2.1310468877544886
Xpc-5dv,2.6153068899350407
Xpc-6dv,3.311408367127517
Zagreb1,158.0
Zagreb2,183.0
fragCpx,159.13
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,2
n5aRing,2
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,21
nBondsD,0
nBondsM,21
nBondsO,33
nBondsS,33
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,13
naHRing,3
AATS0are,6.286328846153846
AATS1are,6.563955555555556
AATS2are,6.41640543478261
AATS3are,6.136577981651375
AATS4are,6.016799159663866
AATS5are,6.4342122448979575
AATS6are,6.73681573033708
AATS7are,6.565280645161289
AATS8are,6.3296392857142845
AATSC0dv,3.8190700562495428
AATSC0pe,0.10435399408284021
AATSC0se,0.06381498076923077
AATSC1dv,1.8991952175712856
AATSC1pe,0.01808760135875526
AATSC1se,0.008425981481481463
AATSC2dv,0.9112140182374298
AATSC2pe,0.017469291870337043
AATSC2se,0.011037951086956502
AATSC3dv,0.18935062036685185
AATSC3pe,-0.0023790470115628956
AATSC3se,-3.641513761467095e-05
AATSC4dv,0.5936483074492125
AATSC4pe,0.014223219879667785
AATSC4se,0.004499619747899176
AATSC5dv,0.1679010854835032
AATSC5pe,-0.0006371965946141608
AATSC5se,-0.005326525510204097
AATSC6dv,-0.701546021122512
AATSC6pe,-0.023454555880592944
AATSC6se,-0.01402196910112363
AATSC7dv,-1.0387496200151285
AATSC7pe,-0.033530090029903856
AATSC7se,-0.019119432795698946
AATSC8dv,-1.6988353526815065
AATSC8pe,-0.019983023386869497
AATSC8se,-0.004453124999999998
ATSC0are,5.031467307692305
ATSC1are,1.213216642011833
ATSC2are,1.589680917159762
ATSC3are,-0.33051801035502937
ATSC4are,1.4494536612426023
ATSC5are,0.005142381656804314
ATSC6are,-1.5915325073964495
ATSC7are,-2.684324223372779
ATSC8are,-2.0304452662721877
BalabanJ,2.7224951613839942e-06
Diameter,100000000
GATS1are,0.6479571068693449
GATS2are,0.8509787458192253
GATS3are,0.8863556082808934
GATS4are,0.8369398938253487
GATS5are,1.2577069148029891
GATS6are,1.4812416826656964
GATS7are,1.5603057595847807
GATS8are,1.256039094837266
HybRatio,0.3333333333333333
Lipinski,True
MATS1are,0.2321952267326819
MATS2are,0.17857917900602438
MATS3are,-0.03133843613085883
MATS4are,0.12588270386773384
MATS5are,0.0005423091333352035
MATS6are,-0.18481371432211202
MATS7are,-0.2983051219845899
MATS8are,-0.24981625256128445
MAXssCH2,0.9287652158875641
MAXsssNH,1.335394630955367
MINssCH2,0.7405023664442719
MINsssNH,1.335394630955367
NsssssAs,0
RotRatio,0.24242424242424243
SMR_VSA1,17.306942892030456
SMR_VSA2,0.0
SMR_VSA3,39.78929167856704
SMR_VSA4,0.0
SMR_VSA5,34.56018015466065
SMR_VSA6,20.640100371266954
SMR_VSA7,46.61184814259483
SMR_VSA8,0.0
SMR_VSA9,0.0
SsssssAs,0
VMcGowan,340.2000000000009
mZagreb2,6.500000000000001
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,2
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,9
nBondsKS,45
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.09675898668639048
AATSC1are,0.022466974852070984
AATSC2are,0.017279140403910456
AATSC3are,-0.0030322753243580674
AATSC4are,0.012180282867584893
AATSC5are,5.2473282212288915e-05
AATSC6are,-0.01788238772355561
AATSC7are,-0.028863701326589022
AATSC8are,-0.024171967455621283
LabuteASA,198.92665188048957
PEOE_VSA1,17.306942892030456
PEOE_VSA2,0.0
PEOE_VSA3,9.665781456092393
PEOE_VSA4,9.499376414562832
PEOE_VSA5,10.197363616602075
PEOE_VSA6,35.49555897654685
PEOE_VSA7,52.874945037473296
PEOE_VSA8,16.469414915336575
PEOE_VSA9,27.18485677717953
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,20
nAromBond,21
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
PEOE_VSA10,5.025959978669241
PEOE_VSA11,0.0
PEOE_VSA12,10.312872963641414
PEOE_VSA13,5.777653723919194
SlogP_VSA1,17.306942892030456
SlogP_VSA2,60.42939204983399
SlogP_VSA3,12.297610012659364
SlogP_VSA4,6.923737199690624
SlogP_VSA5,11.257379486545457
SlogP_VSA6,45.6706682846187
SlogP_VSA7,5.022633313741326
SlogP_VSA8,5.777653723919194
SlogP_VSA9,0.0
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,31
EState_VSA1,0.0
EState_VSA2,12.407033161179976
EState_VSA3,16.090526687560608
EState_VSA4,40.14833919752796
EState_VSA5,16.66179468024159
EState_VSA6,16.277282843006738
EState_VSA7,41.93737547714386
EState_VSA8,44.687434815160614
EState_VSA9,11.600939890232516
GhoseFilter,False
SlogP_VSA10,0.0
SlogP_VSA11,0.0
TopoPSA(NO),91.12
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,3.55998319430592
VSA_EState9,51.076312542514344
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
EState_VSA10,0.0
FilterItLogS,-6.597826420097814
PetitjeanIndex,0.0
TopoShapeIndex,0.0
CDK Descriptors
FMFDescriptor,0.7419354838709677
MDEDescriptor,"0.5129927840030091,3.017792956556089,2.970267621599762,0.0,5.557325242613991,12.344351243533273,0.0,4.861808998319372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.023580535599607,4.837970321995926,0.6850067105944414"
APolDescriptor,65.74265299999999
BCUTDescriptor,"11.988305920891104,34.969856447867414,-0.3585984481423351,0.23191343649029791,2.3429950935659476,12.383430679731223"
BPolDescriptor,35.857347
TPSADescriptor,141.71999999999997
XLogPDescriptor,3.8180000000000005
VAdjMaDescriptor,6.044394119358453
WeightDescriptor,497.07383920000007
ChiPathDescriptor,"21.087211190881018,14.474366886035765,13.459230359314581,10.518210969350088,8.765723545337366,7.059408829592865,5.161972490470477,3.613531904699496,20.485660196246023,12.361392662026208,10.28967483814122,6.710746765088034,4.675225525139849,3.4496904860478224,2.453642378722461,1.4707051895839234"
ChiChainDescriptor,"0.0,0.0,0.21407617506269555,0.49719387459906533,0.7742728320102867,0.0,0.0,0.0423606797749979,0.1294150353218384,0.21118168755065259"
AtomCountDescriptor,52
BondCountDescriptor,33
SmallRingDescriptor,"4,4,3,3,0,0,2,2,0,0,0"
ChiClusterDescriptor,"2.1965962802719727,0.0,0.21941609682128765,0.0,1.5817779757209656,0.0,0.08408517252140153,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,7,1,4,0,0,0"
ZagrebIndexDescriptor,158.0
LargestChainDescriptor,18
MannholdLogPDescriptor,2.01
WeightedPathDescriptor,"62.50537636662275,2.0163024634394433,38.45602287301635,0.0,28.64221598694457"
FractionalPSADescriptor,0.2851085469074108
WienerNumbersDescriptor,"3.0000002729E10,42.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.041012373403125,6.126253600836356,8.183870189190904,2.2506200436235386,2.6807389464834195,3.2011551903337168"
FractionalCSP3Descriptor,0.3333333333333333
KierHallSmartsDescriptor,"0,0,0,0,0,0,3,0,3,0,0,5,0,0,0,0,6,1,0,0,0,0,0,0,0,0,1,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,3
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,9
PetitjeanNumberDescriptor,0.999000000999
AcidicGroupCountDescriptor,3
KappaShapeIndicesDescriptor,"25.619834710743802,11.9234404536862,6.991676575505351"
AromaticAtomsCountDescriptor,20
AromaticBondsCountDescriptor,21
FragmentComplexityDescriptor,1986.13
HBondAcceptorCountDescriptor,6
HybridizationRatioDescriptor,0.3333333333333333
AutocorrelationDescriptorMass,"61.9212286040859,45.23119779410172,68.15825141701315,67.42258125736184,61.21588144771942"
PetitjeanShapeIndexDescriptor,"999.000999000999,NaN"
RotatableBondsCountDescriptor,8
AutocorrelationDescriptorCharge,"0.4504703221940074,-0.3339450002186061,0.1776066639669543,-0.06089524434411388,-0.0026429992788859647"
EccentricConnectivityIndexDescriptor,1575490494
AutocorrelationDescriptorPolarizability,"2435.012391325035,2834.763274410747,3908.7473132997707,3689.516198595576,3440.0763534097323"
