DLiP-ID,C001MB
GATS3se,1.0212520595977241
GATS4dv,1.2681294670350802
GATS4pe,1.1220924128326994
GATS4se,1.1114342650920515
GATS5dv,1.111347596384135
GATS5pe,1.0791399706335452
GATS5se,1.0543962971820697
GATS6dv,1.002450245905974
GATS6pe,1.122978089005295
GATS6se,1.1933182730973673
GATS7dv,1.2809594838935596
GATS7pe,1.2434724320991952
GATS7se,1.2834099784123618
GATS8dv,1.268684447108181
GATS8pe,0.9314394804027262
GATS8se,0.7901047369476315
MATS1dv,0.4195385076415941
MATS1pe,-0.06597377080267851
MATS1se,-0.08243158418600272
MATS2dv,0.09314005530246318
MATS2pe,0.014411402924554716
MATS2se,-0.02939675036926279
MATS3dv,-0.05914605045560989
MATS3pe,0.009740449136131294
MATS3se,0.06820745729200639
MATS4dv,-0.10360440785477185
MATS4pe,-0.04525762398390033
MATS4se,-0.03399964693891432
MATS5dv,-0.08076929026364962
MATS5pe,-0.08299665778988735
MATS5se,-0.06608825506389363
MATS6dv,0.05287027407107083
MATS6pe,4.056577873989641e-05
MATS6se,-0.05510399038495022
MATS7dv,-0.09038054394847317
MATS7pe,-0.08390451578786257
MATS7se,-0.1121814368273937
MATS8dv,-0.2685710302001132
MATS8pe,-0.11497810977879531
MATS8se,-0.07973928385106409
MAXaaCH,2.1266500010498026
MAXaasC,1.4493922954984464
MAXsCH3,2.164098497168483
MAXssNH,3.3101764193331658
MDEC-11,1.0498363535621147
MDEC-12,3.873612246604528
MDEC-13,6.5341750991918115
MDEC-22,5.328173333247939
MDEC-23,13.342261888632109
MDEC-33,6.412875597889432
MDEO-12,0.33333333333333337
MINaaCH,2.048360733182162
MINaasC,0.9573119803476946
MINsCH3,1.9936455708826741
MINssNH,3.3101764193331658
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SddssSe,0
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,41.49
TpiPC10,7.184439597224377
VAdjMat,5.392317422778761
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.08838834764831845
Xch-6dv,0.10922168098165178
Xch-7dv,0.19416578155716752
Xpc-4dv,1.6257296283686855
Xpc-5dv,2.2130899309500727
Xpc-6dv,2.545413501682197
Zagreb1,100.0
Zagreb2,115.0
fragCpx,21.04
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,6
nBondsD,0
nBondsM,6
nBondsO,21
nBondsS,43
nBondsT,0
nFARing,1
nFHRing,0
nFaRing,0
nHetero,4
naHRing,0
AATS0are,5.789873469387755
AATS1are,6.11795918367347
AATS2are,5.932561797752809
AATS3are,5.954017094017095
AATS4are,5.804779527559056
AATS5are,5.699251968503938
AATS6are,5.640000000000001
AATS7are,5.78223595505618
AATS8are,5.717337500000001
AATSC0dv,2.7796751353602667
AATSC0pe,0.09488013327780087
AATSC0se,0.06142072802998749
AATSC1dv,1.1661807580174925
AATSC1pe,-0.0062596001665972244
AATSC1se,-0.005063007913369491
AATSC2dv,0.25889909583033704
AATSC2pe,0.0013673558302018407
AATSC2se,-0.0018055698093959241
AATSC3dv,-0.1644068058062226
AATSC3pe,0.0009241751122217775
AATSC3se,0.004189351683949312
AATSC4dv,-0.2879865964276332
AATSC4pe,-0.004294049395429061
AATSC4se,-0.0020882830677506534
AATSC5dv,-0.22451238784656294
AATSC5pe,-0.007874733952716543
AATSC5se,-0.004059188740255854
AATSC6dv,0.1469621862350382
AATSC6pe,3.848886493359153e-06
AATSC6se,-0.0033845272068010737
AATSC7dv,-0.2512285507339067
AATSC7pe,-0.007960871640561747
AATSC7se,-0.006890265521388572
AATSC8dv,-0.7465402147253459
AATSC8pe,-0.010909138379841721
AATSC8se,-0.0048976448667221815
ATSC0are,4.336453061224487
ATSC1are,-0.21755102040816032
ATSC2are,0.04195668471470482
ATSC3are,0.41591003748438626
ATSC4are,-0.4543660974593897
ATSC5are,-0.9386109954185751
ATSC6are,-0.26991253644315
ATSC7are,-0.8252065805914193
ATSC8are,-0.822229487713452
BalabanJ,2.204998130476632e-06
Diameter,100000000
GATS1are,0.9875766049748173
GATS2are,1.0194258008602042
GATS3are,1.2312461244843675
GATS4are,1.2470266285824643
GATS5are,1.1855503546290513
GATS6are,1.2822220648571394
GATS7are,1.4135676269006932
GATS8are,0.9979630677192213
HybRatio,0.6470588235294118
Lipinski,True
MATS1are,-0.05016796384894578
MATS2are,0.005326876006298335
MATS3are,0.04016751551415027
MATS4are,-0.04042626590360789
MATS5are,-0.08351093510939778
MATS6are,-0.02562934606078515
MATS7are,-0.10476931540902493
MATS8are,-0.11613536549667693
MAXssCH2,1.2127063421787447
MAXsssCH,0.3641408263386975
MINssCH2,0.3436385109599396
MINsssCH,-0.4900406273620561
NsssssAs,0
RotRatio,0.2857142857142857
SMR_VSA1,9.843390348640755
SMR_VSA2,0.0
SMR_VSA3,5.316788604006331
SMR_VSA4,0.0
SMR_VSA5,65.14506171358475
SMR_VSA6,6.606881964512918
SMR_VSA7,28.823088612014207
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
SsssssAs,0
VMcGowan,260.59
mZagreb2,4.444444444444444
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,1
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,3
nBondsKS,46
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.08849904206580586
AATSC1are,-0.00443981674302368
AATSC2are,0.0004714234237607283
AATSC3are,0.0035547866451656946
AATSC4are,-0.0035776858067668484
AATSC5are,-0.007390637759201378
AATSC6are,-0.002268172575152521
AATSC7are,-0.00927198405158898
AATSC8are,-0.01027786859641815
LabuteASA,134.05066964219077
PEOE_VSA1,15.160178952647087
PEOE_VSA2,0.0
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,12.407033161179976
PEOE_VSA6,19.913841467842857
PEOE_VSA7,55.86666081171188
PEOE_VSA8,12.083681658295921
PEOE_VSA9,0.0
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,6
nAromBond,6
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
PEOE_VSA10,18.460360185545127
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,10.05365155780638
SlogP_VSA2,29.90105740539785
SlogP_VSA3,12.841643245852019
SlogP_VSA4,6.923737199690624
SlogP_VSA5,43.88238769708887
SlogP_VSA6,12.13273413692322
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,21
EState_VSA1,6.103966387748303
EState_VSA2,18.448873990327936
EState_VSA3,12.648722793660879
EState_VSA4,18.591155079135923
EState_VSA5,23.111176098016998
EState_VSA6,0.0
EState_VSA7,12.990104268152233
EState_VSA8,32.15436727153981
EState_VSA9,4.736862953800049
GhoseFilter,True
SlogP_VSA10,0.0
SlogP_VSA11,5.749511833283905
TopoPSA(NO),41.49
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,0.0
VSA_EState9,40.666666666666664
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
EState_VSA10,5.106527394840706
FilterItLogS,-4.846438163751836
PetitjeanIndex,0.0
TopoShapeIndex,0.0
CDK Descriptors
FMFDescriptor,0.42857142857142855
MDEDescriptor,"1.0498363535621147,3.873612246604528,6.5341750991918115,0.0,5.328173333247939,13.342261888632109,0.0,6.412875597889432,0.0,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,53.47420399999998
BCUTDescriptor,"11.899999999999995,34.968853574373256,-0.38861252991749445,0.09399248676648529,2.7299958114610603,9.812517031421846"
BPolDescriptor,33.605796
TPSADescriptor,41.49
ALOGPDescriptor,"0.9836999999999994,0.9676656899999987,81.9778"
XLogPDescriptor,3.8529999999999993
VAdjMaDescriptor,5.392317422778761
WeightDescriptor,313.18085704
ChiPathDescriptor,"14.698306133819765,9.486071002992366,8.734793837680815,6.761451527592494,5.310096846621866,3.73912973889232,2.45097824400188,1.5622007909527034,14.295385228049732,7.669771253839113,6.179651195451867,4.058957689721707,2.944260954221885,1.6545616721630043,0.9451427295806745,0.5273461682273138"
ChiChainDescriptor,"0.0,0.0,0.11785113019775793,0.1916383190435099,0.4250693448606164,0.0,0.0,0.08838834764831843,0.10922168098165176,0.19416578155716752"
AtomCountDescriptor,49
BondCountDescriptor,21
SmallRingDescriptor,"2,1,1,1,0,0,1,1,0,0,0"
ChiClusterDescriptor,"1.554187265292986,0.0,0.386488648831137,0.0,0.9407908842933479,0.0,0.15581899731078921,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,3,3,5,6,0,0"
ZagrebIndexDescriptor,100.0
LargestChainDescriptor,12
MannholdLogPDescriptor,2.89
WeightedPathDescriptor,"40.78344475861596,1.9420687980293312,9.436611739171848,5.584683263126699,2.85192847604515"
FractionalPSADescriptor,0.13247936158084156
WienerNumbersDescriptor,"2.0000000865E10,28.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.229176994760195,4.617768089332924,5.964863039460605,1.6257296283686857,2.2130899309500722,2.323015468692419"
FractionalCSP3Descriptor,0.6470588235294118
KierHallSmartsDescriptor,"0,0,0,0,0,0,4,0,4,0,0,2,3,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,1
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,7
PetitjeanNumberDescriptor,0.999000000999
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"19.047619047619047,8.585017835909632,5.0"
AromaticAtomsCountDescriptor,6
AromaticBondsCountDescriptor,6
FragmentComplexityDescriptor,1981.04
HBondAcceptorCountDescriptor,2
HybridizationRatioDescriptor,0.6470588235294118
AutocorrelationDescriptorMass,"30.621868280207153,22.328639797758587,31.325187618384607,31.154572451450825,27.546013459862"
PetitjeanShapeIndexDescriptor,"999.000999000999,NaN"
RotatableBondsCountDescriptor,6
AutocorrelationDescriptorCharge,"0.3066514099196405,-0.10815724202691207,-0.14590576930846458,0.08779894788645021,0.06503650162005215"
EccentricConnectivityIndexDescriptor,-949673002
AutocorrelationDescriptorPolarizability,"1266.0568615163854,1432.567640771236,1931.9523910466778,1780.1645040626356,1495.0545127503183"
