DLiP-ID,C001EH
GATS1pe,0.7318784858923882
GATS1se,0.5746169934420371
GATS2dv,0.689220302074553
GATS2pe,0.5761319489135369
GATS2se,0.4845537400805931
GATS3dv,0.7790067246535518
GATS3pe,0.7213486810333727
GATS3se,0.7427578854424417
GATS4dv,1.0774478518839419
GATS4pe,1.122717692514998
GATS4se,1.1929927863234346
GATS5dv,1.1888609257030307
GATS5pe,1.324310169236658
GATS5se,1.3677954874896419
GATS6dv,1.365541194784246
GATS6pe,1.2118580762574092
GATS6se,1.1591765802539264
GATS7dv,1.2385822513938853
GATS7pe,1.0700284955514399
GATS7se,0.9885378632386397
GATS8dv,1.1706308658708038
GATS8pe,0.9796897389922995
GATS8se,0.9090976184766243
MATS1dv,0.024795616900880033
MATS1pe,-0.09454201525590585
MATS1se,0.02869393636395006
MATS2dv,0.31939714050037926
MATS2pe,0.18957704374242876
MATS2se,0.22983048870387243
MATS3dv,0.21250106462846244
MATS3pe,0.07908862694550742
MATS3se,0.0017597065634132418
MATS4dv,0.05490988385725222
MATS4pe,-0.05509888656496087
MATS4se,-0.1268015723563203
MATS5dv,-0.0014830475356791314
MATS5pe,-0.13199357160433095
MATS5se,-0.16985537983860713
MATS6dv,-0.2017704273765775
MATS6pe,-0.006427142890714891
MATS6se,0.04424886979602121
MATS7dv,-0.2172281048666089
MATS7pe,-0.12657907282817016
MATS7se,-0.10515204542011856
MATS8dv,-0.20277488388943488
MATS8pe,-0.11903907878358014
MATS8se,-0.09150085682846981
MAXaaCH,1.8229225182023425
MAXaaaC,0.7453587607244717
MAXaasC,0.552161622511308
MAXsNH2,5.43123599437428
MAXssNH,2.661702333711262
MDEC-22,15.042989211204103
MDEC-23,12.63799999649187
MDEC-33,3.965406456500188
MDEN-12,0.14285714285714285
MDEO-11,0.4999999999999999
MINaaCH,1.6065648165066455
MINaaaC,0.6441034678972091
MINaasC,0.27264647371294237
MINsNH2,5.43123599437428
MINssNH,2.661702333711262
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SddssSe,0
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,80.57
TpiPC10,8.404813305856365
VAdjMat,5.523561956057013
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.048112522432468816
Xch-7dv,0.10857405782295072
Xpc-4dv,1.9166808409542135
Xpc-5dv,2.731051625921077
Xpc-6dv,3.8086489737180727
Zagreb1,108.0
Zagreb2,124.0
fragCpx,23.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,11
nBondsD,2
nBondsM,13
nBondsO,23
nBondsS,32
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,1
nHetero,7
naHRing,0
AATS0are,6.040026666666665
AATS1are,6.190751111111111
AATS2are,6.1279358974359
AATS3are,5.848327102803738
AATS4are,6.040990476190477
AATS5are,6.099325252525253
AATS6are,6.059630337078653
AATS7are,5.853051315789474
AATS8are,5.795526470588234
AATSC0dv,3.120158512421888
AATSC0pe,0.11559822222222219
AATSC0se,0.08127952888888886
AATSC1dv,0.07736625514403286
AATSC1pe,-0.010928888888888925
AATSC1se,0.002332229629629617
AATSC2dv,0.9965697067754681
AATSC2pe,0.021914769230769217
AATSC2se,0.01868051384615384
AATSC3dv,0.6630370056992108
AATSC3pe,0.009142504672897196
AATSC3se,0.0001430281204569139
AATSC4dv,0.17132754153330274
AATSC4pe,-0.006369333333333359
AATSC4se,-0.010306372063492065
AATSC5dv,-0.0046273433927755455
AATSC5pe,-0.015258222222222244
AATSC5se,-0.013805765252525257
AATSC6dv,-0.6295557165340305
AATSC6pe,-0.0007429662921348354
AATSC6se,0.003596527290886387
AATSC7dv,-0.6777861205368243
AATSC7pe,-0.01463231578947366
AATSC7se,-0.00854670871345028
AATSC8dv,-0.6326897800729802
AATSC8pe,-0.013760705882352913
AATSC8se,-0.007437146535947694
ATSC0are,4.669431111111108
ATSC1are,-0.6327333333333339
ATSC2are,2.123532740740742
ATSC3are,0.6757304691358023
ATSC4are,-0.739001481481482
ATSC5are,-1.5306595555555562
ATSC6are,-0.6977837530864197
ATSC7are,-1.0379747654320979
ATSC8are,-0.8805403456790111
BalabanJ,2.644997314752872e-06
Diameter,100000000
GATS1are,0.8055608963071399
GATS2are,0.5924583796001871
GATS3are,0.7784093791026543
GATS4are,1.2512069720875552
GATS5are,1.5118805812176028
GATS6are,1.4385834445979022
GATS7are,1.1765780175933878
GATS8are,1.024438310325301
HybRatio,0.375
Lipinski,True
MATS1are,-0.1355054434420755
MATS2are,0.26236922948061714
MATS3are,0.06086088531053889
MATS4are,-0.06782730339061742
MATS5are,-0.14900195053285334
MATS6are,-0.07555781455860533
MATS7are,-0.13161995690973632
MATS8are,-0.12479261584762047
MAXddssS,-3.529717904908875
MAXssCH2,1.029864259651417
MINddssS,-3.529717904908875
MINssCH2,0.43438303099017417
NsssssAs,0
RotRatio,0.34782608695652173
SMR_VSA1,8.417796984328938
SMR_VSA2,0.0
SMR_VSA3,4.722094864452088
SMR_VSA4,5.733667477162185
SMR_VSA5,30.578769967221813
SMR_VSA6,13.08951281182515
SMR_VSA7,41.42083572451099
SMR_VSA8,0.0
SMR_VSA9,0.0
SsssssAs,0
VMcGowan,276.4700000000001
mZagreb2,5.041666666666666
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,7
nBondsKS,38
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.10376513580246907
AATSC1are,-0.014060740740740754
AATSC2are,0.02722477872744541
AATSC3are,0.006315238029306563
AATSC4are,-0.0070381093474426865
AATSC5are,-0.015461207631874306
AATSC6are,-0.007840266888611457
AATSC7are,-0.013657562703053919
AATSC8are,-0.012949122730573692
LabuteASA,148.40960859007873
PEOE_VSA1,5.733667477162185
PEOE_VSA2,0.0
PEOE_VSA3,13.139891848781026
PEOE_VSA4,0.0
PEOE_VSA5,12.407033161179976
PEOE_VSA6,48.708051409930974
PEOE_VSA7,31.519133788687814
PEOE_VSA8,22.339838148583492
PEOE_VSA9,4.895483475517775
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,1
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,10
nAromBond,11
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
PEOE_VSA10,0.0
PEOE_VSA11,0.0
PEOE_VSA12,10.023291153407584
PEOE_VSA13,0.0
SlogP_VSA1,10.455762341614273
SlogP_VSA2,21.507309796154086
SlogP_VSA3,10.023291153407584
SlogP_VSA4,0.0
SlogP_VSA5,25.683286491704038
SlogP_VSA6,41.293685886287435
SlogP_VSA7,5.022633313741326
SlogP_VSA8,10.772448428929591
SlogP_VSA9,0.0
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,23
EState_VSA1,10.023291153407584
EState_VSA2,17.302516636697753
EState_VSA3,23.498370340031272
EState_VSA4,31.069510706168835
EState_VSA5,0.0
EState_VSA6,30.33183534230805
EState_VSA7,6.06636706846161
EState_VSA8,4.722094864452088
EState_VSA9,17.3346073673947
GhoseFilter,True
SlogP_VSA10,0.0
SlogP_VSA11,0.0
TopoPSA(NO),72.19
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,24.94425532249937
VSA_EState9,25.650961038574255
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
EState_VSA10,8.417796984328938
FilterItLogS,-6.391025264696473
PetitjeanIndex,0.0
TopoShapeIndex,0.0
CDK Descriptors
FMFDescriptor,0.43478260869565216
MDEDescriptor,"0.0,0.0,0.0,0.0,15.042989211204103,12.63799999649187,0.0,3.965406456500188,0.0,0.0,0.4999999999999999,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0"
APolDescriptor,53.893445999999976
BCUTDescriptor,"11.850000000000005,34.96985514574181,-0.33031327852210857,0.2415137922975299,2.7299958957088393,12.743753159634505"
BPolDescriptor,31.366553999999994
TPSADescriptor,80.57
ALOGPDescriptor,"0.6461000000000021,0.41744521000000273,81.82939999999999"
XLogPDescriptor,3.9270000000000005
VAdjMaDescriptor,5.523561956057013
WeightDescriptor,376.07790448
ChiPathDescriptor,"16.001789232183626,10.559678737419713,9.279641645668914,7.22561794755064,5.8279831894303396,4.524653968991265,2.953142105631862,1.9858509243543612,14.571217504155769,8.178460116309576,6.031999778433336,4.250039456623984,2.944680239585074,1.9606976321947391,1.1358104813567507,0.677673668553817"
ChiChainDescriptor,"0.0,0.0,0.0,0.13608276348795434,0.276854537612742,0.0,0.0,0.0,0.048112522432468816,0.09383346805137735"
AtomCountDescriptor,45
BondCountDescriptor,23
SmallRingDescriptor,"2,2,1,1,0,0,0,2,0,0,0"
ChiClusterDescriptor,"1.6761957332211321,0.20412414523193154,0.4844109197173866,0.08333333333333333,0.6232544333679251,0.025499585890087693,0.14436253132810017,0.007361096388933056"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,8,2,2,4,0,0"
ZagrebIndexDescriptor,108.0
LargestChainDescriptor,14
MannholdLogPDescriptor,2.4499999999999997
WeightedPathDescriptor,"44.985082128606116,1.9558731360263528,17.415812755090023,4.98200503415123,5.3910810720261235"
FractionalPSADescriptor,0.21423752642794452
WienerNumbersDescriptor,"2.2000001144E10,33.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.3956123351297545,5.513069495371077,7.893356082227374,1.2953599195907604,1.8094849082865547,2.2241099175327483"
FractionalCSP3Descriptor,0.375
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,1
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,14
PetitjeanNumberDescriptor,0.999000000999
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"21.043478260869566,10.09573361082206,5.7856673241288625"
AromaticAtomsCountDescriptor,10
AromaticBondsCountDescriptor,11
FragmentComplexityDescriptor,1519.07
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.375
AutocorrelationDescriptorMass,"46.82255152778242,34.18017388467862,42.95701887601577,48.19173233204337,47.02209821948895"
PetitjeanShapeIndexDescriptor,"999.000999000999,NaN"
RotatableBondsCountDescriptor,8
AutocorrelationDescriptorCharge,"0.23954787146464002,-0.1341324199433828,0.06302232241477485,-0.028182983307446972,0.004875853178004778"
EccentricConnectivityIndexDescriptor,-1244640302
AutocorrelationDescriptorPolarizability,"1770.4169237157014,2023.8796658585275,2789.0704212661717,2861.0053433060843,2491.070431615233"
